°üÃø¼Ò¸í:ÅÂ¾È,,,,,,,,,,,,,
À§µµ:36.9130555555556,,,,,,,,,,,,,
°æµµ:126.238888888889,,,,,,,,,,,,,
°üÃø½Ã°£,Á¶À§(cm),¼ö¿Â(¡É),¿°ºÐ(PSU),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-04 7:40,193,-,-,-,-,-,-,2.7,µ¿³²µ¿,115,18.4,1014.8,-
2024-06-04 7:41,192,-,-,-,-,-,-,1.9,µ¿³²µ¿,114,18.4,1014.8,-
2024-06-04 7:42,191,-,-,-,-,-,-,2,µ¿³²µ¿,111,18.5,1014.8,-
2024-06-04 7:43,190,-,-,-,-,-,-,2,µ¿³²µ¿,114,18.5,1014.8,-
2024-06-04 7:44,189,-,-,-,-,-,-,1.9,µ¿³²µ¿,115,18.6,1014.8,-
2024-06-04 7:45,188,-,-,-,-,-,-,2.3,³²µ¿,128,18.6,1014.8,-
2024-06-04 7:46,187,-,-,-,-,-,-,1.9,µ¿³²µ¿,118,18.6,1014.8,-
2024-06-04 7:47,187,-,-,-,-,-,-,2.4,µ¿³²µ¿,119,18.6,1014.8,-
2024-06-04 7:48,186,-,-,-,-,-,-,2.1,µ¿³²µ¿,112,18.7,1014.8,-
2024-06-04 7:49,185,-,-,-,-,-,-,2.1,µ¿³²µ¿,112,18.7,1014.8,-
2024-06-04 7:50,184,-,-,-,-,-,-,2.8,µ¿³²µ¿,111,18.7,1014.8,-
2024-06-04 7:51,183,-,-,-,-,-,-,1.9,µ¿³²µ¿,122,18.7,1014.8,-
2024-06-04 7:52,183,-,-,-,-,-,-,1.8,µ¿³²µ¿,106,18.7,1014.8,-
2024-06-04 7:53,182,-,-,-,-,-,-,2.3,µ¿³²µ¿,115,18.8,1014.8,-
2024-06-04 7:54,182,-,-,-,-,-,-,1.9,µ¿³²µ¿,106,18.9,1014.9,-
2024-06-04 7:55,181,-,-,-,-,-,-,2.8,µ¿³²µ¿,102,18.8,1014.9,-
2024-06-04 7:56,180,-,-,-,-,-,-,2.2,µ¿³²µ¿,107,18.9,1014.9,-
2024-06-04 7:57,180,-,-,-,-,-,-,2,µ¿³²µ¿,103,18.9,1014.9,-
2024-06-04 7:58,179,-,-,-,-,-,-,1.8,µ¿³²µ¿,113,18.8,1014.9,-
2024-06-04 7:59,179,-,-,-,-,-,-,1.7,µ¿³²µ¿,109,18.9,1015,-
2024-06-04 8:00,178,-,-,-,-,-,-,1.9,µ¿³²µ¿,110,18.9,1015,-
2024-06-04 8:01,178,-,-,-,-,-,-,1.8,µ¿³²µ¿,115,18.9,1015,-
2024-06-04 8:02,177,-,-,-,-,-,-,1.5,µ¿³²µ¿,108,18.9,1015,-
2024-06-04 8:03,177,-,-,-,-,-,-,1.4,µ¿³²µ¿,106,18.9,1015,-
2024-06-04 8:04,176,-,-,-,-,-,-,2,µ¿,92,18.9,1015.1,-
2024-06-04 8:05,176,-,-,-,-,-,-,1.4,µ¿,94,19,1015.1,-
2024-06-04 8:06,176,-,-,-,-,-,-,2,µ¿,88,19,1015.1,-
2024-06-04 8:07,175,-,-,-,-,-,-,1.7,µ¿,91,19,1015.1,-
2024-06-04 8:08,174,-,-,-,-,-,-,1.2,µ¿,87,19.1,1015.1,-
2024-06-04 8:09,174,-,-,-,-,-,-,1.3,µ¿,90,19.1,1015.1,-
2024-06-04 8:10,174,-,-,-,-,-,-,1.1,µ¿,83,19.1,1015.1,-
2024-06-04 8:11,174,-,-,-,-,-,-,1.5,µ¿,88,19.2,1015.1,-
2024-06-04 8:12,173,-,-,-,-,-,-,2.3,µ¿,92,19.2,1015.2,-
2024-06-04 8:13,173,-,-,-,-,-,-,1.6,µ¿,93,19.3,1015.2,-
2024-06-04 8:14,173,-,-,-,-,-,-,1.7,µ¿,88,19.2,1015.2,-
2024-06-04 8:15,173,-,-,-,-,-,-,2,µ¿,94,19.3,1015.2,-
2024-06-04 8:16,172,-,-,-,-,-,-,1.7,µ¿,91,19.2,1015.2,-
2024-06-04 8:17,172,-,-,-,-,-,-,0.8,µ¿,95,19.3,1015.2,-
2024-06-04 8:18,172,-,-,-,-,-,-,1.6,µ¿,90,19.3,1015.2,-
2024-06-04 8:19,171,-,-,-,-,-,-,1.3,µ¿,95,19.2,1015.2,-
2024-06-04 8:20,171,-,-,-,-,-,-,1.1,µ¿,101,19.3,1015.2,-
2024-06-04 8:21,171,-,-,-,-,-,-,1.4,µ¿,93,19.3,1015.2,-
2024-06-04 8:22,171,-,-,-,-,-,-,1.1,µ¿,94,19.3,1015.2,-
2024-06-04 8:23,170,-,-,-,-,-,-,1.3,µ¿,91,19.4,1015.2,-
2024-06-04 8:24,170,-,-,-,-,-,-,1.5,µ¿,88,19.3,1015.2,-
2024-06-04 8:25,170,-,-,-,-,-,-,1.2,µ¿,85,19.4,1015.2,-
2024-06-04 8:26,169,-,-,-,-,-,-,1.2,µ¿,88,19.4,1015.2,-
2024-06-04 8:27,169,-,-,-,-,-,-,1.2,µ¿,90,19.4,1015.2,-
2024-06-04 8:28,169,-,-,-,-,-,-,1.1,µ¿,87,19.5,1015.2,-
2024-06-04 8:29,169,-,-,-,-,-,-,0.7,µ¿,79,19.6,1015.2,-
2024-06-04 8:30,169,-,-,-,-,-,-,1,µ¿,85,19.7,1015.2,-
2024-06-04 8:31,169,-,-,-,-,-,-,0.8,µ¿,93,19.8,1015.2,-
2024-06-04 8:32,169,-,-,-,-,-,-,1.2,µ¿,84,19.8,1015.2,-
2024-06-04 8:33,169,-,-,-,-,-,-,0.5,µ¿,79,19.8,1015.2,-
2024-06-04 8:34,169,-,-,-,-,-,-,0.8,µ¿,83,19.9,1015.2,-
2024-06-04 8:35,169,-,-,-,-,-,-,0.9,µ¿,82,19.9,1015.3,-
2024-06-04 8:36,169,-,-,-,-,-,-,1,µ¿,87,19.9,1015.3,-
2024-06-04 8:37,169,-,-,-,-,-,-,0.9,µ¿,85,19.9,1015.3,-
2024-06-04 8:38,169,-,-,-,-,-,-,1.1,µ¿,87,19.9,1015.3,-
2024-06-04 8:39,170,-,-,-,-,-,-,0.5,µ¿,81,19.9,1015.3,-
2024-06-04 8:40,170,-,-,-,-,-,-,0.9,µ¿,86,19.9,1015.3,-
2024-06-04 8:41,170,-,-,-,-,-,-,0.4,µ¿,85,19.9,1015.3,-
2024-06-04 8:42,170,-,-,-,-,-,-,0.7,µ¿,81,20,1015.3,-
2024-06-04 8:43,171,-,-,-,-,-,-,1.1,µ¿,89,20,1015.3,-
2024-06-04 8:44,171,-,-,-,-,-,-,1.2,µ¿,86,20,1015.3,-
2024-06-04 8:45,172,-,-,-,-,-,-,0.8,µ¿,85,19.9,1015.3,-
2024-06-04 8:46,172,-,-,-,-,-,-,0.9,µ¿,90,19.9,1015.3,-
2024-06-04 8:47,172,-,-,-,-,-,-,1,µ¿,88,19.8,1015.3,-
2024-06-04 8:48,172,-,-,-,-,-,-,0.6,µ¿ºÏµ¿,78,19.8,1015.3,-
2024-06-04 8:49,172,-,-,-,-,-,-,0.9,µ¿,86,19.9,1015.3,-
2024-06-04 8:50,173,-,-,-,-,-,-,1,µ¿,85,19.9,1015.3,-
2024-06-04 8:51,173,-,-,-,-,-,-,0.9,µ¿ºÏµ¿,77,19.8,1015.3,-
2024-06-04 8:52,173,-,-,-,-,-,-,1.1,µ¿ºÏµ¿,70,19.8,1015.3,-
2024-06-04 8:53,173,-,-,-,-,-,-,0.8,µ¿,86,19.8,1015.3,-
2024-06-04 8:54,173,-,-,-,-,-,-,0.8,µ¿,87,19.7,1015.3,-
2024-06-04 8:55,174,-,-,-,-,-,-,0.8,µ¿,87,19.7,1015.3,-
2024-06-04 8:56,174,-,-,-,-,-,-,0.8,µ¿,91,19.9,1015.4,-
2024-06-04 8:57,175,-,-,-,-,-,-,0.5,µ¿ºÏµ¿,74,19.9,1015.4,-
2024-06-04 8:58,176,-,-,-,-,-,-,0.3,µ¿,91,20,1015.4,-
2024-06-04 8:59,176,-,-,-,-,-,-,0.2,µ¿ºÏµ¿,72,20,1015.4,-
2024-06-04 9:00,177,-,-,-,-,-,-,0.5,µ¿,85,20.2,1015.4,-
2024-06-04 9:01,177,-,-,-,-,-,-,0.1,µ¿ºÏµ¿,60,20.2,1015.4,-
2024-06-04 9:02,178,-,-,-,-,-,-,0.4,µ¿,87,20.2,1015.4,-
2024-06-04 9:03,179,-,-,-,-,-,-,0.8,µ¿,87,20.2,1015.4,-
2024-06-04 9:04,179,-,-,-,-,-,-,0.1,µ¿ºÏµ¿,76,20.2,1015.4,-
2024-06-04 9:05,180,-,-,-,-,-,-,0,¼­,260,20.3,1015.4,-
2024-06-04 9:06,181,-,-,-,-,-,-,0,³²¼­,230,20.3,1015.4,-
2024-06-04 9:07,181,-,-,-,-,-,-,0,¼­,269,20.4,1015.4,-
2024-06-04 9:08,182,-,-,-,-,-,-,0,¼­³²¼­,248,20.4,1015.4,-
2024-06-04 9:09,183,-,-,-,-,-,-,0.6,¼­³²¼­,248,20.2,1015.4,-
2024-06-04 9:10,184,-,-,-,-,-,-,0.3,¼­³²¼­,253,20.1,1015.4,-
2024-06-04 9:11,184,-,-,-,-,-,-,0,¼­³²¼­,253,20,1015.4,-
2024-06-04 9:12,185,-,-,-,-,-,-,0,µ¿,82,20.1,1015.4,-
2024-06-04 9:13,186,-,-,-,-,-,-,0.3,³²µ¿,137,20.3,1015.4,-
2024-06-04 9:14,187,-,-,-,-,-,-,0.2,µ¿,88,20.4,1015.4,-
2024-06-04 9:15,188,-,-,-,-,-,-,0.1,µ¿ºÏµ¿,72,20.5,1015.4,-
2024-06-04 9:16,188,-,-,-,-,-,-,0.3,ºÏµ¿,51,20.7,1015.4,-
2024-06-04 9:17,189,-,-,-,-,-,-,0.7,µ¿ºÏµ¿,70,20.8,1015.4,-
2024-06-04 9:18,190,-,-,-,-,-,-,0.2,µ¿,86,20.9,1015.4,-
2024-06-04 9:19,191,-,-,-,-,-,-,0.2,µ¿ºÏµ¿,64,20.9,1015.4,-
2024-06-04 9:20,192,-,-,-,-,-,-,1.5,µ¿,82,21,1015.4,-
2024-06-04 9:21,193,-,-,-,-,-,-,0.3,µ¿ºÏµ¿,60,21,1015.4,-
2024-06-04 9:22,194,-,-,-,-,-,-,0.4,µ¿³²µ¿,116,21.2,1015.4,-
2024-06-04 9:23,195,-,-,-,-,-,-,0.3,³²µ¿,140,21,1015.4,-
2024-06-04 9:24,196,-,-,-,-,-,-,0.1,µ¿ºÏµ¿,78,20.7,1015.4,-
2024-06-04 9:25,197,-,-,-,-,-,-,0.1,µ¿,99,20.7,1015.4,-
2024-06-04 9:26,198,-,-,-,-,-,-,0.7,µ¿,87,20.9,1015.4,-
2024-06-04 9:27,199,-,-,-,-,-,-,0.3,µ¿³²µ¿,116,21,1015.4,-
2024-06-04 9:28,200,-,-,-,-,-,-,0.3,µ¿,100,21.1,1015.4,-
2024-06-04 9:29,201,-,-,-,-,-,-,0.2,³²¼­,217,21,1015.4,-
2024-06-04 9:30,202,-,-,-,-,-,-,0,¼­,280,20.7,1015.4,-
2024-06-04 9:31,203,-,-,-,-,-,-,0.6,ºÏ¼­,315,20.6,1015.4,-
2024-06-04 9:32,204,-,-,-,-,-,-,0.2,ºÏ¼­,326,20.5,1015.4,-
2024-06-04 9:33,205,-,-,-,-,-,-,0.6,ºÏ,352,20.3,1015.4,-
2024-06-04 9:34,206,-,-,-,-,-,-,0.7,ºÏ,350,20.1,1015.4,-
2024-06-04 9:35,207,-,-,-,-,-,-,0.6,ºÏ,355,20.1,1015.4,-
2024-06-04 9:36,208,-,-,-,-,-,-,1.1,ºÏ,352,20,1015.4,-
2024-06-04 9:37,209,-,-,-,-,-,-,0.6,ºÏ,357,20,1015.4,-
2024-06-04 9:38,210,-,-,-,-,-,-,0.9,ºÏµ¿,36,20.2,1015.4,-
2024-06-04 9:39,212,-,-,-,-,-,-,1.3,ºÏµ¿,48,20.4,1015.4,-
2024-06-04 9:40,213,-,-,-,-,-,-,1.7,ºÏµ¿,51,20.5,1015.4,-
2024-06-04 9:41,214,-,-,-,-,-,-,1.9,ºÏµ¿,40,20.4,1015.4,-
2024-06-04 9:42,216,-,-,-,-,-,-,2.6,ºÏµ¿,45,20,1015.4,-
2024-06-04 9:43,216,-,-,-,-,-,-,1.9,ºÏµ¿,46,19.8,1015.4,-
2024-06-04 9:44,218,-,-,-,-,-,-,1.9,ºÏµ¿,44,19.7,1015.4,-
2024-06-04 9:45,219,-,-,-,-,-,-,1.5,ºÏµ¿,44,19.7,1015.4,-
2024-06-04 9:46,220,-,-,-,-,-,-,2,ºÏµ¿,38,19.8,1015.4,-
2024-06-04 9:47,221,-,-,-,-,-,-,1.8,ºÏµ¿,47,20,1015.4,-
2024-06-04 9:48,223,-,-,-,-,-,-,2.3,ºÏµ¿,50,20.1,1015.4,-
2024-06-04 9:49,224,-,-,-,-,-,-,2.2,ºÏµ¿,40,19.9,1015.4,-
2024-06-04 9:50,226,-,-,-,-,-,-,2.4,ºÏµ¿,43,19.6,1015.4,-
2024-06-04 9:51,227,-,-,-,-,-,-,2.6,ºÏµ¿,37,19.5,1015.4,-
2024-06-04 9:52,228,-,-,-,-,-,-,2.5,ºÏµ¿,38,19.4,1015.4,-
2024-06-04 9:53,230,-,-,-,-,-,-,2.3,ºÏºÏµ¿,31,19.2,1015.4,-
2024-06-04 9:54,231,-,-,-,-,-,-,1.9,ºÏºÏµ¿,29,19.2,1015.4,-
2024-06-04 9:55,233,-,-,-,-,-,-,2.2,ºÏµ¿,43,19.3,1015.4,-
2024-06-04 9:56,234,-,-,-,-,-,-,2.6,ºÏµ¿,47,19.4,1015.4,-
2024-06-04 9:57,235,-,-,-,-,-,-,2.4,ºÏµ¿,42,19.5,1015.4,-
2024-06-04 9:58,237,-,-,-,-,-,-,2.2,ºÏµ¿,46,19.7,1015.4,-
2024-06-04 9:59,239,-,-,-,-,-,-,2.6,ºÏµ¿,47,19.7,1015.4,-
2024-06-04 10:00,240,-,-,-,-,-,-,2.7,ºÏµ¿,48,19.7,1015.4,-
2024-06-04 10:01,242,-,-,-,-,-,-,2.9,ºÏµ¿,44,19.7,1015.4,-
2024-06-04 10:02,243,-,-,-,-,-,-,2.1,ºÏµ¿,49,19.6,1015.4,-
2024-06-04 10:03,244,-,-,-,-,-,-,0.8,³²³²¼­,199,19.5,1015.4,-
2024-06-04 10:04,246,-,-,-,-,-,-,2.2,¼­³²¼­,243,19.1,1015.4,-
2024-06-04 10:05,247,-,-,-,-,-,-,1.4,¼­³²¼­,244,18.7,1015.4,-
2024-06-04 10:06,249,-,-,-,-,-,-,0.4,¼­,266,18.7,1015.4,-
2024-06-04 10:07,251,-,-,-,-,-,-,0.4,¼­³²¼­,253,18.8,1015.4,-
2024-06-04 10:08,252,-,-,-,-,-,-,1.6,¼­³²¼­,250,18.9,1015.4,-
2024-06-04 10:09,254,-,-,-,-,-,-,1.3,¼­,259,18.7,1015.4,-
2024-06-04 10:10,256,-,-,-,-,-,-,1.4,ºÏ¼­,305,18.5,1015.4,-
2024-06-04 10:11,257,-,-,-,-,-,-,2.1,ºÏ¼­,308,18.3,1015.4,-
2024-06-04 10:12,259,-,-,-,-,-,-,1.1,ºÏ¼­,319,18,1015.5,-
2024-06-04 10:13,260,-,-,-,-,-,-,1.2,¼­ºÏ¼­,302,17.9,1015.5,-
2024-06-04 10:14,262,-,-,-,-,-,-,1.1,¼­ºÏ¼­,292,17.9,1015.5,-
2024-06-04 10:15,263,-,-,-,-,-,-,0.5,¼­ºÏ¼­,298,18,1015.5,-
2024-06-04 10:16,265,-,-,-,-,-,-,1.4,¼­ºÏ¼­,286,18.1,1015.5,-
2024-06-04 10:17,267,-,-,-,-,-,-,1.2,¼­,277,18,1015.6,-
2024-06-04 10:18,269,-,-,-,-,-,-,0.9,¼­ºÏ¼­,298,17.9,1015.6,-
2024-06-04 10:19,271,-,-,-,-,-,-,1.6,¼­ºÏ¼­,303,17.8,1015.6,-
2024-06-04 10:20,272,-,-,-,-,-,-,2,¼­ºÏ¼­,300,17.7,1015.6,-
2024-06-04 10:21,274,-,-,-,-,-,-,2.4,¼­ºÏ¼­,295,17.5,1015.6,-
2024-06-04 10:22,276,-,-,-,-,-,-,2.5,¼­ºÏ¼­,291,17.2,1015.6,-
2024-06-04 10:23,276,-,-,-,-,-,-,2.4,¼­ºÏ¼­,297,17,1015.6,-
2024-06-04 10:24,279,-,-,-,-,-,-,1.6,ºÏ¼­,309,17,1015.6,-
2024-06-04 10:25,282,-,-,-,-,-,-,1.9,¼­ºÏ¼­,303,17,1015.6,-
2024-06-04 10:26,284,-,-,-,-,-,-,1.7,ºÏ¼­,309,17.1,1015.6,-
2024-06-04 10:27,285,-,-,-,-,-,-,2.2,¼­ºÏ¼­,298,17.1,1015.6,-
2024-06-04 10:28,287,-,-,-,-,-,-,1.8,¼­ºÏ¼­,302,17.1,1015.7,-
2024-06-04 10:29,289,-,-,-,-,-,-,2.3,¼­ºÏ¼­,300,17,1015.7,-
2024-06-04 10:30,291,-,-,-,-,-,-,1.5,ºÏ¼­,309,16.9,1015.7,-
2024-06-04 10:31,293,-,-,-,-,-,-,1.6,ºÏ¼­,311,16.9,1015.7,-
2024-06-04 10:32,295,-,-,-,-,-,-,2.3,ºÏ¼­,318,17,1015.7,-
2024-06-04 10:33,297,-,-,-,-,-,-,2.2,ºÏ¼­,323,17,1015.7,-
2024-06-04 10:34,299,-,-,-,-,-,-,2.8,ºÏ¼­,325,17,1015.6,-
2024-06-04 10:35,301,-,-,-,-,-,-,2,ºÏ¼­,318,17.1,1015.6,-
2024-06-04 10:36,303,-,-,-,-,-,-,2,ºÏ¼­,326,17.2,1015.6,-
2024-06-04 10:37,305,-,-,-,-,-,-,2.2,ºÏºÏ¼­,330,17.3,1015.6,-
2024-06-04 10:38,307,-,-,-,-,-,-,2.3,ºÏºÏ¼­,327,17.4,1015.6,-
2024-06-04 10:39,308,-,-,-,-,-,-,1.7,ºÏºÏ¼­,336,17.6,1015.6,-
2024-06-04 10:40,311,-,-,-,-,-,-,1.3,ºÏºÏ¼­,342,17.8,1015.6,-
2024-06-04 10:41,313,-,-,-,-,-,-,1.9,ºÏºÏ¼­,343,18.1,1015.6,-
2024-06-04 10:42,315,-,-,-,-,-,-,2.2,ºÏ,354,18.4,1015.6,-
2024-06-04 10:43,316,-,-,-,-,-,-,2,ºÏ,0,18.5,1015.6,-
2024-06-04 10:44,319,-,-,-,-,-,-,1,ºÏºÏ¼­,337,18.6,1015.6,-
2024-06-04 10:45,320,-,-,-,-,-,-,2.1,ºÏ¼­,315,18.5,1015.6,-
2024-06-04 10:46,322,-,-,-,-,-,-,2,ºÏ¼­,325,18,1015.6,-
2024-06-04 10:47,324,-,-,-,-,-,-,1.2,ºÏºÏ¼­,337,17.9,1015.6,-
2024-06-04 10:48,326,-,-,-,-,-,-,1.7,ºÏ¼­,326,17.9,1015.6,-
2024-06-04 10:49,328,-,-,-,-,-,-,2.4,ºÏ¼­,326,17.9,1015.6,-
2024-06-04 10:50,330,-,-,-,-,-,-,2.2,ºÏºÏ¼­,339,17.7,1015.6,-
2024-06-04 10:51,332,-,-,-,-,-,-,2.4,ºÏºÏ¼­,346,17.7,1015.6,-
2024-06-04 10:52,334,-,-,-,-,-,-,2.9,ºÏ,351,18,1015.6,-
2024-06-04 10:53,336,-,-,-,-,-,-,2.7,ºÏ,353,18.3,1015.6,-
2024-06-04 10:54,338,-,-,-,-,-,-,2.2,ºÏ,352,18.5,1015.6,-
2024-06-04 10:55,340,-,-,-,-,-,-,2,ºÏ,350,18.6,1015.5,-
2024-06-04 10:56,342,-,-,-,-,-,-,1.1,ºÏ,356,18.6,1015.5,-
2024-06-04 10:57,342,-,-,-,-,-,-,1.3,ºÏ¼­,305,18.4,1015.5,-
2024-06-04 10:58,345,-,-,-,-,-,-,1.3,¼­,278,17.9,1015.5,-
2024-06-04 10:59,348,-,-,-,-,-,-,0.8,¼­,265,17.5,1015.5,-
2024-06-04 11:00,350,-,-,-,-,-,-,1.5,¼­,270,17.4,1015.5,-
2024-06-04 11:01,352,-,-,-,-,-,-,1.1,¼­ºÏ¼­,288,17.5,1015.6,-
2024-06-04 11:02,354,-,-,-,-,-,-,1.5,¼­ºÏ¼­,286,17.6,1015.5,-
2024-06-04 11:03,356,-,-,-,-,-,-,2.1,¼­ºÏ¼­,282,17.6,1015.5,-
2024-06-04 11:04,359,-,-,-,-,-,-,2.4,¼­ºÏ¼­,285,17.4,1015.5,-
2024-06-04 11:05,361,-,-,-,-,-,-,2.1,¼­ºÏ¼­,291,17.3,1015.5,-
2024-06-04 11:06,363,-,-,-,-,-,-,1.9,ºÏ¼­,306,17.1,1015.5,-
2024-06-04 11:07,365,-,-,-,-,-,-,1.6,ºÏ¼­,315,17.1,1015.5,-
2024-06-04 11:08,367,-,-,-,-,-,-,1.5,ºÏ¼­,311,17.3,1015.5,-
2024-06-04 11:09,369,-,-,-,-,-,-,1.7,ºÏ¼­,308,17.4,1015.6,-
2024-06-04 11:10,372,-,-,-,-,-,-,2.3,¼­ºÏ¼­,298,17.4,1015.6,-
2024-06-04 11:11,373,-,-,-,-,-,-,2.4,¼­ºÏ¼­,296,17.2,1015.6,-
2024-06-04 11:12,376,-,-,-,-,-,-,2.7,¼­ºÏ¼­,291,17,1015.6,-
2024-06-04 11:13,378,-,-,-,-,-,-,2.8,¼­ºÏ¼­,287,16.9,1015.6,-
2024-06-04 11:14,380,-,-,-,-,-,-,3,¼­ºÏ¼­,288,16.7,1015.6,-
2024-06-04 11:15,382,-,-,-,-,-,-,3.1,¼­ºÏ¼­,289,16.6,1015.5,-
2024-06-04 11:16,384,-,-,-,-,-,-,3,¼­ºÏ¼­,290,16.5,1015.5,-
2024-06-04 11:17,386,-,-,-,-,-,-,2.7,¼­ºÏ¼­,284,16.5,1015.5,-
2024-06-04 11:18,388,-,-,-,-,-,-,2.6,¼­ºÏ¼­,288,16.5,1015.5,-
2024-06-04 11:19,390,-,-,-,-,-,-,2.7,¼­ºÏ¼­,289,16.5,1015.5,-
2024-06-04 11:20,393,-,-,-,-,-,-,3,¼­ºÏ¼­,292,16.5,1015.5,-
2024-06-04 11:21,395,-,-,-,-,-,-,3,¼­ºÏ¼­,292,16.5,1015.5,-
2024-06-04 11:22,397,-,-,-,-,-,-,3,¼­ºÏ¼­,294,16.6,1015.5,-
2024-06-04 11:23,399,-,-,-,-,-,-,3.1,¼­ºÏ¼­,294,16.6,1015.5,-
2024-06-04 11:24,402,-,-,-,-,-,-,3.1,¼­ºÏ¼­,293,16.5,1015.5,-
2024-06-04 11:25,404,-,-,-,-,-,-,3,¼­ºÏ¼­,296,16.5,1015.5,-
2024-06-04 11:26,405,-,-,-,-,-,-,3.1,¼­ºÏ¼­,299,16.5,1015.4,-
2024-06-04 11:27,408,-,-,-,-,-,-,3.1,¼­ºÏ¼­,299,16.5,1015.4,-
2024-06-04 11:28,410,-,-,-,-,-,-,3,¼­ºÏ¼­,299,16.5,1015.4,-
2024-06-04 11:29,412,-,-,-,-,-,-,2.9,¼­ºÏ¼­,298,16.6,1015.4,-
2024-06-04 11:30,413,-,-,-,-,-,-,3.3,¼­ºÏ¼­,294,16.7,1015.4,-
2024-06-04 11:31,416,-,-,-,-,-,-,2.9,¼­ºÏ¼­,300,16.6,1015.4,-
2024-06-04 11:32,417,-,-,-,-,-,-,1.9,ºÏ¼­,307,16.6,1015.4,-
2024-06-04 11:33,420,-,-,-,-,-,-,2.3,ºÏ¼­,310,16.8,1015.4,-
2024-06-04 11:34,422,-,-,-,-,-,-,2.7,ºÏ¼­,312,17,1015.4,-
2024-06-04 11:35,424,-,-,-,-,-,-,3,ºÏ¼­,313,17,1015.4,-
2024-06-04 11:36,426,-,-,-,-,-,-,2.6,ºÏ¼­,311,16.9,1015.4,-
2024-06-04 11:37,428,-,-,-,-,-,-,3.1,ºÏ¼­,312,16.9,1015.4,-
2024-06-04 11:38,430,-,-,-,-,-,-,3.1,ºÏ¼­,313,16.9,1015.4,-
2024-06-04 11:39,433,-,-,-,-,-,-,3.1,ºÏ¼­,311,16.9,1015.4,-
2024-06-04 11:40,435,-,-,-,-,-,-,2.4,ºÏ¼­,309,16.9,1015.4,-
2024-06-04 11:41,437,-,-,-,-,-,-,2.2,ºÏ¼­,307,16.9,1015.4,-
2024-06-04 11:42,439,-,-,-,-,-,-,2.6,ºÏ¼­,308,16.9,1015.4,-
2024-06-04 11:43,441,-,-,-,-,-,-,3.3,ºÏ¼­,313,16.9,1015.4,-
2024-06-04 11:44,443,-,-,-,-,-,-,2.6,ºÏ¼­,310,16.9,1015.4,-
2024-06-04 11:45,445,-,-,-,-,-,-,2.6,ºÏ¼­,309,16.8,1015.4,-
2024-06-04 11:46,447,-,-,-,-,-,-,2.5,ºÏ¼­,304,16.8,1015.3,-
2024-06-04 11:47,449,-,-,-,-,-,-,2.9,¼­ºÏ¼­,302,16.8,1015.3,-
2024-06-04 11:48,452,-,-,-,-,-,-,2.6,ºÏ¼­,304,16.8,1015.3,-
2024-06-04 11:49,454,-,-,-,-,-,-,2.2,ºÏ¼­,305,16.8,1015.3,-
2024-06-04 11:50,456,-,-,-,-,-,-,2.5,ºÏ¼­,309,16.8,1015.3,-
2024-06-04 11:51,458,-,-,-,-,-,-,2.8,ºÏ¼­,312,16.9,1015.3,-
2024-06-04 11:52,460,-,-,-,-,-,-,2.6,ºÏ¼­,310,17,1015.3,-
2024-06-04 11:53,463,-,-,-,-,-,-,2.6,ºÏ¼­,310,17,1015.3,-
2024-06-04 11:54,464,-,-,-,-,-,-,3.3,ºÏ¼­,312,17,1015.3,-
2024-06-04 11:55,466,-,-,-,-,-,-,3.3,ºÏ¼­,312,16.9,1015.3,-
2024-06-04 11:56,468,-,-,-,-,-,-,4.1,ºÏ¼­,316,16.9,1015.3,-
2024-06-04 11:57,470,-,-,-,-,-,-,3.9,ºÏ¼­,318,17.1,1015.3,-
2024-06-04 11:58,472,-,-,-,-,-,-,3.6,ºÏ¼­,319,17.3,1015.3,-
2024-06-04 11:59,474,-,-,-,-,-,-,3.6,ºÏ¼­,324,17.5,1015.3,-
2024-06-04 12:00,476,-,-,-,-,-,-,3.8,ºÏ¼­,322,17.6,1015.3,-
2024-06-04 12:01,478,-,-,-,-,-,-,3.9,ºÏ¼­,322,17.6,1015.3,-
2024-06-04 12:02,480,-,-,-,-,-,-,4.3,ºÏºÏ¼­,327,17.5,1015.3,-
2024-06-04 12:03,482,-,-,-,-,-,-,3.4,ºÏºÏ¼­,330,17.5,1015.3,-
2024-06-04 12:04,484,-,-,-,-,-,-,3.6,ºÏºÏ¼­,328,17.6,1015.3,-
2024-06-04 12:05,486,-,-,-,-,-,-,3.1,ºÏºÏ¼­,329,17.6,1015.3,-
2024-06-04 12:06,488,-,-,-,-,-,-,3.2,ºÏºÏ¼­,331,17.7,1015.3,-
2024-06-04 12:07,490,-,-,-,-,-,-,3.4,ºÏºÏ¼­,330,17.7,1015.3,-
2024-06-04 12:08,492,-,-,-,-,-,-,3.5,ºÏºÏ¼­,328,17.7,1015.3,-
2024-06-04 12:09,494,-,-,-,-,-,-,3.6,ºÏ¼­,326,17.6,1015.3,-
2024-06-04 12:10,496,-,-,-,-,-,-,3.5,ºÏ¼­,325,17.5,1015.3,-
2024-06-04 12:11,497,-,-,-,-,-,-,3.7,ºÏ¼­,321,17.5,1015.3,-
