관측소명:태안항,,,,,,,,,,,,,,
위도:37.006722,,,,,,,,,,,,,,
경도:126.270222,,,,,,,,,,,,,,
관측시간,유속(cm/s),유향(16points),유향(deg),수온(℃),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),풍향(16points),풍향(deg),기온(℃),기압(hPa),시정(m)
2024-06-10 17:20,43.3,북동,50,15.05,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:30,39.4,북동,55,14.93,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:40,43.9,동,82,15.59,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:50,34.2,동북동,76,15.4,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:00,31,남남동,147,15.24,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:10,21.7,남남동,153,15.06,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:20,29.7,남남동,151,14.98,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:30,27.9,동,79,14.95,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:40,23.7,남남동,164,14.95,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:50,17.3,서남서,240,14.84,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:00,18.1,동남동,106,14.83,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:10,6.2,동남동,107,14.83,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:20,13.9,남남동,155,14.81,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:30,19.9,남남서,203,14.8,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:40,21.5,남서,214,14.77,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:50,25.3,남서,216,14.77,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:00,38,남서,228,14.73,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:10,44.9,남서,236,14.82,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:20,52.3,서남서,241,14.86,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:30,60.3,서남서,241,14.83,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:40,64.1,서남서,243,14.99,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:50,66,서남서,244,15.02,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:00,70.3,서남서,244,15.11,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:10,71.9,서남서,243,15.22,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:20,87.8,서남서,244,15.42,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:30,95.2,서남서,245,15.44,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:40,98.5,서남서,246,15.49,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:50,101.8,서남서,243,15.61,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:00,99.1,남서,236,15.75,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:10,107,서남서,240,15.81,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:20,112.7,서남서,243,15.83,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:30,111.5,서남서,239,15.9,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:40,107.9,서남서,239,15.87,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:50,103.3,서남서,238,15.63,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:00,102.5,서남서,241,15.72,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:10,108.5,서남서,239,15.85,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:20,108.5,서남서,243,15.99,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:30,100,서남서,248,16.16,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:40,92.7,서남서,248,16.1,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:50,82.3,서남서,245,16,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:00,70.4,서남서,238,15.94,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:10,69.1,서남서,237,15.96,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:20,62.2,남서,236,16.03,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:30,55.8,남서,235,16.05,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:40,43.8,서남서,239,16.06,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:50,54.5,서남서,258,16.44,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:00,49.1,서,260,16.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:10,42.4,서,267,16.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:20,36,서,262,16.42,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:30,34.8,서남서,252,16.48,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:40,29.4,서북서,284,16.48,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:50,25,서북서,302,16.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:00,20.7,북서,319,16.41,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:10,17.8,북북서,348,16.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:20,25.8,서북서,286,16.43,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:30,31.6,북북동,28,16.37,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:40,32.9,북동,43,16.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:50,42.8,북북동,33,16.37,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:00,52.8,북동,38,16.37,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:10,59.4,북동,34,16.32,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:20,71.7,북동,41,16.25,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:30,71.3,북동,46,16.25,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:40,83.3,북동,51,16.09,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:50,87.7,북동,54,15.96,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:00,88.7,북동,55,15.75,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:10,88.5,북동,53,15.53,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:20,98.4,북동,53,15.53,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:30,103.3,북동,52,15.11,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:40,77.5,동북동,73,15.35,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:50,60.4,동,87,15.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:00,54.1,동북동,75,15.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:10,57.9,동북동,74,14.99,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:20,58.6,동북동,74,14.99,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:30,61.6,동북동,75,15.04,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:40,59.3,동북동,78,15.02,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:50,55.9,동북동,77,15.02,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:00,51.2,동,86,15.02,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:10,41.7,동,93,14.98,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:20,36.2,동,94,14.93,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:30,35,동,87,14.91,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:40,35.2,동,88,14.89,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:50,26.6,동,87,14.87,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:00,24.4,남남동,152,14.82,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:10,16.1,동남동,106,14.77,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:20,7.8,남남동,162,14.66,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:30,5.6,남,181,14.6,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:40,6.8,남서,222,14.63,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:50,11.4,서,271,14.64,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:00,19,남동,137,14.65,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:10,18.6,남동,139,14.63,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:20,20.5,서남서,254,14.67,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:30,25.4,서남서,258,14.68,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:40,28.5,서,261,14.66,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:50,28.6,서남서,252,14.66,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:00,35.4,서남서,250,14.67,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:10,39.6,동남동,119,14.68,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:20,41.3,서남서,246,14.72,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:30,44.2,서남서,240,14.77,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:40,60.7,남서,236,14.81,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:50,48.1,남서,235,14.89,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:00,71.8,동,100,14.95,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:10,68.5,남서,232,14.85,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:20,81.7,동,97,14.97,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:30,88.5,서남서,237,15.09,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:40,78.1,남서,234,15.23,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:50,84.9,동,100,15.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:00,109,남서,236,15.6,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:10,94.4,서남서,237,15.63,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:20,110.2,남서,236,15.68,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:30,111.4,동,100,16,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:40,108.6,서남서,240,16.26,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:50,101.3,서남서,242,16.32,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:00,97.7,서남서,241,16.24,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:10,90.6,서남서,239,16.22,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:20,91.5,서남서,238,16.22,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:30,85.4,서남서,238,16.35,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:40,81.6,서남서,240,16.49,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:50,75.8,동,98,16.55,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:00,66.7,서남서,242,16.48,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:10,61.1,동,99,16.51,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:20,47.1,서남서,242,16.51,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:30,39.1,서남서,245,16.46,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:40,34.3,동남동,113,16.52,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:50,29.9,동남동,113,16.68,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:00,24.8,동남동,119,16.68,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:10,20.7,동남동,120,16.62,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:20,12.2,동남동,116,16.62,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:30,6.7,서,266,16.59,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:40,19,동북동,65,16.78,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:50,14.1,동,91,16.64,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:00,9.6,동남동,112,16.62,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:10,22,북동,53,16.61,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:20,21.5,남동,138,16.57,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:30,30.4,북동,36,16.52,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:40,36.5,남동,139,16.48,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:50,37.9,남동,136,16.46,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:00,26.7,남동,132,16.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:10,28.2,북동,49,16.47,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:20,28.6,북동,39,16.65,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:30,29.8,북동,45,16.69,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:40,38.4,동남동,109,16.49,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:50,41.7,동남동,107,16.38,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:00,38.2,동남동,111,16.18,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:10,38.2,동남동,110,16.19,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:20,49.4,동남동,107,15.83,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:30,33,남동,124,15.9,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:40,51,북동,47,15.61,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:50,45.2,동남동,115,15.43,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:00,36.3,동남동,111,15.15,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:10,41.5,동남동,119,15.86,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:20,37.3,남동,142,15.7,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:30,29.2,남동,141,15.54,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:40,25.4,남남동,151,15.32,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:50,16.2,동북동,71,15.35,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:00,17.7,남동,140,15.23,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:10,19.1,남동,146,15.12,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:20,11.2,북동,51,15.11,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:30,5.1,동,85,15.21,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:40,1,남서,230,15.08,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:50,5.3,남,183,15.1,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:00,7.9,남남서,211,15.08,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:10,9.8,남남서,205,15.19,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:20,16.5,남서,220,15.14,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:30,23.2,남서,235,15.03,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:40,35.7,서북서,293,15.17,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:50,45.6,서남서,240,15.01,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:00,48.6,서남서,238,15.17,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:10,60.8,서남서,248,15.2,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:20,60.5,서,271,15.24,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:30,58,서남서,247,15.29,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:40,61.6,서남서,248,15.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:50,71.9,서남서,248,15.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:00,79.1,서남서,247,15.61,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:10,81.2,서남서,246,15.69,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:20,92,서남서,243,15.78,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:30,96.2,서남서,244,15.84,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:40,87.3,서남서,247,15.7,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:50,96.3,서남서,244,15.87,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:00,100.7,서남서,240,15.98,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:10,106.7,서남서,239,15.87,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:20,101.9,서남서,240,15.94,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:30,96.8,서남서,240,15.89,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:40,96.9,남서,236,15.96,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:50,98.6,서남서,241,16.08,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:00,101,서,276,16.27,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:10,101.6,서,275,16.3,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:20,96,서,276,16.33,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:30,91.7,서남서,251,16.38,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:40,83.4,서남서,253,16.3,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:50,71.1,서남서,250,16.12,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:00,60.4,서남서,240,16.07,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:10,50.9,남서,229,16.32,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:20,58.3,서남서,245,16.54,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:30,53.4,서남서,256,16.7,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:40,51.4,서,271,16.77,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:50,50.2,서,269,16.76,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:00,43.4,서남서,258,16.71,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:10,38.3,서,280,16.78,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:20,34.5,서,281,16.72,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:30,14.6,서북서,299,16.76,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:40,20.2,서북서,296,16.65,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:50,15.5,북북서,341,16.6,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:00,18.6,북북동,30,16.61,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:10,20.3,북서,307,16.58,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:20,20.6,북북동,28,16.59,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:30,23.7,북동,45,16.59,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:40,29.9,북동,39,16.54,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:50,23.9,북동,37,16.46,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:00,32.2,북동,42,16.43,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:10,27.5,북동,48,16.4,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:20,39.5,북동,46,16.35,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:30,43.9,북동,47,16.26,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:40,46.4,북동,47,16.18,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:50,53.1,북동,48,15.91,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:00,49.4,북동,53,15.67,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:10,68.1,북동,46,15.39,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:20,77.1,북동,45,15.47,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:30,38.7,동북동,75,15.73,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:40,29.5,동,84,15.58,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:50,35.6,동,89,15.31,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:00,29.7,동,82,15.15,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:10,32.4,동,82,15.15,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:20,34.2,남동,135,15.14,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:30,36.5,동,86,15.15,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:40,39.9,동,82,15.15,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:50,32.2,동,84,15.16,-,-,-,-,-,-,-,-,-,-
2024-06-12 7:00,28.8,동,83,15.14,-,-,-,-,-,-,-,-,-,-
2024-06-12 7:10,25.4,동,85,15.12,-,-,-,-,-,-,-,-,-,-
2024-06-12 7:20,27.1,동,94,15.1,-,-,-,-,-,-,-,-,-,-
2024-06-12 7:30,23,남남서,202,15.06,-,-,-,-,-,-,-,-,-,-
2024-06-12 7:40,18.6,남남서,209,15.01,-,-,-,-,-,-,-,-,-,-
2024-06-12 7:50,12.6,남동,143,14.99,-,-,-,-,-,-,-,-,-,-
2024-06-12 8:00,11.9,남남서,195,14.92,-,-,-,-,-,-,-,-,-,-
2024-06-12 8:10,11.9,남남서,201,14.92,-,-,-,-,-,-,-,-,-,-
2024-06-12 8:20,15.9,남남서,193,14.91,-,-,-,-,-,-,-,-,-,-
2024-06-12 8:30,18,남남서,210,14.87,-,-,-,-,-,-,-,-,-,-
2024-06-12 8:40,17.1,남서,214,14.85,-,-,-,-,-,-,-,-,-,-
2024-06-12 8:50,13.5,서남서,238,14.81,-,-,-,-,-,-,-,-,-,-
2024-06-12 9:00,17.1,서남서,248,14.82,-,-,-,-,-,-,-,-,-,-
2024-06-12 9:10,25.8,서남서,238,14.84,-,-,-,-,-,-,-,-,-,-
2024-06-12 9:20,29.7,서남서,241,14.81,-,-,-,-,-,-,-,-,-,-
2024-06-12 9:30,16.8,남서,227,14.83,-,-,-,-,-,-,-,-,-,-
2024-06-12 9:40,27.3,서남서,243,14.81,-,-,-,-,-,-,-,-,-,-
2024-06-12 9:50,29.3,서남서,242,14.93,-,-,-,-,-,-,-,-,-,-
2024-06-12 10:00,37.7,서남서,245,14.96,-,-,-,-,-,-,-,-,-,-
2024-06-12 10:10,41.9,서남서,239,14.95,-,-,-,-,-,-,-,-,-,-
2024-06-12 10:20,50.3,남서,235,15,-,-,-,-,-,-,-,-,-,-
2024-06-12 10:30,47.9,서남서,238,15,-,-,-,-,-,-,-,-,-,-
2024-06-12 10:40,51.7,남서,235,15.03,-,-,-,-,-,-,-,-,-,-
2024-06-12 10:50,40.1,남서,233,15.16,-,-,-,-,-,-,-,-,-,-
2024-06-12 11:00,57.5,남서,234,15.33,-,-,-,-,-,-,-,-,-,-
2024-06-12 11:10,60.5,남서,234,15.51,-,-,-,-,-,-,-,-,-,-
2024-06-12 11:20,67.2,남서,236,15.71,-,-,-,-,-,-,-,-,-,-
2024-06-12 11:30,84.3,서남서,237,16.21,-,-,-,-,-,-,-,-,-,-
2024-06-12 11:40,84.3,동,100,15.88,-,-,-,-,-,-,-,-,-,-
2024-06-12 11:50,95.4,서남서,238,15.79,-,-,-,-,-,-,-,-,-,-
2024-06-12 12:00,82.9,남서,236,15.98,-,-,-,-,-,-,-,-,-,-
2024-06-12 12:10,84.4,남서,236,16.3,-,-,-,-,-,-,-,-,-,-
2024-06-12 12:20,85,서남서,238,16.32,-,-,-,-,-,-,-,-,-,-
2024-06-12 12:30,94,남서,233,16.17,-,-,-,-,-,-,-,-,-,-
2024-06-12 12:40,91.4,남서,233,16.43,-,-,-,-,-,-,-,-,-,-
2024-06-12 12:50,77.1,남서,236,16.54,-,-,-,-,-,-,-,-,-,-
2024-06-12 13:00,69.3,서남서,238,16.65,-,-,-,-,-,-,-,-,-,-
2024-06-12 13:10,64.7,서남서,238,16.64,-,-,-,-,-,-,-,-,-,-
2024-06-12 13:20,51.4,남서,236,16.77,-,-,-,-,-,-,-,-,-,-
2024-06-12 13:30,65.8,서남서,247,16.6,-,-,-,-,-,-,-,-,-,-
2024-06-12 13:40,59.6,서남서,242,16.68,-,-,-,-,-,-,-,-,-,-
2024-06-12 13:50,51.1,서남서,242,16.73,-,-,-,-,-,-,-,-,-,-
2024-06-12 14:00,38.6,서남서,241,16.9,-,-,-,-,-,-,-,-,-,-
2024-06-12 14:10,19.5,서남서,247,16.46,-,-,-,-,-,-,-,-,-,-
2024-06-12 14:20,33.8,서남서,238,16.38,-,-,-,-,-,-,-,-,-,-
2024-06-12 14:30,26.4,남동,145,16.45,-,-,-,-,-,-,-,-,-,-
2024-06-12 14:40,31.3,서,264,16.38,-,-,-,-,-,-,-,-,-,-
2024-06-12 14:50,21.7,남남서,209,16.38,-,-,-,-,-,-,-,-,-,-
2024-06-12 15:00,18.8,서남서,239,16.35,-,-,-,-,-,-,-,-,-,-
2024-06-12 15:10,8.8,서남서,246,16.33,-,-,-,-,-,-,-,-,-,-
2024-06-12 15:20,3.8,서북서,295,16.5,-,-,-,-,-,-,-,-,-,-
2024-06-12 15:30,8.2,남남동,151,16.69,-,-,-,-,-,-,-,-,-,-
2024-06-12 15:40,20.5,동남동,111,16.63,-,-,-,-,-,-,-,-,-,-
2024-06-12 15:50,8.8,동,80,16.62,-,-,-,-,-,-,-,-,-,-
2024-06-12 16:00,18.3,북동,53,16.62,-,-,-,-,-,-,-,-,-,-
2024-06-12 16:10,14.1,남동,127,16.63,-,-,-,-,-,-,-,-,-,-
2024-06-12 16:20,12.6,남동,125,16.61,-,-,-,-,-,-,-,-,-,-
2024-06-12 16:30,9.9,동남동,116,16.66,-,-,-,-,-,-,-,-,-,-
2024-06-12 16:40,10,북북동,19,16.57,-,-,-,-,-,-,-,-,-,-
2024-06-12 16:50,9.9,동남동,115,16.56,-,-,-,-,-,-,-,-,-,-
2024-06-12 17:00,6.7,동남동,115,16.46,-,-,-,-,-,-,-,-,-,-
2024-06-12 17:10,12.1,동,97,16.48,-,-,-,-,-,-,-,-,-,-
2024-06-12 17:20,10.6,동남동,113,16.63,-,-,-,-,-,-,-,-,-,-
2024-06-12 17:30,20.9,동남동,111,16.4,-,-,-,-,-,-,-,-,-,-
2024-06-12 17:40,25.4,북동,49,16.42,-,-,-,-,-,-,-,-,-,-
2024-06-12 17:50,28.7,북북동,29,16.31,-,-,-,-,-,-,-,-,-,-
2024-06-12 18:00,22.7,동,100,16.26,-,-,-,-,-,-,-,-,-,-
2024-06-12 18:10,26,북동,51,16.4,-,-,-,-,-,-,-,-,-,-
2024-06-12 18:20,16.6,북동,56,16.43,-,-,-,-,-,-,-,-,-,-
2024-06-12 18:30,27.3,북동,54,16.17,-,-,-,-,-,-,-,-,-,-
2024-06-12 18:40,25.7,동북동,60,16.26,-,-,-,-,-,-,-,-,-,-
2024-06-12 18:50,22.2,동북동,59,16.06,-,-,-,-,-,-,-,-,-,-
2024-06-12 19:00,21.6,동남동,115,15.77,-,-,-,-,-,-,-,-,-,-
2024-06-12 19:10,20.9,동남동,120,15.79,-,-,-,-,-,-,-,-,-,-
2024-06-12 19:20,27.6,북동,45,15.63,-,-,-,-,-,-,-,-,-,-
2024-06-12 19:30,30.7,북동,39,15.46,-,-,-,-,-,-,-,-,-,-
2024-06-12 19:40,22.4,북동,43,15.7,-,-,-,-,-,-,-,-,-,-
2024-06-12 19:50,7,동남동,106,15.68,-,-,-,-,-,-,-,-,-,-
2024-06-12 20:00,14.9,동북동,78,15.65,-,-,-,-,-,-,-,-,-,-
2024-06-12 20:10,9.2,남,183,15.63,-,-,-,-,-,-,-,-,-,-
2024-06-12 20:20,6.4,남남서,209,15.57,-,-,-,-,-,-,-,-,-,-
2024-06-12 20:30,5.8,서남서,258,15.55,-,-,-,-,-,-,-,-,-,-
2024-06-12 20:40,4.4,동북동,58,15.51,-,-,-,-,-,-,-,-,-,-
2024-06-12 20:50,8.9,서,277,15.49,-,-,-,-,-,-,-,-,-,-
2024-06-12 21:00,18.8,남서,232,15.43,-,-,-,-,-,-,-,-,-,-
2024-06-12 21:10,20.4,남서,229,15.51,-,-,-,-,-,-,-,-,-,-
