°üÃø¼Ò¸í:°í·¡ºÒÇØ¼ö¿åÀå,,,,,,,,,,,,,,,
À§µµ:36.58,,,,,,,,,,,,,,,
°æµµ:129.454083,,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m),ÆÄÇâ(deg)
2024-06-09 16:50,14.3,ºÏºÏ¼­,348,15.15,0.78,5.6,0.95,6,6.2,³²³²µ¿,168,18.8,1006.6,-,122
2024-06-09 16:55,16.5,ºÏ,352,15.12,0.84,5.6,1.03,6,5.8,³²³²µ¿,164,18.9,1006.6,-,126
2024-06-09 17:00,15.4,ºÏ,355,15.15,0.8,6,1.23,7,5.9,³²³²µ¿,163,18.8,1006.5,-,135
2024-06-09 17:05,17.2,ºÏºÏ¼­,347,15.14,0.88,5.9,1.16,6,6,³²³²µ¿,165,18.8,1006.6,-,131
2024-06-09 17:10,19.1,ºÏºÏ¼­,339,15.14,0.83,5.8,1.09,5.5,5.7,³²³²µ¿,166,18.8,1006.5,-,122
2024-06-09 17:15,21.9,ºÏºÏ¼­,344,15.15,0.92,6,1.32,7,6.1,³²³²µ¿,163,18.8,1006.5,-,125
2024-06-09 17:20,21.1,ºÏºÏ¼­,348,15.11,0.73,5.2,1.04,5,5.5,³²³²µ¿,163,18.9,1006.6,-,121
2024-06-09 17:25,18.2,ºÏºÏ¼­,348,15.1,1.01,6.3,1.23,6.5,5.8,³²³²µ¿,163,18.8,1006.5,-,129
2024-06-09 17:30,20,ºÏ,353,15.09,0.87,5.8,1.18,6,5.7,³²³²µ¿,163,18.9,1006.5,-,126
2024-06-09 17:35,24,ºÏ,350,15.09,0.8,5.3,1.2,4,5.8,³²³²µ¿,167,18.9,1006.4,-,126
2024-06-09 17:40,17.9,ºÏ,351,15.09,0.82,5.3,1.14,5.5,5.6,³²³²µ¿,165,18.8,1006.4,-,126
2024-06-09 17:45,18.6,ºÏºÏ¼­,347,15.12,0.8,5.8,0.99,6,5.7,³²,169,18.6,1006.4,-,128
2024-06-09 17:50,18.7,ºÏºÏ¼­,348,15.13,1.03,5.9,1.26,7,5.7,³²,170,18.7,1006.4,-,118
2024-06-09 17:55,16.6,ºÏ,356,15.14,0.78,4.9,1.08,4,5.8,³²³²µ¿,167,18.5,1006.3,-,297
2024-06-09 18:00,20.7,ºÏ,355,15.15,0.7,4.8,1.03,4.5,5.5,³²³²µ¿,166,18.5,1006.3,-,127
2024-06-09 18:05,20.8,ºÏ,359,15.18,0.81,5,1.3,6.5,6,³²³²µ¿,167,18.5,1006.3,-,121
2024-06-09 18:10,23.7,ºÏ,351,15.18,0.88,5.6,1.17,6,5.9,³²,171,18.5,1006.4,-,123
2024-06-09 18:15,23.6,ºÏ,352,15.17,0.75,5.2,1.05,5.5,5.9,³²³²µ¿,168,18.6,1006.5,-,129
2024-06-09 18:20,17.5,ºÏ,358,15.18,0.79,5.3,1.23,6,5.9,³²³²µ¿,168,18.8,1006.5,-,138
2024-06-09 18:25,24.3,ºÏ,356,15.2,0.85,5.7,1.2,5.5,5.9,³²³²µ¿,166,18.8,1006.5,-,126
2024-06-09 18:30,22.6,ºÏ,357,15.19,0.79,5.5,0.97,5,6,³²³²µ¿,165,18.8,1006.5,-,130
2024-06-09 18:35,25.9,ºÏ,356,15.14,0.72,5.3,0.97,4.5,6,³²³²µ¿,167,18.7,1006.5,-,124
2024-06-09 18:40,25.4,ºÏ,359,15.1,0.67,4.8,0.89,5.5,6,³²³²µ¿,164,18.7,1006.6,-,127
2024-06-09 18:45,21.9,ºÏ,5,15.07,0.85,5.8,1.06,6,5.9,³²³²µ¿,168,18.5,1006.6,-,132
2024-06-09 18:50,22.3,ºÏ,1,15.06,0.82,5.3,1.06,4.5,5.4,³²³²µ¿,168,18.5,1006.6,-,123
2024-06-09 18:55,28,ºÏ,0,15.06,0.69,5.2,1.04,6.5,5.3,³²³²µ¿,165,18.5,1006.6,-,132
2024-06-09 19:00,28.4,ºÏ,1,15,0.65,5.1,0.89,5,5.3,³²,172,18.3,1006.7,-,122
2024-06-09 19:05,27.2,ºÏ,9,15,0.71,5.3,0.98,6.5,5.4,³²,171,18.3,1006.7,-,120
2024-06-09 19:10,26.2,ºÏ,7,14.95,0.66,4.7,0.91,5,5.4,³²³²µ¿,168,18.2,1006.6,-,276
2024-06-09 19:15,28,ºÏ,1,14.92,0.6,4.6,1.01,4,4.9,³²³²µ¿,167,18.2,1006.7,-,51
2024-06-09 19:20,26.1,ºÏ,3,14.89,0.69,4.5,0.96,5,5,³²³²µ¿,168,17.9,1006.6,-,133
2024-06-09 19:25,26,ºÏ,359,14.91,0.69,4.6,0.89,5,5.5,³²,170,17.9,1006.6,-,128
2024-06-09 19:30,25.8,ºÏ,359,14.88,0.64,4.6,0.82,4.5,5.4,³²,169,17.9,1006.7,-,121
2024-06-09 19:35,28,ºÏ,358,14.84,0.69,5.4,0.87,5.5,5,³²,173,17.8,1006.7,-,119
2024-06-09 19:40,29,ºÏ,4,14.9,0.71,5.1,1.03,4.5,5.1,³²,173,17.7,1006.8,-,130
2024-06-09 19:45,29.3,ºÏ,4,14.86,0.66,5,1.03,4.5,5.1,³²,173,17.7,1006.8,-,120
2024-06-09 19:50,26.7,ºÏ,2,14.8,0.67,4.9,0.93,4,4.8,³²³²µ¿,168,17.7,1006.9,-,122
2024-06-09 19:55,26.7,ºÏ,5,14.78,0.6,5.1,0.79,4.5,4.9,³²³²µ¿,167,17.7,1006.9,-,117
2024-06-09 20:00,24,ºÏ,360,14.77,0.65,4.9,0.86,4.5,5.3,³²³²µ¿,164,17.7,1006.9,-,134
2024-06-09 20:05,27,ºÏ,3,14.78,0.65,4.8,0.85,4.5,5.2,³²³²µ¿,167,17.6,1006.9,-,134
2024-06-09 20:10,27.4,ºÏ,6,14.7,0.7,4.7,0.87,5.5,5.4,³²³²µ¿,168,17.6,1006.8,-,127
2024-06-09 20:15,26.6,ºÏ,3,14.78,0.63,5.2,0.79,6,5.3,³²³²µ¿,165,17.6,1006.9,-,143
2024-06-09 20:20,27.5,ºÏ,4,14.63,0.65,4.4,0.9,4.5,4.8,³²³²µ¿,163,17.6,1007,-,147
2024-06-09 20:25,28.8,ºÏ,2,14.59,0.63,4.4,0.84,4,4.9,³²³²µ¿,164,17.5,1007,-,113
2024-06-09 20:30,27.2,ºÏ,7,14.63,0.67,4.6,0.9,3.5,4.7,³²³²µ¿,165,17.5,1007,-,137
2024-06-09 20:35,28,ºÏ,358,14.53,0.65,4.7,0.9,4.5,4.4,³²³²µ¿,167,17.4,1007.1,-,118
2024-06-09 20:40,28.6,ºÏ,0,14.55,0.58,4.9,0.75,5.5,4.2,³²³²µ¿,165,17.4,1007.1,-,138
2024-06-09 20:45,30.4,ºÏ,355,14.54,0.65,4.7,0.79,4,3.6,³²,169,17.3,1007.2,-,134
2024-06-09 20:50,27.5,ºÏ,352,14.58,0.66,4.8,0.93,5.5,3.5,³²³²µ¿,168,17.3,1007.2,-,124
2024-06-09 20:55,28,ºÏ,352,14.47,0.69,4.9,0.96,4,3.2,³²³²µ¿,167,17.3,1007.2,-,118
2024-06-09 21:00,27,ºÏ,358,14.48,0.57,4.5,0.75,6,3.7,³²³²µ¿,167,17.2,1007.3,-,118
2024-06-09 21:05,25.3,ºÏ,358,14.46,0.53,4.6,0.75,5,3.6,³²,173,17.1,1007.2,-,280
2024-06-09 21:10,25.3,ºÏ,353,14.54,0.58,4.3,0.97,4,3.2,³²,181,17.1,1007.2,-,134
2024-06-09 21:15,24.9,ºÏºÏ¼­,343,14.44,0.58,4.6,0.75,6,3,³²,183,17.1,1007.2,-,128
2024-06-09 21:20,26,ºÏºÏ¼­,343,14.46,0.62,4.1,0.99,4,3.2,³²,185,17.4,1007.2,-,267
2024-06-09 21:25,23.5,ºÏºÏ¼­,347,14.58,0.68,4.6,1,5.5,3.3,³²,184,17.3,1007.1,-,122
2024-06-09 21:30,22.9,ºÏ,355,14.51,0.62,4.4,0.85,5,3.2,³²,188,17.4,1007.2,-,123
2024-06-09 21:35,22.6,ºÏ,350,14.5,0.78,4.5,1.08,4,3.7,³²,175,17.4,1007.2,-,138
2024-06-09 21:40,22.9,ºÏ,354,14.61,0.6,4.3,0.77,3.5,3.7,³²,175,17.7,1007.2,-,119
2024-06-09 21:45,23.1,ºÏ,357,14.55,0.59,4.2,0.81,4,3.4,³²,180,17.8,1007.3,-,349
2024-06-09 21:50,24.6,ºÏ,0,14.47,0.68,4.8,1.03,5,3.4,³²,183,17.9,1007.2,-,120
2024-06-09 21:55,23.3,ºÏ,355,14.45,0.57,4.3,0.81,3.5,3.1,³²,170,17.9,1007.3,-,248
2024-06-09 22:00,20.6,ºÏ,357,14.36,0.69,4.5,1.01,4.5,2.8,³²,186,17.8,1007.3,-,124
2024-06-09 22:05,23.3,ºÏ,353,14.37,0.6,4.4,0.86,4,2.4,³²³²¼­,193,17.6,1007.4,-,127
2024-06-09 22:10,22.3,ºÏ,354,14.36,0.65,3.9,0.93,4.5,2,³²,180,17.4,1007.4,-,137
2024-06-09 22:15,22.5,ºÏ,356,14.35,0.64,4,0.91,4,2.4,³²,175,17.2,1007.4,-,290
2024-06-09 22:20,21,ºÏ,357,14.42,0.61,4,0.83,5.5,2.3,³²³²µ¿,164,17.1,1007.4,-,133
2024-06-09 22:25,20.4,ºÏ,358,14.52,0.62,4.5,0.91,4,2.1,³²³²µ¿,158,16.7,1007.4,-,116
2024-06-09 22:30,20.7,ºÏ,4,14.4,0.56,4.2,0.74,3,3.9,³²³²µ¿,161,17.1,1007.3,-,346
2024-06-09 22:35,19.8,ºÏ,357,14.52,0.59,4.6,0.9,6,3.5,³²³²µ¿,166,17.3,1007.4,-,129
2024-06-09 22:40,19.2,ºÏ,3,14.37,0.59,4.1,0.88,4.5,3.2,³²³²µ¿,167,17.2,1007.4,-,3
2024-06-09 22:45,21.6,ºÏ,355,14.36,0.51,3.9,0.78,3.5,3.2,³²³²µ¿,168,17.3,1007.4,-,319
2024-06-09 22:50,16.9,ºÏ,2,14.4,0.53,4.1,0.78,3.5,3.1,³²,187,17.5,1007.5,-,124
2024-06-09 22:55,17.3,ºÏ,0,14.33,0.6,3.8,0.83,3,3,³²,182,17.4,1007.5,-,128
2024-06-09 23:00,18.3,ºÏ,352,14.27,0.51,3.9,0.74,4.5,3.2,³²,190,17.4,1007.6,-,129
2024-06-09 23:05,16.1,ºÏ,360,14.27,0.61,4.1,1.14,4,2.6,³²³²¼­,196,17.7,1007.6,-,319
2024-06-09 23:10,19.9,ºÏ,354,14.36,0.52,3.8,0.85,4,2.3,³²³²¼­,198,17.8,1007.5,-,324
2024-06-09 23:15,17.2,ºÏ,349,14.27,0.57,4.2,0.78,3.5,2.3,³²³²¼­,195,17.4,1007.5,-,122
2024-06-09 23:20,15.6,ºÏ,355,14.25,0.56,3.8,0.92,4.5,2.5,³²,187,17.3,1007.5,-,323
2024-06-09 23:25,13.2,ºÏ,6,14.32,0.55,4,0.75,3.5,2.5,³²,180,17.4,1007.5,-,118
2024-06-09 23:30,-,-,-,-,0,0,0,0,2.6,³²,179,17.3,1007.4,-,0
2024-06-09 23:35,14.3,ºÏ,349,14.26,0.53,3.9,0.68,3,2.1,³²³²¼­,192,17.1,1007.4,-,7
2024-06-09 23:40,16.3,ºÏ,356,14.17,0.52,4.4,0.8,3.5,2,³²,188,17.3,1007.4,-,128
2024-06-09 23:45,14.2,ºÏ,2,14.28,0.62,4.4,0.87,3.5,2.2,³²,182,17.4,1007.4,-,116
2024-06-09 23:50,13.3,ºÏ,358,14.31,0.58,4.4,0.95,4.5,1.8,³²,176,16.9,1007.4,-,128
2024-06-09 23:55,14.7,ºÏ,352,14.25,0.6,3.8,0.8,3.5,2,³²,179,17,1007.3,-,10
2024-06-10 0:00,14.8,ºÏ,355,14.23,0.55,3.6,0.77,3,1.3,³²,177,17.1,1007.3,-,2
2024-06-10 0:05,16.8,ºÏ,354,14.25,0.56,4.3,0.81,3.5,0.9,³²³²¼­,200,17,1007.3,-,108
2024-06-10 0:10,15.3,ºÏ,356,14.22,0.54,3.9,0.8,4,0.3,³²³²µ¿,167,17.4,1007.4,-,138
2024-06-10 0:15,17.1,ºÏºÏ¼­,348,14.26,0.51,3.9,0.68,4,0.6,³²µ¿,141,17.1,1007.3,-,266
2024-06-10 0:20,14.3,ºÏ,352,14.28,0.58,4,0.71,4.5,0.9,³²µ¿,135,16.8,1007.2,-,133
2024-06-10 0:25,15.9,ºÏºÏ¼­,344,14.33,0.58,4.1,0.83,4,1.4,³²³²µ¿,147,16.8,1007.1,-,351
2024-06-10 0:30,17.1,ºÏ,355,14.37,0.52,3.8,0.8,4,0.9,³²³²¼­,196,17,1007.1,-,287
2024-06-10 0:35,17.1,ºÏ,351,14.51,0.53,3.3,0.74,3,0.9,¼­ºÏ¼­,298,16.3,1007.2,-,260
2024-06-10 0:40,17,ºÏ,353,14.51,0.53,3.6,0.7,5.5,0.3,¼­,279,15.7,1007.1,-,310
2024-06-10 0:45,15,ºÏ,356,14.55,0.51,3.6,0.63,3,0.9,³²³²¼­,212,15.7,1007.1,-,287
2024-06-10 0:50,15.6,ºÏ,350,14.53,0.49,4.2,0.84,3.5,1.2,³²³²¼­,206,15.8,1007.1,-,347
2024-06-10 0:55,15.1,ºÏ,357,14.48,0.55,4.4,0.95,4.5,1,³²¼­,226,15.8,1007.1,-,339
2024-06-10 1:00,15,ºÏ,350,14.49,0.49,3.6,0.76,4,0.6,¼­ºÏ¼­,297,15.3,1007.2,-,4
2024-06-10 1:05,14.5,ºÏºÏ¼­,347,14.44,0.5,4,0.64,4,1.1,ºÏ¼­,326,15.2,1007.2,-,316
2024-06-10 1:10,16.2,ºÏ¼­,322,14.63,0.49,3.9,0.65,3.5,0.5,¼­,281,15.9,1007.2,-,130
2024-06-10 1:15,13.3,ºÏ¼­,322,14.56,0.52,4.2,0.78,3.5,0.2,¼­,270,16,1007.1,-,166
2024-06-10 1:20,15.8,ºÏ¼­,326,14.58,0.51,4.3,0.63,4,0.9,ºÏ¼­,313,15.4,1007.1,-,297
2024-06-10 1:25,19.1,ºÏ¼­,325,14.6,0.51,4.3,0.8,3.5,1,ºÏ,1,15.5,1007.2,-,299
2024-06-10 1:30,20.7,ºÏºÏ¼­,337,14.68,0.51,3.8,0.68,3.5,0.4,¼­ºÏ¼­,287,15.6,1007.2,-,335
2024-06-10 1:35,21.4,ºÏºÏ¼­,328,14.73,0.56,4.2,0.79,4,0.6,ºÏºÏµ¿,32,15.7,1007.2,-,128
2024-06-10 1:40,18.9,ºÏºÏ¼­,330,14.72,0.57,4,0.81,3.5,0.5,µ¿³²µ¿,119,15.6,1007.2,-,126
2024-06-10 1:45,20.6,ºÏºÏ¼­,332,14.76,0.52,3.8,0.75,5,1.1,³²µ¿,127,15.4,1007.1,-,350
2024-06-10 1:50,21.2,ºÏ¼­,326,14.66,0.49,4,0.9,5.5,1.2,³²³²µ¿,151,15.6,1007,-,307
2024-06-10 1:55,22.5,ºÏºÏ¼­,327,14.65,0.58,3.6,0.9,3.5,1.6,µ¿³²µ¿,123,15.7,1007.1,-,348
2024-06-10 2:00,22.7,ºÏ¼­,323,14.7,0.59,4.2,0.87,4,1.7,³²µ¿,132,15.8,1007.1,-,128
2024-06-10 2:05,21.2,ºÏ¼­,320,14.71,0.47,4,0.62,4,1.7,µ¿,101,16.6,1007,-,2
2024-06-10 2:10,22.3,ºÏ¼­,316,14.73,0.55,4.2,0.87,5,1.3,µ¿,100,16.4,1007.1,-,319
2024-06-10 2:15,27.9,ºÏ¼­,318,14.85,0.61,3.8,0.8,3,0.9,ºÏµ¿,50,15.9,1007.1,-,330
2024-06-10 2:20,26.8,ºÏ¼­,319,14.72,0.62,4.4,0.76,4.5,0.8,³²³²µ¿,148,16.4,1007.1,-,125
2024-06-10 2:25,25.1,ºÏ¼­,318,14.79,0.53,4.3,0.83,3.5,1.2,³²³²¼­,206,16.8,1007.1,-,131
2024-06-10 2:30,27.7,ºÏ¼­,321,14.67,0.57,4.3,0.73,3.5,3,³²,191,17.5,1006.9,-,235
2024-06-10 2:35,27.3,ºÏ¼­,323,14.73,0.53,4.1,0.69,3.5,3,³²,186,17.7,1006.9,-,151
2024-06-10 2:40,29.5,ºÏºÏ¼­,335,14.74,0.53,4,0.83,4,2.7,³²,183,18,1006.9,-,133
2024-06-10 2:45,32.7,ºÏºÏ¼­,331,14.72,0.55,4.3,0.73,3.5,3.4,³²,170,18.8,1006.8,-,317
2024-06-10 2:50,25.8,ºÏºÏ¼­,337,14.59,0.53,4.1,0.83,6,4,³²,176,18.4,1006.8,-,126
2024-06-10 2:55,26.2,ºÏºÏ¼­,334,14.61,0.48,4.2,0.68,4.5,2.5,³²³²¼­,197,19.2,1006.8,-,137
2024-06-10 3:00,26.7,ºÏºÏ¼­,336,14.62,0.52,4.9,0.78,5,2.4,³²¼­,229,20.4,1006.8,-,133
2024-06-10 3:05,26.6,ºÏºÏ¼­,335,14.74,0.56,4.3,0.82,4.5,2.1,¼­³²¼­,244,20.4,1006.7,-,132
2024-06-10 3:10,26.9,ºÏºÏ¼­,333,14.68,0.48,4.4,0.77,4,2.4,¼­,268,20.2,1006.6,-,125
2024-06-10 3:15,27.8,ºÏºÏ¼­,337,14.79,0.51,3.8,0.64,4.5,3.9,¼­³²¼­,244,20.8,1006.5,-,287
2024-06-10 3:20,27.2,ºÏºÏ¼­,340,15.03,0.51,3.9,0.71,4.5,4.1,¼­³²¼­,245,21.3,1006.6,-,321
2024-06-10 3:25,29.5,ºÏºÏ¼­,338,14.93,0.48,3.9,0.68,4.5,4.4,¼­³²¼­,249,21,1006.6,-,121
2024-06-10 3:30,27.4,ºÏºÏ¼­,341,14.88,0.5,4.2,0.76,3,4.8,¼­³²¼­,248,20.2,1006.6,-,127
2024-06-10 3:35,28.9,ºÏºÏ¼­,339,14.85,0.52,4.4,0.92,4,6.5,¼­³²¼­,241,19.9,1006.6,-,119
2024-06-10 3:40,25.1,ºÏºÏ¼­,340,14.78,0.43,3.9,0.69,3.5,6.2,¼­³²¼­,242,20,1006.6,-,316
2024-06-10 3:45,24,ºÏºÏ¼­,340,14.83,0.47,4.3,0.74,4,5.2,¼­³²¼­,247,20.4,1006.6,-,135
2024-06-10 3:50,26,ºÏºÏ¼­,347,14.83,0.42,3.8,0.61,3.5,5,¼­³²¼­,252,20.7,1006.6,-,138
2024-06-10 3:55,26,ºÏºÏ¼­,346,14.78,0.47,4,0.65,4,5.8,¼­³²¼­,252,21.6,1006.6,-,134
2024-06-10 4:00,25.3,ºÏºÏ¼­,345,14.72,0.4,3.8,0.52,3.5,5.7,¼­³²¼­,250,21.6,1006.6,-,338
2024-06-10 4:05,22.3,ºÏºÏ¼­,342,14.78,0.45,4.1,0.77,4,6,¼­³²¼­,246,21.6,1006.6,-,120
2024-06-10 4:10,22,ºÏºÏ¼­,343,14.59,0.49,4.2,0.68,3.5,6.3,¼­³²¼­,248,21.5,1006.6,-,5
2024-06-10 4:15,21.2,ºÏ,349,14.86,0.47,4.2,0.73,4,6.5,¼­³²¼­,247,21.8,1006.6,-,132
2024-06-10 4:20,23.7,ºÏºÏ¼­,344,14.55,0.5,4.5,0.64,3,6.4,¼­³²¼­,249,21.6,1006.7,-,128
2024-06-10 4:25,24.1,ºÏºÏ¼­,342,14.44,0.43,4.5,0.56,5.5,6.4,¼­³²¼­,250,21.1,1006.8,-,119
2024-06-10 4:30,23.5,ºÏºÏ¼­,348,14.39,0.42,4.2,0.52,3.5,7.3,¼­³²¼­,252,21,1006.9,-,139
2024-06-10 4:35,21.5,ºÏºÏ¼­,342,14.39,0.41,4,0.68,4,6.7,¼­³²¼­,257,21.4,1007,-,131
2024-06-10 4:40,20.3,ºÏºÏ¼­,344,14.39,0.4,4,0.56,3.5,6.7,¼­,261,21,1007,-,122
2024-06-10 4:45,22.1,ºÏºÏ¼­,342,14.31,0.44,4.6,0.7,4.5,5.9,¼­,267,20.9,1007.1,-,131
2024-06-10 4:50,23.2,ºÏºÏ¼­,347,14.43,0.33,4.1,0.46,3.5,6,¼­,262,21.2,1007.2,-,135
2024-06-10 4:55,21.6,ºÏºÏ¼­,345,14.32,0.38,4.2,0.49,4,6.2,¼­,268,20.9,1007.2,-,141
2024-06-10 5:00,22.1,ºÏ,356,14.37,0.38,4,0.58,3.5,6.3,¼­,266,21.2,1007.2,-,324
2024-06-10 5:05,23,ºÏ,2,14.36,0.4,4.7,0.57,4,6.8,¼­³²¼­,256,21.3,1007.3,-,139
2024-06-10 5:10,24.7,ºÏ,357,14.42,0.38,4.4,0.48,5.5,5.9,¼­,259,21.4,1007.4,-,137
2024-06-10 5:15,21.8,ºÏ,4,14.25,0.41,4.7,0.59,5.5,5.6,¼­,261,21.1,1007.5,-,112
2024-06-10 5:20,20,ºÏ,4,14.16,0.4,4.4,0.55,4,6.4,¼­³²¼­,258,21.6,1007.5,-,107
2024-06-10 5:25,20.4,ºÏ,4,14.19,0.41,4.4,0.54,4.5,5.3,¼­,264,21.8,1007.6,-,131
2024-06-10 5:30,22.3,ºÏºÏµ¿,14,14.3,0.4,4.4,0.67,4.5,5.9,¼­³²¼­,258,22.1,1007.6,-,132
2024-06-10 5:35,19.4,ºÏ,7,14.15,0.39,4.2,0.57,4.5,4.4,¼­,260,21.7,1007.6,-,142
2024-06-10 5:40,19.9,ºÏºÏµ¿,17,14.13,0.46,4.7,0.79,4,6,¼­³²¼­,248,21.6,1007.6,-,125
2024-06-10 5:45,20.2,ºÏºÏµ¿,24,14.11,0.36,4.2,0.48,3.5,4.7,¼­,261,21.6,1007.6,-,136
2024-06-10 5:50,21.4,ºÏºÏµ¿,17,14.02,0.36,4.1,0.55,4,5.6,¼­³²¼­,248,21.4,1007.5,-,147
2024-06-10 5:55,20.9,ºÏºÏµ¿,18,13.96,0.38,4.2,0.64,3.5,5.4,¼­³²¼­,253,21.8,1007.5,-,131
2024-06-10 6:00,18.6,ºÏºÏµ¿,15,13.79,0.39,4.3,0.65,4,4.1,¼­³²¼­,256,21.4,1007.6,-,112
2024-06-10 6:05,18.2,ºÏºÏµ¿,17,13.66,0.39,3.9,0.55,4,5.6,¼­³²¼­,240,20.9,1007.5,-,298
2024-06-10 6:10,20.5,ºÏºÏµ¿,21,13.59,0.34,3.9,0.5,4.5,5.1,¼­³²¼­,246,21.3,1007.6,-,349
2024-06-10 6:15,15.8,ºÏºÏµ¿,14,13.54,0.37,3.8,0.46,4,5.7,¼­³²¼­,252,20.6,1007.6,-,125
2024-06-10 6:20,19.3,ºÏºÏµ¿,28,13.42,0.36,3.8,0.53,4,6.9,¼­³²¼­,246,20.7,1007.4,-,140
2024-06-10 6:25,18.5,ºÏºÏµ¿,19,13.34,0.38,4.3,0.5,4.5,7.4,¼­³²¼­,249,21.2,1007.4,-,139
2024-06-10 6:30,16.6,ºÏºÏµ¿,23,13.29,0.34,4.3,0.52,4,7.8,¼­³²¼­,253,21.3,1007.4,-,128
2024-06-10 6:35,16.9,ºÏµ¿,36,13.32,0.38,4.5,0.51,4.5,8.3,¼­³²¼­,253,21.5,1007.4,-,129
2024-06-10 6:40,15.8,ºÏµ¿,40,13.23,0.35,4.4,0.49,4.5,7.6,¼­³²¼­,248,21.4,1007.4,-,122
2024-06-10 6:45,18.7,ºÏµ¿,44,13.19,0.31,4.3,0.38,4,7.6,¼­³²¼­,249,21.8,1007.4,-,122
2024-06-10 6:50,18.6,ºÏµ¿,41,13.13,0.37,3.9,0.49,4,7,¼­³²¼­,248,21.8,1007.5,-,127
2024-06-10 6:55,17.1,ºÏµ¿,40,13.09,0.35,4.1,0.52,3.5,6.3,¼­³²¼­,243,22.1,1007.5,-,110
2024-06-10 7:00,17.5,ºÏµ¿,45,13.05,0.33,4,0.52,4,7,¼­³²¼­,255,21.5,1007.5,-,147
2024-06-10 7:05,17.3,ºÏµ¿,42,12.99,0.28,3.9,0.42,4.5,6.8,¼­³²¼­,254,21.4,1007.4,-,169
2024-06-10 7:10,16.6,ºÏµ¿,42,12.95,0.28,4.1,0.4,3.5,7.5,¼­³²¼­,257,21.2,1007.4,-,107
2024-06-10 7:15,17.5,ºÏµ¿,40,12.91,0.37,4.2,0.58,4.5,7.3,¼­³²¼­,253,21.9,1007.4,-,124
2024-06-10 7:20,17.2,ºÏµ¿,50,12.85,0.33,4.1,0.55,4,6.1,¼­³²¼­,252,21.9,1007.5,-,129
2024-06-10 7:25,16.3,µ¿ºÏµ¿,60,12.83,0.35,3.8,0.52,3.5,5.7,¼­³²¼­,254,21.3,1007.5,-,327
2024-06-10 7:30,14.1,ºÏµ¿,46,12.77,0.4,4,0.52,3.5,6.7,¼­,261,21.1,1007.4,-,136
2024-06-10 7:35,16.3,µ¿ºÏµ¿,61,12.78,0.35,4.1,0.49,5,6.3,¼­³²¼­,258,21.1,1007.5,-,124
2024-06-10 7:40,17.9,µ¿ºÏµ¿,63,12.74,0.35,4.1,0.55,3.5,5.5,¼­,264,20.8,1007.5,-,138
2024-06-10 7:45,13,µ¿ºÏµ¿,59,12.7,0.31,4,0.39,3.5,6.6,¼­,270,21.1,1007.5,-,104
2024-06-10 7:50,12.5,ºÏµ¿,47,12.74,0.32,4.3,0.51,4.5,6.6,¼­,268,21.3,1007.5,-,119
2024-06-10 7:55,11.3,ºÏµ¿,52,12.72,0.28,4,0.43,3.5,6.2,¼­,266,21.5,1007.5,-,143
2024-06-10 8:00,10.3,µ¿ºÏµ¿,60,12.76,0.32,4,0.44,4,6,¼­,267,21.5,1007.5,-,89
2024-06-10 8:05,8.2,ºÏµ¿,55,12.87,0.35,4.1,0.47,4,6.1,¼­,265,21.7,1007.5,-,128
2024-06-10 8:10,9.1,µ¿ºÏµ¿,68,12.9,0.32,4,0.51,4,5.7,¼­,268,21.3,1007.5,-,296
2024-06-10 8:15,9.3,µ¿ºÏµ¿,67,12.88,0.35,4.2,0.61,4,6.1,¼­,273,21.7,1007.5,-,263
2024-06-10 8:20,10.6,µ¿,91,12.83,0.32,4,0.43,4,7.2,¼­,274,21.7,1007.4,-,335
2024-06-10 8:25,10.3,µ¿,85,12.77,0.28,4.1,0.32,4,6.9,¼­,270,21.4,1007.4,-,140
2024-06-10 8:30,11.4,µ¿,85,12.71,0.3,3.9,0.35,4,6.4,¼­,265,21.6,1007.4,-,130
2024-06-10 8:35,11.1,µ¿³²µ¿,102,12.68,0.3,3.9,0.54,3.5,5.9,¼­,265,21.7,1007.4,-,274
2024-06-10 8:40,11.7,µ¿,101,12.63,0.35,4.3,0.51,3.5,5.7,¼­,263,21.8,1007.4,-,107
2024-06-10 8:45,14,µ¿³²µ¿,105,12.56,0.31,4.1,0.45,5,5.8,¼­,260,21.5,1007.4,-,141
2024-06-10 8:50,15.2,µ¿³²µ¿,104,12.5,0.31,4.1,0.52,4,6,¼­,260,21.8,1007.3,-,125
2024-06-10 8:55,13.3,µ¿³²µ¿,116,12.49,0.3,4,0.46,4,6,¼­³²¼­,257,22.1,1007.3,-,138
2024-06-10 9:00,12.9,µ¿³²µ¿,113,12.48,0.33,4,0.48,4,5.6,¼­,261,22,1007.3,-,104
2024-06-10 9:05,10.9,µ¿³²µ¿,116,12.53,0.28,3.9,0.52,3.5,6.3,¼­,262,21.6,1007.3,-,178
2024-06-10 9:10,14.9,µ¿³²µ¿,123,12.55,0.31,4.1,0.4,4,5.9,¼­,260,21.7,1007.3,-,123
