°üÃø¼Ò¸í:ÀÎÃµÇ×,,,,,,,,,,,,,,
À§µµ:37.389444,,,,,,,,,,,,,,
°æµµ:126.533055,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-08 11:00,56.6,µ¿ºÏµ¿,62,19.59,-,-,-,-,-,-,-,-,-,-
2024-06-08 11:10,57,µ¿ºÏµ¿,61,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-08 11:20,57,³²¼­,233,19.87,-,-,-,-,-,-,-,-,-,-
2024-06-08 11:30,52.4,³²¼­,235,19.91,-,-,-,-,-,-,-,-,-,-
2024-06-08 11:40,51.4,³²¼­,231,20,-,-,-,-,-,-,-,-,-,-
2024-06-08 11:50,47.5,µ¿ºÏµ¿,59,19.95,-,-,-,-,-,-,-,-,-,-
2024-06-08 12:00,38.6,¼­³²¼­,238,19.95,-,-,-,-,-,-,-,-,-,-
2024-06-08 12:10,32.8,µ¿ºÏµ¿,62,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-08 12:20,28.2,³²¼­,225,20.12,-,-,-,-,-,-,-,-,-,-
2024-06-08 12:30,22.3,³²¼­,223,20.11,-,-,-,-,-,-,-,-,-,-
2024-06-08 12:40,13.4,³²¼­,220,20.15,-,-,-,-,-,-,-,-,-,-
2024-06-08 12:50,10.7,³²,188,20.14,-,-,-,-,-,-,-,-,-,-
2024-06-08 13:00,5.2,µ¿ºÏµ¿,73,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-08 13:10,6.6,ºÏµ¿,40,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-08 13:20,12.5,ºÏµ¿,56,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-08 13:30,15.8,µ¿ºÏµ¿,65,20.1,-,-,-,-,-,-,-,-,-,-
2024-06-08 13:40,26.1,µ¿ºÏµ¿,62,20.02,-,-,-,-,-,-,-,-,-,-
2024-06-08 13:50,35,µ¿ºÏµ¿,63,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-08 14:00,36.4,µ¿ºÏµ¿,58,19.97,-,-,-,-,-,-,-,-,-,-
2024-06-08 14:10,37.9,ºÏµ¿,55,20.1,-,-,-,-,-,-,-,-,-,-
2024-06-08 14:20,35.9,µ¿ºÏµ¿,63,20.1,-,-,-,-,-,-,-,-,-,-
2024-06-08 14:30,41.6,µ¿ºÏµ¿,60,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-08 14:40,43.2,µ¿ºÏµ¿,60,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-08 14:50,39.8,µ¿ºÏµ¿,64,19.98,-,-,-,-,-,-,-,-,-,-
2024-06-08 15:00,39.1,µ¿ºÏµ¿,61,19.93,-,-,-,-,-,-,-,-,-,-
2024-06-08 15:10,41.2,µ¿ºÏµ¿,62,19.8,-,-,-,-,-,-,-,-,-,-
2024-06-08 15:20,37.3,ºÏµ¿,40,19.82,-,-,-,-,-,-,-,-,-,-
2024-06-08 15:30,42.3,ºÏµ¿,42,19.59,-,-,-,-,-,-,-,-,-,-
2024-06-08 15:40,43.7,ºÏµ¿,41,20.05,-,-,-,-,-,-,-,-,-,-
2024-06-08 15:50,45.2,ºÏµ¿,40,19.9,-,-,-,-,-,-,-,-,-,-
2024-06-08 16:00,45,ºÏµ¿,39,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-08 16:10,35,µ¿ºÏµ¿,57,19.3,-,-,-,-,-,-,-,-,-,-
2024-06-08 16:20,34.9,ºÏµ¿,43,19.43,-,-,-,-,-,-,-,-,-,-
2024-06-08 16:30,40.1,ºÏµ¿,48,19.57,-,-,-,-,-,-,-,-,-,-
2024-06-08 16:40,39.2,ºÏµ¿,46,19.58,-,-,-,-,-,-,-,-,-,-
2024-06-08 16:50,33.3,ºÏµ¿,51,19.36,-,-,-,-,-,-,-,-,-,-
2024-06-08 17:00,28.4,ºÏµ¿,53,19.43,-,-,-,-,-,-,-,-,-,-
2024-06-08 17:10,32.9,ºÏµ¿,52,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-08 17:20,33.2,µ¿ºÏµ¿,61,19.3,-,-,-,-,-,-,-,-,-,-
2024-06-08 17:30,28.8,ºÏµ¿,46,19.19,-,-,-,-,-,-,-,-,-,-
2024-06-08 17:40,27.2,ºÏµ¿,46,19.3,-,-,-,-,-,-,-,-,-,-
2024-06-08 17:50,20.2,ºÏµ¿,46,19.23,-,-,-,-,-,-,-,-,-,-
2024-06-08 18:00,11.3,ºÏºÏµ¿,31,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-08 18:10,5.1,ºÏºÏµ¿,21,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-08 18:20,3.7,¼­ºÏ¼­,288,18.92,-,-,-,-,-,-,-,-,-,-
2024-06-08 18:30,6.7,³²¼­,231,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-08 18:40,10.3,³²,180,19.11,-,-,-,-,-,-,-,-,-,-
2024-06-08 18:50,7.1,µ¿ºÏµ¿,73,19.09,-,-,-,-,-,-,-,-,-,-
2024-06-08 19:00,10.6,µ¿ºÏµ¿,63,19.02,-,-,-,-,-,-,-,-,-,-
2024-06-08 19:10,18,µ¿ºÏµ¿,64,19.02,-,-,-,-,-,-,-,-,-,-
2024-06-08 19:20,21.5,µ¿ºÏµ¿,65,19.04,-,-,-,-,-,-,-,-,-,-
2024-06-08 19:30,30.1,µ¿ºÏµ¿,62,19.05,-,-,-,-,-,-,-,-,-,-
2024-06-08 19:40,36.6,µ¿ºÏµ¿,59,18.95,-,-,-,-,-,-,-,-,-,-
2024-06-08 19:50,45.5,³²¼­,228,18.99,-,-,-,-,-,-,-,-,-,-
2024-06-08 20:00,47.8,µ¿ºÏµ¿,63,19.17,-,-,-,-,-,-,-,-,-,-
2024-06-08 20:10,48.1,µ¿ºÏµ¿,63,19.38,-,-,-,-,-,-,-,-,-,-
2024-06-08 20:20,50.2,³²¼­,225,19.48,-,-,-,-,-,-,-,-,-,-
2024-06-08 20:30,57.9,³²¼­,232,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-08 20:40,66.5,³²¼­,231,19.47,-,-,-,-,-,-,-,-,-,-
2024-06-08 20:50,70.9,³²¼­,235,19.48,-,-,-,-,-,-,-,-,-,-
2024-06-08 21:00,69.7,¼­³²¼­,237,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-08 21:10,71.8,¼­³²¼­,238,19.37,-,-,-,-,-,-,-,-,-,-
2024-06-08 21:20,71.8,¼­³²¼­,239,19.37,-,-,-,-,-,-,-,-,-,-
2024-06-08 21:30,69.6,µ¿ºÏµ¿,64,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-08 21:40,64,¼­³²¼­,237,19.53,-,-,-,-,-,-,-,-,-,-
2024-06-08 21:50,69.8,¼­³²¼­,237,19.54,-,-,-,-,-,-,-,-,-,-
2024-06-08 22:00,66.8,¼­³²¼­,239,19.61,-,-,-,-,-,-,-,-,-,-
2024-06-08 22:10,68.7,¼­³²¼­,242,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-08 22:20,55.3,¼­³²¼­,239,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-08 22:30,57.1,¼­³²¼­,237,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-08 22:40,59.2,¼­³²¼­,242,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-08 22:50,61.7,³²¼­,236,19.77,-,-,-,-,-,-,-,-,-,-
2024-06-08 23:00,54.6,µ¿ºÏµ¿,64,19.87,-,-,-,-,-,-,-,-,-,-
2024-06-08 23:10,56.1,µ¿ºÏµ¿,63,19.99,-,-,-,-,-,-,-,-,-,-
2024-06-08 23:20,52.6,µ¿ºÏµ¿,64,20.07,-,-,-,-,-,-,-,-,-,-
2024-06-08 23:30,48.6,µ¿ºÏµ¿,65,20.13,-,-,-,-,-,-,-,-,-,-
2024-06-08 23:40,43,µ¿ºÏµ¿,62,20.15,-,-,-,-,-,-,-,-,-,-
2024-06-08 23:50,33,µ¿ºÏµ¿,64,20.16,-,-,-,-,-,-,-,-,-,-
2024-06-09 0:00,29.5,¼­³²¼­,238,20.2,-,-,-,-,-,-,-,-,-,-
2024-06-09 0:10,20.7,¼­³²¼­,241,20.21,-,-,-,-,-,-,-,-,-,-
2024-06-09 0:20,14.6,¼­³²¼­,237,20.22,-,-,-,-,-,-,-,-,-,-
2024-06-09 0:30,6.8,³²¼­,226,20.22,-,-,-,-,-,-,-,-,-,-
2024-06-09 0:40,4.6,³²µ¿,128,20.21,-,-,-,-,-,-,-,-,-,-
2024-06-09 0:50,11.7,µ¿,94,20.19,-,-,-,-,-,-,-,-,-,-
2024-06-09 1:00,18.2,µ¿ºÏµ¿,74,20.18,-,-,-,-,-,-,-,-,-,-
2024-06-09 1:10,20.7,µ¿ºÏµ¿,70,20.17,-,-,-,-,-,-,-,-,-,-
2024-06-09 1:20,28,µ¿ºÏµ¿,65,20.15,-,-,-,-,-,-,-,-,-,-
2024-06-09 1:30,34.1,µ¿ºÏµ¿,69,20.14,-,-,-,-,-,-,-,-,-,-
2024-06-09 1:40,45.5,µ¿ºÏµ¿,65,20.13,-,-,-,-,-,-,-,-,-,-
2024-06-09 1:50,50.9,µ¿ºÏµ¿,62,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-09 2:00,53,µ¿ºÏµ¿,63,20,-,-,-,-,-,-,-,-,-,-
2024-06-09 2:10,60.2,µ¿ºÏµ¿,59,19.88,-,-,-,-,-,-,-,-,-,-
2024-06-09 2:20,59.1,µ¿ºÏµ¿,63,19.75,-,-,-,-,-,-,-,-,-,-
2024-06-09 2:30,57.1,µ¿ºÏµ¿,65,19.89,-,-,-,-,-,-,-,-,-,-
2024-06-09 2:40,58.3,ºÏµ¿,56,19.88,-,-,-,-,-,-,-,-,-,-
2024-06-09 2:50,53,ºÏµ¿,56,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-09 3:00,51.6,ºÏµ¿,56,19.69,-,-,-,-,-,-,-,-,-,-
2024-06-09 3:10,54,ºÏµ¿,50,19.77,-,-,-,-,-,-,-,-,-,-
2024-06-09 3:20,59.6,ºÏµ¿,48,19.66,-,-,-,-,-,-,-,-,-,-
2024-06-09 3:30,58.9,ºÏµ¿,47,19.55,-,-,-,-,-,-,-,-,-,-
2024-06-09 3:40,57.6,ºÏµ¿,50,19.51,-,-,-,-,-,-,-,-,-,-
2024-06-09 3:50,53.2,ºÏµ¿,53,19.45,-,-,-,-,-,-,-,-,-,-
2024-06-09 4:00,51.7,µ¿ºÏµ¿,58,19.31,-,-,-,-,-,-,-,-,-,-
2024-06-09 4:10,46.1,µ¿ºÏµ¿,57,19.26,-,-,-,-,-,-,-,-,-,-
2024-06-09 4:20,41.9,µ¿ºÏµ¿,60,19.21,-,-,-,-,-,-,-,-,-,-
2024-06-09 4:30,36,µ¿ºÏµ¿,69,19.13,-,-,-,-,-,-,-,-,-,-
2024-06-09 4:40,32.2,µ¿ºÏµ¿,78,19.04,-,-,-,-,-,-,-,-,-,-
2024-06-09 4:50,29.1,µ¿ºÏµ¿,66,19.02,-,-,-,-,-,-,-,-,-,-
2024-06-09 5:00,45.8,ºÏµ¿,47,19.11,-,-,-,-,-,-,-,-,-,-
2024-06-09 5:10,44.9,ºÏµ¿,47,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-09 5:20,35.5,µ¿ºÏµ¿,63,19.03,-,-,-,-,-,-,-,-,-,-
2024-06-09 5:30,31.7,µ¿ºÏµ¿,66,18.99,-,-,-,-,-,-,-,-,-,-
2024-06-09 5:40,24.8,µ¿ºÏµ¿,70,18.97,-,-,-,-,-,-,-,-,-,-
2024-06-09 5:50,19.2,µ¿,81,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-09 6:00,14.6,µ¿ºÏµ¿,73,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-09 6:10,13.8,µ¿,85,18.75,-,-,-,-,-,-,-,-,-,-
2024-06-09 6:20,11.2,µ¿,100,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-09 6:30,9.9,µ¿³²µ¿,114,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-09 6:40,3.7,³²µ¿,131,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-09 6:50,5,³²µ¿,141,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-09 7:00,4.7,µ¿ºÏµ¿,64,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-09 7:10,12.7,³²¼­,221,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-09 7:20,19.6,µ¿ºÏµ¿,64,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-09 7:30,21.1,µ¿ºÏµ¿,61,18.6,-,-,-,-,-,-,-,-,-,-
2024-06-09 7:40,27.1,³²¼­,223,18.64,-,-,-,-,-,-,-,-,-,-
2024-06-09 7:50,34.3,³²¼­,227,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-09 8:00,38,³²¼­,232,18.71,-,-,-,-,-,-,-,-,-,-
2024-06-09 8:10,40.5,³²¼­,231,18.76,-,-,-,-,-,-,-,-,-,-
2024-06-09 8:20,41.1,³²¼­,226,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-09 8:30,46.4,³²¼­,224,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-09 8:40,49.2,³²¼­,231,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-09 8:50,51.9,³²¼­,227,18.88,-,-,-,-,-,-,-,-,-,-
2024-06-09 9:00,52.4,³²¼­,230,18.8,-,-,-,-,-,-,-,-,-,-
2024-06-09 9:10,55.4,³²¼­,230,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-09 9:20,57.3,³²¼­,230,18.84,-,-,-,-,-,-,-,-,-,-
2024-06-09 9:30,60.5,³²¼­,233,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-09 9:40,60.5,³²¼­,231,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-09 9:50,60.9,³²¼­,234,18.92,-,-,-,-,-,-,-,-,-,-
2024-06-09 10:00,60.1,³²¼­,236,19,-,-,-,-,-,-,-,-,-,-
2024-06-09 10:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-09 10:20,68.6,µ¿ºÏµ¿,64,19.53,-,-,-,-,-,-,-,-,-,-
2024-06-09 10:30,68.7,¼­³²¼­,238,19.48,-,-,-,-,-,-,-,-,-,-
2024-06-09 10:40,66.6,¼­³²¼­,240,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-09 10:50,65.6,µ¿ºÏµ¿,64,19.71,-,-,-,-,-,-,-,-,-,-
2024-06-09 11:00,66.9,³²¼­,233,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-09 11:10,60.6,³²¼­,232,19.64,-,-,-,-,-,-,-,-,-,-
2024-06-09 11:20,60.7,³²¼­,236,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-09 11:30,54.8,¼­³²¼­,238,20.05,-,-,-,-,-,-,-,-,-,-
2024-06-09 11:40,56.4,¼­³²¼­,238,20.03,-,-,-,-,-,-,-,-,-,-
2024-06-09 11:50,59.2,³²¼­,234,20.11,-,-,-,-,-,-,-,-,-,-
2024-06-09 12:00,50.9,µ¿ºÏµ¿,66,20.05,-,-,-,-,-,-,-,-,-,-
2024-06-09 12:10,48.7,µ¿ºÏµ¿,66,20.15,-,-,-,-,-,-,-,-,-,-
2024-06-09 12:20,47.7,µ¿ºÏµ¿,65,20.15,-,-,-,-,-,-,-,-,-,-
2024-06-09 12:30,41.8,¼­³²¼­,238,20.28,-,-,-,-,-,-,-,-,-,-
2024-06-09 12:40,41.8,µ¿ºÏµ¿,63,20.24,-,-,-,-,-,-,-,-,-,-
2024-06-09 12:50,35.8,³²¼­,230,20.3,-,-,-,-,-,-,-,-,-,-
2024-06-09 13:00,25,³²¼­,236,20.38,-,-,-,-,-,-,-,-,-,-
2024-06-09 13:10,15.3,³²¼­,225,20.52,-,-,-,-,-,-,-,-,-,-
2024-06-09 13:20,14.2,³²¼­,230,20.55,-,-,-,-,-,-,-,-,-,-
2024-06-09 13:30,8.6,³²µ¿,139,20.43,-,-,-,-,-,-,-,-,-,-
2024-06-09 13:40,9.2,ºÏµ¿,48,20.07,-,-,-,-,-,-,-,-,-,-
2024-06-09 13:50,13.7,ºÏµ¿,55,20.09,-,-,-,-,-,-,-,-,-,-
2024-06-09 14:00,19,µ¿ºÏµ¿,58,20.13,-,-,-,-,-,-,-,-,-,-
2024-06-09 14:10,24.8,ºÏµ¿,54,20.16,-,-,-,-,-,-,-,-,-,-
2024-06-09 14:20,30.8,µ¿ºÏµ¿,57,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-09 14:30,29.6,µ¿ºÏµ¿,58,20.02,-,-,-,-,-,-,-,-,-,-
2024-06-09 14:40,37.8,µ¿ºÏµ¿,60,20.07,-,-,-,-,-,-,-,-,-,-
2024-06-09 14:50,37,µ¿ºÏµ¿,64,20.3,-,-,-,-,-,-,-,-,-,-
2024-06-09 15:00,38.4,µ¿ºÏµ¿,61,20.57,-,-,-,-,-,-,-,-,-,-
2024-06-09 15:10,36.4,µ¿ºÏµ¿,59,20.92,-,-,-,-,-,-,-,-,-,-
2024-06-09 15:20,43.1,ºÏµ¿,56,20.59,-,-,-,-,-,-,-,-,-,-
2024-06-09 15:30,50.5,µ¿ºÏµ¿,59,20.77,-,-,-,-,-,-,-,-,-,-
2024-06-09 15:40,57,µ¿ºÏµ¿,58,20.64,-,-,-,-,-,-,-,-,-,-
2024-06-09 15:50,50.1,ºÏµ¿,55,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-09 16:00,45.6,ºÏµ¿,53,20.01,-,-,-,-,-,-,-,-,-,-
2024-06-09 16:10,47.7,ºÏµ¿,51,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-09 16:20,41.2,ºÏµ¿,48,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-09 16:30,40.1,ºÏµ¿,50,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-09 16:40,40.5,ºÏµ¿,45,19.33,-,-,-,-,-,-,-,-,-,-
2024-06-09 16:50,43.3,µ¿ºÏµ¿,66,19.85,-,-,-,-,-,-,-,-,-,-
2024-06-09 17:00,38.9,µ¿ºÏµ¿,75,19.82,-,-,-,-,-,-,-,-,-,-
2024-06-09 17:10,34.3,µ¿ºÏµ¿,68,19.73,-,-,-,-,-,-,-,-,-,-
2024-06-09 17:20,35.1,µ¿ºÏµ¿,71,19.54,-,-,-,-,-,-,-,-,-,-
2024-06-09 17:30,34.7,µ¿ºÏµ¿,57,19.76,-,-,-,-,-,-,-,-,-,-
2024-06-09 17:40,30.7,ºÏµ¿,49,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-09 17:50,27.2,µ¿ºÏµ¿,68,19.77,-,-,-,-,-,-,-,-,-,-
2024-06-09 18:00,25.1,ºÏµ¿,49,19.74,-,-,-,-,-,-,-,-,-,-
2024-06-09 18:10,17.2,ºÏµ¿,48,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-09 18:20,13.2,ºÏµ¿,49,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-09 18:30,4.7,ºÏ,359,19.27,-,-,-,-,-,-,-,-,-,-
2024-06-09 18:40,4,ºÏ,6,19.44,-,-,-,-,-,-,-,-,-,-
2024-06-09 18:50,0.3,¼­ºÏ¼­,284,19.29,-,-,-,-,-,-,-,-,-,-
2024-06-09 19:00,5.1,¼­ºÏ¼­,294,19.29,-,-,-,-,-,-,-,-,-,-
2024-06-09 19:10,8.3,¼­³²¼­,241,19.2,-,-,-,-,-,-,-,-,-,-
2024-06-09 19:20,2.1,³²¼­,228,19.32,-,-,-,-,-,-,-,-,-,-
2024-06-09 19:30,13.8,µ¿ºÏµ¿,58,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-09 19:40,21.9,³²¼­,216,19.66,-,-,-,-,-,-,-,-,-,-
2024-06-09 19:50,23,³²¼­,223,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-09 20:00,30.4,³²¼­,230,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-09 20:10,32.6,³²¼­,228,19.32,-,-,-,-,-,-,-,-,-,-
2024-06-09 20:20,34.4,³²¼­,221,19.33,-,-,-,-,-,-,-,-,-,-
2024-06-09 20:30,38,µ¿ºÏµ¿,62,19.05,-,-,-,-,-,-,-,-,-,-
2024-06-09 20:40,38.1,³²³²¼­,212,19.39,-,-,-,-,-,-,-,-,-,-
2024-06-09 20:50,42.8,µ¿ºÏµ¿,61,19.52,-,-,-,-,-,-,-,-,-,-
2024-06-09 21:00,42.1,³²³²¼­,210,19.39,-,-,-,-,-,-,-,-,-,-
2024-06-09 21:10,53.4,µ¿ºÏµ¿,61,19.52,-,-,-,-,-,-,-,-,-,-
2024-06-09 21:20,57.8,³²¼­,235,19.42,-,-,-,-,-,-,-,-,-,-
2024-06-09 21:30,61.9,¼­³²¼­,237,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-09 21:40,69.9,µ¿ºÏµ¿,64,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-09 21:50,66.8,³²¼­,236,19.51,-,-,-,-,-,-,-,-,-,-
2024-06-09 22:00,66.7,¼­³²¼­,238,19.54,-,-,-,-,-,-,-,-,-,-
2024-06-09 22:10,72.4,³²¼­,236,19.44,-,-,-,-,-,-,-,-,-,-
2024-06-09 22:20,71.2,³²¼­,236,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-09 22:30,72.4,¼­³²¼­,237,19.71,-,-,-,-,-,-,-,-,-,-
2024-06-09 22:40,71.8,³²¼­,234,19.98,-,-,-,-,-,-,-,-,-,-
2024-06-09 22:50,66,¼­³²¼­,238,19.92,-,-,-,-,-,-,-,-,-,-
2024-06-09 23:00,60.4,¼­³²¼­,244,19.79,-,-,-,-,-,-,-,-,-,-
2024-06-09 23:10,63.3,¼­³²¼­,239,19.81,-,-,-,-,-,-,-,-,-,-
2024-06-09 23:20,54.7,¼­³²¼­,238,19.82,-,-,-,-,-,-,-,-,-,-
2024-06-09 23:30,60.3,³²¼­,235,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-09 23:40,58.2,¼­³²¼­,239,20.13,-,-,-,-,-,-,-,-,-,-
2024-06-09 23:50,59.8,¼­³²¼­,238,20.27,-,-,-,-,-,-,-,-,-,-
2024-06-10 0:00,58.8,³²¼­,236,20.26,-,-,-,-,-,-,-,-,-,-
2024-06-10 0:10,53.8,³²¼­,235,20.32,-,-,-,-,-,-,-,-,-,-
2024-06-10 0:20,45.6,³²¼­,236,20.31,-,-,-,-,-,-,-,-,-,-
2024-06-10 0:30,37.6,¼­³²¼­,237,20.37,-,-,-,-,-,-,-,-,-,-
2024-06-10 0:40,31.2,³²¼­,234,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-10 0:50,27,³²¼­,236,20.39,-,-,-,-,-,-,-,-,-,-
2024-06-10 1:00,21.5,³²¼­,236,20.41,-,-,-,-,-,-,-,-,-,-
2024-06-10 1:10,12.9,³²¼­,235,20.41,-,-,-,-,-,-,-,-,-,-
2024-06-10 1:20,3.8,³²,187,20.39,-,-,-,-,-,-,-,-,-,-
2024-06-10 1:30,4.3,µ¿,95,20.39,-,-,-,-,-,-,-,-,-,-
2024-06-10 1:40,2.6,µ¿³²µ¿,106,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-10 1:50,14,µ¿ºÏµ¿,72,20.33,-,-,-,-,-,-,-,-,-,-
2024-06-10 2:00,20.9,µ¿ºÏµ¿,69,20.34,-,-,-,-,-,-,-,-,-,-
2024-06-10 2:10,24.4,µ¿ºÏµ¿,64,20.28,-,-,-,-,-,-,-,-,-,-
2024-06-10 2:20,35.8,µ¿ºÏµ¿,68,20.3,-,-,-,-,-,-,-,-,-,-
2024-06-10 2:30,48.7,µ¿ºÏµ¿,62,20.23,-,-,-,-,-,-,-,-,-,-
2024-06-10 2:40,49.9,µ¿ºÏµ¿,64,20.2,-,-,-,-,-,-,-,-,-,-
2024-06-10 2:50,53,µ¿ºÏµ¿,58,20.18,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:00,54.8,µ¿ºÏµ¿,57,20.12,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:10,46,ºÏµ¿,56,20.13,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:20,48,µ¿ºÏµ¿,58,20.06,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:30,48.7,ºÏµ¿,55,19.98,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:40,45.5,ºÏµ¿,50,19.87,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:50,47.4,ºÏµ¿,47,19.84,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:00,54.9,ºÏµ¿,43,19.66,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:10,60,ºÏµ¿,45,19.57,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:20,56.3,ºÏµ¿,49,19.46,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:30,57.1,ºÏµ¿,49,19.57,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:40,48.1,ºÏµ¿,48,19.32,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:50,38.4,ºÏµ¿,52,19.23,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:00,42.1,ºÏµ¿,50,19.21,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:10,47.7,µ¿ºÏµ¿,59,19.17,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:20,39.1,µ¿ºÏµ¿,59,19.11,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:30,43.7,ºÏµ¿,50,19.19,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:40,48,ºÏµ¿,47,19.21,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:50,45.5,ºÏµ¿,48,19.23,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:00,43.5,µ¿ºÏµ¿,62,19.27,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:10,24.6,µ¿ºÏµ¿,62,19.11,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:20,7.3,ºÏµ¿,55,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:30,8.2,µ¿,101,18.94,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:40,11.6,µ¿,80,18.87,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:50,10.7,µ¿,90,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:00,9.2,³²µ¿,131,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:10,5.8,³²µ¿,138,18.76,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:20,3.9,³²³²¼­,196,18.71,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:30,10.7,³²¼­,219,18.64,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:40,18.5,³²¼­,219,18.75,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:50,22.7,³²¼­,223,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-10 8:00,26.3,ºÏµ¿,40,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-10 8:10,30.6,ºÏµ¿,40,18.81,-,-,-,-,-,-,-,-,-,-
