°üÃø¼Ò¸í:¿©¼ö,,,,,,,,,,,,,
À§µµ:34.747222,,,,,,,,,,,,,
°æµµ:127.765556,,,,,,,,,,,,,
°üÃø½Ã°£,Á¶À§(cm),¼ö¿Â(¡É),¿°ºÐ(PSU),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-02 2:54,229,20.3,32.2,-,-,-,-,1.4,ºÏ,354,18.8,1009.5,-
2024-06-02 2:55,229,20.2,32.2,-,-,-,-,1.1,ºÏ,358,18.8,1009.5,-
2024-06-02 2:56,230,20.2,32.2,-,-,-,-,1.3,ºÏ,1,18.8,1009.5,-
2024-06-02 2:57,231,20.2,32.2,-,-,-,-,0.7,ºÏºÏ¼­,344,18.8,1009.5,-
2024-06-02 2:58,231,20.2,32.2,-,-,-,-,1.2,ºÏºÏ¼­,346,18.8,1009.5,-
2024-06-02 2:59,232,20.2,32.2,-,-,-,-,0.3,ºÏºÏ¼­,344,18.8,1009.5,-
2024-06-02 3:00,233,20.2,32.2,-,-,-,-,0.4,ºÏºÏ¼­,344,18.8,1009.5,-
2024-06-02 3:01,234,20.2,32.2,-,-,-,-,0.7,ºÏ¼­,316,18.8,1009.5,-
2024-06-02 3:02,235,20.3,32.2,-,-,-,-,1.3,ºÏ¼­,324,18.8,1009.5,-
2024-06-02 3:03,235,20.2,32.2,-,-,-,-,1.6,¼­ºÏ¼­,296,18.7,1009.5,-
2024-06-02 3:04,236,20.2,32.2,-,-,-,-,1.5,¼­ºÏ¼­,289,18.7,1009.5,-
2024-06-02 3:05,237,20.3,32.2,-,-,-,-,1.1,ºÏ¼­,304,18.7,1009.5,-
2024-06-02 3:06,237,20.3,32.2,-,-,-,-,1.1,ºÏ¼­,308,18.6,1009.5,-
2024-06-02 3:07,237,20.3,32.2,-,-,-,-,1.6,ºÏ¼­,326,18.6,1009.5,-
2024-06-02 3:08,238,20.2,32.3,-,-,-,-,1.6,ºÏºÏ¼­,334,18.6,1009.5,-
2024-06-02 3:09,238,20.2,32.3,-,-,-,-,1.7,ºÏºÏ¼­,327,18.6,1009.5,-
2024-06-02 3:10,238,20.2,32.2,-,-,-,-,2.4,ºÏºÏ¼­,338,18.6,1009.4,-
2024-06-02 3:11,238,20.2,32.2,-,-,-,-,1.6,ºÏºÏ¼­,327,18.5,1009.4,-
2024-06-02 3:12,238,20.2,32.2,-,-,-,-,1.3,ºÏ¼­,314,18.5,1009.4,-
2024-06-02 3:13,238,20.2,32.2,-,-,-,-,1.6,¼­ºÏ¼­,303,18.5,1009.4,-
2024-06-02 3:14,239,20.2,32.2,-,-,-,-,1.1,ºÏ¼­,306,18.5,1009.4,-
2024-06-02 3:15,239,20.2,32.2,-,-,-,-,1.2,ºÏ¼­,310,18.4,1009.4,-
2024-06-02 3:16,239,20.2,32.2,-,-,-,-,1.2,¼­ºÏ¼­,296,18.4,1009.3,-
2024-06-02 3:17,240,20.2,32.2,-,-,-,-,1.8,¼­ºÏ¼­,302,18.4,1009.3,-
2024-06-02 3:18,241,20.2,32.2,-,-,-,-,1.5,¼­ºÏ¼­,292,18.3,1009.3,-
2024-06-02 3:19,241,20.2,32.2,-,-,-,-,1.2,¼­ºÏ¼­,298,18.3,1009.4,-
2024-06-02 3:20,242,20.2,32.2,-,-,-,-,1.1,¼­ºÏ¼­,299,18.3,1009.4,-
2024-06-02 3:21,243,20.2,32.2,-,-,-,-,1.3,¼­ºÏ¼­,296,18.3,1009.4,-
2024-06-02 3:22,244,20.2,32.2,-,-,-,-,1.3,¼­ºÏ¼­,292,18.3,1009.4,-
2024-06-02 3:23,244,20.2,32.2,-,-,-,-,1.1,¼­ºÏ¼­,294,18.3,1009.4,-
2024-06-02 3:24,245,20.2,32.2,-,-,-,-,0.9,¼­ºÏ¼­,282,18.3,1009.4,-
2024-06-02 3:25,246,20.2,32.2,-,-,-,-,0.9,¼­ºÏ¼­,285,18.4,1009.4,-
2024-06-02 3:26,246,20.2,32.2,-,-,-,-,0.8,¼­,276,18.3,1009.4,-
2024-06-02 3:27,247,20.2,32.2,-,-,-,-,0.7,¼­ºÏ¼­,298,18.4,1009.4,-
2024-06-02 3:28,247,20.2,32.2,-,-,-,-,0,¼­ºÏ¼­,284,18.3,1009.4,-
2024-06-02 3:29,248,20.2,32.2,-,-,-,-,0.2,ºÏ¼­,325,18.3,1009.4,-
2024-06-02 3:30,248,20.1,32.3,-,-,-,-,0.4,ºÏºÏ¼­,335,18.3,1009.4,-
2024-06-02 3:31,248,20.2,32.3,-,-,-,-,0.5,ºÏ,0,18.3,1009.4,-
2024-06-02 3:32,249,20.2,32.2,-,-,-,-,0.9,ºÏ,357,18.3,1009.4,-
2024-06-02 3:33,249,20.2,32.2,-,-,-,-,0.5,ºÏ,5,18.3,1009.4,-
2024-06-02 3:34,250,20.2,32.3,-,-,-,-,0.6,ºÏ,5,18.3,1009.4,-
2024-06-02 3:35,250,20.2,32.2,-,-,-,-,0.7,ºÏºÏ¼­,339,18.3,1009.4,-
2024-06-02 3:36,250,20.2,32.2,-,-,-,-,0.4,ºÏ,352,18.3,1009.4,-
2024-06-02 3:37,251,20.2,32.2,-,-,-,-,0.9,ºÏºÏ¼­,342,18.3,1009.5,-
2024-06-02 3:38,251,20.2,32.2,-,-,-,-,0.8,ºÏ,350,18.4,1009.5,-
2024-06-02 3:39,252,20.2,32.2,-,-,-,-,0.3,ºÏºÏ¼­,341,18.4,1009.5,-
2024-06-02 3:40,252,20.2,32.2,-,-,-,-,0.5,ºÏºÏ¼­,344,18.4,1009.5,-
2024-06-02 3:41,253,20.2,32.2,-,-,-,-,0.8,¼­ºÏ¼­,295,18.5,1009.5,-
2024-06-02 3:42,253,20.2,32.3,-,-,-,-,0.3,¼­³²¼­,252,18.4,1009.6,-
2024-06-02 3:43,254,20.2,32.2,-,-,-,-,0.3,¼­³²¼­,250,18.4,1009.6,-
2024-06-02 3:44,254,20.2,32.3,-,-,-,-,0,ºÏ,0,18.2,1009.6,-
2024-06-02 3:45,254,20.2,32.3,-,-,-,-,0,ºÏ,0,18.1,1009.6,-
2024-06-02 3:46,255,20.2,32.3,-,-,-,-,0.1,ºÏ¼­,317,18,1009.6,-
2024-06-02 3:47,255,20.2,32.3,-,-,-,-,1,ºÏºÏ¼­,330,18,1009.6,-
2024-06-02 3:48,256,20.2,32.2,-,-,-,-,0.3,ºÏºÏ¼­,338,18.1,1009.6,-
2024-06-02 3:49,257,20.2,32.3,-,-,-,-,0,ºÏ,0,18.1,1009.7,-
2024-06-02 3:50,257,20.2,32.3,-,-,-,-,0,ºÏ,0,18.1,1009.7,-
2024-06-02 3:51,258,20.2,32.3,-,-,-,-,0.7,³²¼­,232,18.1,1009.6,-
2024-06-02 3:52,258,20.2,32.3,-,-,-,-,0.9,³²³²¼­,208,18,1009.7,-
2024-06-02 3:53,259,20.2,32.3,-,-,-,-,0.9,³²¼­,234,18,1009.7,-
2024-06-02 3:54,259,20.2,32.3,-,-,-,-,1,³²¼­,223,18,1009.7,-
2024-06-02 3:55,260,20.2,32.3,-,-,-,-,1,¼­³²¼­,242,18,1009.7,-
2024-06-02 3:56,260,20.2,32.3,-,-,-,-,0.9,³²¼­,231,18,1009.8,-
2024-06-02 3:57,261,20.2,32.3,-,-,-,-,1.2,³²¼­,214,18,1009.8,-
2024-06-02 3:58,261,20.2,32.3,-,-,-,-,1.3,³²³²¼­,208,17.9,1009.8,-
2024-06-02 3:59,261,20.2,32.3,-,-,-,-,1.1,³²³²¼­,197,17.9,1009.8,-
2024-06-02 4:00,262,20.2,32.3,-,-,-,-,0.8,³²³²¼­,209,18,1009.8,-
2024-06-02 4:01,262,20.2,32.3,-,-,-,-,0.6,³²¼­,231,18,1009.8,-
2024-06-02 4:02,263,20.2,32.3,-,-,-,-,0.6,¼­³²¼­,256,18,1009.8,-
2024-06-02 4:03,263,20.2,32.3,-,-,-,-,0.7,¼­³²¼­,238,18,1009.9,-
2024-06-02 4:04,264,20.2,32.3,-,-,-,-,1,³²¼­,233,18,1009.9,-
2024-06-02 4:05,264,20.2,32.3,-,-,-,-,1.2,¼­³²¼­,238,18.1,1009.9,-
2024-06-02 4:06,265,20.2,32.3,-,-,-,-,1,¼­³²¼­,257,18.1,1009.9,-
2024-06-02 4:07,266,20.2,32.3,-,-,-,-,0.7,¼­³²¼­,250,18.1,1009.9,-
2024-06-02 4:08,266,20.2,32.3,-,-,-,-,0.9,¼­³²¼­,241,18,1009.9,-
2024-06-02 4:09,267,20.2,32.3,-,-,-,-,1,¼­³²¼­,238,18,1009.9,-
2024-06-02 4:10,268,20.2,32.3,-,-,-,-,1,³²¼­,226,18,1009.9,-
2024-06-02 4:11,268,20.2,32.3,-,-,-,-,1.1,³²³²¼­,199,18,1009.9,-
2024-06-02 4:12,269,20.2,32.3,-,-,-,-,1.4,³²³²¼­,202,18,1009.9,-
2024-06-02 4:13,270,20.2,32.3,-,-,-,-,1,³²³²¼­,200,17.9,1009.9,-
2024-06-02 4:14,271,20.2,32.3,-,-,-,-,1,³²,188,17.9,1009.9,-
2024-06-02 4:15,271,20.2,32.3,-,-,-,-,1,³²,187,17.9,1009.9,-
2024-06-02 4:16,272,20.2,32.3,-,-,-,-,1.1,³²,190,17.9,1010,-
2024-06-02 4:17,272,20.2,32.3,-,-,-,-,1,³²,190,18,1009.9,-
2024-06-02 4:18,272,20.2,32.3,-,-,-,-,0.7,³²¼­,235,18,1009.9,-
2024-06-02 4:19,273,20.2,32.3,-,-,-,-,0.8,³²¼­,222,18,1009.9,-
2024-06-02 4:20,273,20.2,32.3,-,-,-,-,0.6,¼­³²¼­,253,18,1009.9,-
2024-06-02 4:21,273,20.2,32.3,-,-,-,-,0.8,³²¼­,215,18,1009.9,-
2024-06-02 4:22,273,20.2,32.3,-,-,-,-,0.9,³²¼­,228,18,1009.9,-
2024-06-02 4:23,273,20.2,32.3,-,-,-,-,0.4,¼­,259,18,1009.9,-
2024-06-02 4:24,273,20.2,32.3,-,-,-,-,0,ºÏ,0,18,1009.9,-
2024-06-02 4:25,273,20.2,32.3,-,-,-,-,0,ºÏ,0,18,1009.9,-
2024-06-02 4:26,273,20.2,32.3,-,-,-,-,0,ºÏ,0,17.9,1009.9,-
2024-06-02 4:27,273,20.2,32.3,-,-,-,-,0,ºÏ,0,17.9,1009.9,-
2024-06-02 4:28,273,20.2,32.3,-,-,-,-,0,ºÏ,0,17.9,1009.8,-
2024-06-02 4:29,274,20.2,32.3,-,-,-,-,0,ºÏ,0,17.9,1009.8,-
2024-06-02 4:30,274,20.2,32.3,-,-,-,-,0.5,¼­³²¼­,245,17.9,1009.7,-
2024-06-02 4:31,274,20.2,32.3,-,-,-,-,0.8,¼­³²¼­,252,17.9,1009.7,-
2024-06-02 4:32,275,20.2,32.3,-,-,-,-,0.7,¼­³²¼­,250,17.9,1009.7,-
2024-06-02 4:33,276,20.3,32.2,-,-,-,-,0.9,³²¼­,219,17.9,1009.7,-
2024-06-02 4:34,276,20.2,32.3,-,-,-,-,1.1,³²³²¼­,212,17.7,1009.7,-
2024-06-02 4:35,277,20.3,32.2,-,-,-,-,1,³²¼­,236,17.7,1009.7,-
2024-06-02 4:36,277,20.3,32.2,-,-,-,-,0.6,¼­³²¼­,240,17.7,1009.7,-
2024-06-02 4:37,278,20.2,32.3,-,-,-,-,0.5,¼­³²¼­,247,17.6,1009.7,-
2024-06-02 4:38,278,20.3,32.2,-,-,-,-,0.3,¼­³²¼­,247,17.5,1009.7,-
2024-06-02 4:39,278,20.2,32.3,-,-,-,-,0.2,¼­³²¼­,245,17.5,1009.7,-
2024-06-02 4:40,278,20.2,32.3,-,-,-,-,0.1,³²¼­,226,17.6,1009.8,-
2024-06-02 4:41,277,20.2,32.3,-,-,-,-,0.2,¼­³²¼­,239,17.6,1009.8,-
2024-06-02 4:42,277,20.2,32.3,-,-,-,-,0,¼­³²¼­,249,17.7,1009.8,-
2024-06-02 4:43,276,20.2,32.3,-,-,-,-,0,ºÏ,0,17.7,1009.8,-
2024-06-02 4:44,276,20.3,32.2,-,-,-,-,0.1,³²,174,17.7,1009.8,-
2024-06-02 4:45,275,20.3,32.3,-,-,-,-,0.4,³²³²¼­,193,17.8,1009.8,-
2024-06-02 4:46,275,20.3,32.2,-,-,-,-,0.2,³²³²¼­,212,17.8,1009.8,-
2024-06-02 4:47,275,20.3,32.2,-,-,-,-,0.3,³²¼­,225,17.8,1009.8,-
2024-06-02 4:48,275,20.3,32.2,-,-,-,-,0.5,¼­³²¼­,247,17.8,1009.8,-
2024-06-02 4:49,275,20.3,32.2,-,-,-,-,0.6,³²³²¼­,207,17.8,1009.8,-
2024-06-02 4:50,275,20.3,32.2,-,-,-,-,0.5,³²¼­,236,17.7,1009.8,-
2024-06-02 4:51,276,20.3,32.2,-,-,-,-,0.6,¼­³²¼­,245,17.7,1009.8,-
2024-06-02 4:52,277,20.3,32.2,-,-,-,-,0.6,¼­³²¼­,256,17.7,1009.8,-
2024-06-02 4:53,278,20.3,32.2,-,-,-,-,1.5,ºÏ¼­,326,17.6,1009.8,-
2024-06-02 4:54,279,20.3,32.2,-,-,-,-,1.1,ºÏ¼­,326,17.6,1009.8,-
2024-06-02 4:55,280,20.2,32.2,-,-,-,-,0.9,ºÏ¼­,308,17.6,1009.8,-
2024-06-02 4:56,281,20.2,32.2,-,-,-,-,1.2,¼­ºÏ¼­,298,17.6,1009.8,-
2024-06-02 4:57,281,20.2,32.2,-,-,-,-,1.1,¼­ºÏ¼­,297,17.6,1009.8,-
2024-06-02 4:58,282,20.2,32.2,-,-,-,-,1.1,ºÏ¼­,304,17.7,1009.8,-
2024-06-02 4:59,282,20.2,32.3,-,-,-,-,0.9,¼­ºÏ¼­,303,17.7,1009.8,-
2024-06-02 5:00,282,20.2,32.2,-,-,-,-,1.1,ºÏ¼­,304,17.7,1009.8,-
2024-06-02 5:01,281,20.2,32.2,-,-,-,-,1.5,¼­ºÏ¼­,296,17.6,1009.8,-
2024-06-02 5:02,280,20.2,32.3,-,-,-,-,1.7,¼­ºÏ¼­,302,17.7,1009.8,-
2024-06-02 5:03,279,20.1,32.3,-,-,-,-,1.8,ºÏ¼­,310,17.7,1009.8,-
2024-06-02 5:04,278,20.2,32.3,-,-,-,-,1.6,¼­ºÏ¼­,298,17.8,1009.9,-
2024-06-02 5:05,278,20.2,32.3,-,-,-,-,1.9,¼­ºÏ¼­,300,17.8,1009.9,-
2024-06-02 5:06,277,20.2,32.3,-,-,-,-,1.9,¼­ºÏ¼­,301,17.8,1009.9,-
2024-06-02 5:07,276,20.1,32.2,-,-,-,-,1.9,¼­ºÏ¼­,303,17.7,1009.9,-
2024-06-02 5:08,276,20.1,32.3,-,-,-,-,1.6,ºÏ¼­,315,17.7,1010,-
2024-06-02 5:09,276,20.1,32.3,-,-,-,-,1.5,ºÏ¼­,307,17.7,1010,-
2024-06-02 5:10,276,20.1,32.3,-,-,-,-,1.5,¼­ºÏ¼­,302,17.7,1010,-
2024-06-02 5:11,277,20.2,32.3,-,-,-,-,1.5,¼­ºÏ¼­,302,17.6,1010,-
2024-06-02 5:12,278,20.2,32.2,-,-,-,-,1.6,ºÏ¼­,305,17.7,1010,-
2024-06-02 5:13,279,20.2,32.2,-,-,-,-,1.7,ºÏ¼­,305,17.6,1010,-
2024-06-02 5:14,280,20.2,32.2,-,-,-,-,1.7,ºÏ¼­,311,17.6,1010,-
2024-06-02 5:15,281,20.2,32.2,-,-,-,-,1.8,¼­ºÏ¼­,298,17.6,1010,-
2024-06-02 5:16,282,20.1,32.3,-,-,-,-,1.5,¼­ºÏ¼­,295,17.6,1010,-
2024-06-02 5:17,282,20.2,32.2,-,-,-,-,1.7,¼­ºÏ¼­,302,17.5,1010,-
2024-06-02 5:18,283,20.2,32.2,-,-,-,-,1.6,¼­ºÏ¼­,291,17.5,1010,-
2024-06-02 5:19,283,20.2,32.2,-,-,-,-,1.4,¼­ºÏ¼­,291,17.5,1010,-
2024-06-02 5:20,283,20.2,32.2,-,-,-,-,1.4,¼­ºÏ¼­,292,17.5,1010,-
2024-06-02 5:21,283,20.2,32.2,-,-,-,-,1.4,¼­ºÏ¼­,300,17.5,1010.1,-
2024-06-02 5:22,283,20.2,32.2,-,-,-,-,1.4,¼­,275,17.5,1010.1,-
2024-06-02 5:23,282,20.2,32.2,-,-,-,-,1.4,¼­ºÏ¼­,298,17.5,1010.1,-
2024-06-02 5:24,282,20.1,32.3,-,-,-,-,1.5,¼­ºÏ¼­,291,17.5,1010.1,-
2024-06-02 5:25,281,20.2,32.2,-,-,-,-,1.5,¼­ºÏ¼­,303,17.5,1010.1,-
2024-06-02 5:26,280,20.2,32.2,-,-,-,-,1.6,ºÏ¼­,306,17.5,1010.1,-
2024-06-02 5:27,279,20.2,32.2,-,-,-,-,1.5,¼­ºÏ¼­,297,17.5,1010.1,-
2024-06-02 5:28,279,20.1,32.3,-,-,-,-,1.5,ºÏ¼­,307,17.6,1010.1,-
2024-06-02 5:29,278,20.2,32.2,-,-,-,-,1.4,¼­ºÏ¼­,291,17.5,1010.1,-
2024-06-02 5:30,278,20.2,32.2,-,-,-,-,1.4,¼­,275,17.5,1010.1,-
2024-06-02 5:31,278,20.2,32.2,-,-,-,-,1.4,¼­,274,17.5,1010.1,-
2024-06-02 5:32,278,20.2,32.2,-,-,-,-,1.2,¼­,271,17.5,1010.1,-
2024-06-02 5:33,278,20.2,32.2,-,-,-,-,1.8,¼­,272,17.5,1010.1,-
2024-06-02 5:34,278,20.2,32.2,-,-,-,-,1.5,¼­ºÏ¼­,302,17.5,1010.1,-
2024-06-02 5:35,279,20.1,32.3,-,-,-,-,1.6,¼­ºÏ¼­,301,17.5,1010.1,-
2024-06-02 5:36,279,20.1,32.3,-,-,-,-,1.2,ºÏ¼­,306,17.5,1010.1,-
2024-06-02 5:37,279,20.1,32.3,-,-,-,-,1.1,ºÏ¼­,305,17.5,1010.1,-
2024-06-02 5:38,280,20.1,32.3,-,-,-,-,1.2,ºÏ¼­,314,17.5,1010.2,-
2024-06-02 5:39,280,20.1,32.3,-,-,-,-,0.6,¼­ºÏ¼­,302,17.5,1010.2,-
2024-06-02 5:40,280,20.1,32.3,-,-,-,-,1.5,¼­ºÏ¼­,300,17.5,1010.2,-
2024-06-02 5:41,280,20.1,32.3,-,-,-,-,1.7,¼­ºÏ¼­,296,17.5,1010.2,-
2024-06-02 5:42,280,20.1,32.3,-,-,-,-,1.7,¼­ºÏ¼­,298,17.5,1010.2,-
2024-06-02 5:43,279,20.1,32.3,-,-,-,-,1.7,¼­ºÏ¼­,299,17.5,1010.2,-
2024-06-02 5:44,279,20.1,32.3,-,-,-,-,0.9,ºÏ¼­,307,17.5,1010.3,-
2024-06-02 5:45,279,20.1,32.3,-,-,-,-,0.9,ºÏ¼­,317,17.5,1010.3,-
2024-06-02 5:46,279,20.1,32.3,-,-,-,-,1,¼­ºÏ¼­,298,17.5,1010.3,-
2024-06-02 5:47,279,20.1,32.3,-,-,-,-,1.7,¼­ºÏ¼­,302,17.5,1010.3,-
2024-06-02 5:48,278,20.1,32.3,-,-,-,-,1.8,¼­ºÏ¼­,301,17.5,1010.3,-
2024-06-02 5:49,278,20.1,32.3,-,-,-,-,1.7,¼­ºÏ¼­,298,17.5,1010.3,-
2024-06-02 5:50,278,20.1,32.3,-,-,-,-,1.8,¼­ºÏ¼­,302,17.5,1010.3,-
2024-06-02 5:51,278,20.1,32.3,-,-,-,-,1.7,¼­ºÏ¼­,294,17.5,1010.3,-
2024-06-02 5:52,278,20.1,32.3,-,-,-,-,1.8,¼­ºÏ¼­,295,17.5,1010.3,-
2024-06-02 5:53,278,20.1,32.3,-,-,-,-,1.7,ºÏ¼­,304,17.5,1010.3,-
2024-06-02 5:54,278,20.1,32.3,-,-,-,-,2.2,¼­ºÏ¼­,300,17.5,1010.3,-
2024-06-02 5:55,278,20.1,32.3,-,-,-,-,2.1,¼­ºÏ¼­,294,17.5,1010.4,-
2024-06-02 5:56,279,20.1,32.3,-,-,-,-,2.3,¼­ºÏ¼­,298,17.6,1010.4,-
2024-06-02 5:57,279,20.1,32.3,-,-,-,-,2.3,¼­ºÏ¼­,291,17.6,1010.4,-
2024-06-02 5:58,279,20.1,32.3,-,-,-,-,2.4,¼­ºÏ¼­,299,17.6,1010.4,-
2024-06-02 5:59,280,20.1,32.3,-,-,-,-,2.5,¼­ºÏ¼­,303,17.6,1010.4,-
2024-06-02 6:00,280,20.1,32.3,-,-,-,-,2.5,¼­ºÏ¼­,293,17.6,1010.5,-
2024-06-02 6:01,280,20.1,32.3,-,-,-,-,2.5,¼­ºÏ¼­,300,17.6,1010.5,-
2024-06-02 6:02,279,20.1,32.3,-,-,-,-,2.5,¼­ºÏ¼­,297,17.6,1010.5,-
2024-06-02 6:03,279,20.1,32.3,-,-,-,-,2.5,¼­ºÏ¼­,298,17.6,1010.5,-
2024-06-02 6:04,279,20.1,32.3,-,-,-,-,2.1,¼­ºÏ¼­,299,17.6,1010.4,-
2024-06-02 6:05,279,20.1,32.3,-,-,-,-,2.2,¼­ºÏ¼­,290,17.6,1010.4,-
2024-06-02 6:06,278,20.1,32.3,-,-,-,-,2.3,¼­ºÏ¼­,301,17.7,1010.4,-
2024-06-02 6:07,278,20.1,32.3,-,-,-,-,2.4,¼­ºÏ¼­,300,17.7,1010.4,-
2024-06-02 6:08,278,20.1,32.3,-,-,-,-,2.4,¼­ºÏ¼­,293,17.7,1010.4,-
2024-06-02 6:09,277,20.1,32.3,-,-,-,-,2.5,¼­ºÏ¼­,291,17.7,1010.4,-
2024-06-02 6:10,277,20.1,32.3,-,-,-,-,2.4,¼­ºÏ¼­,298,17.8,1010.4,-
2024-06-02 6:11,277,20.1,32.3,-,-,-,-,2.4,¼­ºÏ¼­,298,17.8,1010.5,-
2024-06-02 6:12,277,20.1,32.3,-,-,-,-,2.1,¼­ºÏ¼­,289,17.8,1010.5,-
2024-06-02 6:13,276,20.1,32.3,-,-,-,-,2.2,¼­ºÏ¼­,283,17.8,1010.5,-
2024-06-02 6:14,275,20.1,32.3,-,-,-,-,2.5,¼­,281,17.8,1010.5,-
2024-06-02 6:15,275,20.1,32.3,-,-,-,-,2.5,¼­,273,17.9,1010.5,-
2024-06-02 6:16,274,20.1,32.3,-,-,-,-,2.7,¼­,269,17.9,1010.5,-
2024-06-02 6:17,274,20.1,32.3,-,-,-,-,2.6,¼­,277,17.9,1010.6,-
2024-06-02 6:18,273,20.1,32.3,-,-,-,-,2.4,¼­ºÏ¼­,286,17.9,1010.6,-
2024-06-02 6:19,273,20.1,32.3,-,-,-,-,2.8,¼­ºÏ¼­,295,17.9,1010.6,-
2024-06-02 6:20,272,20.2,32.2,-,-,-,-,3.5,ºÏ¼­,306,17.9,1010.5,-
2024-06-02 6:21,272,20.1,32.3,-,-,-,-,3.1,¼­ºÏ¼­,303,17.9,1010.5,-
2024-06-02 6:22,271,20.1,32.3,-,-,-,-,2.9,¼­ºÏ¼­,300,17.9,1010.5,-
2024-06-02 6:23,270,20.1,32.3,-,-,-,-,2.6,ºÏ¼­,305,17.9,1010.5,-
2024-06-02 6:24,269,20.1,32.3,-,-,-,-,2.5,ºÏ¼­,309,17.8,1010.6,-
2024-06-02 6:25,269,20.1,32.3,-,-,-,-,2.3,ºÏ¼­,306,17.9,1010.6,-
2024-06-02 6:26,268,20.1,32.3,-,-,-,-,2.4,¼­ºÏ¼­,287,17.9,1010.6,-
2024-06-02 6:27,267,20.1,32.3,-,-,-,-,2.6,¼­ºÏ¼­,296,18,1010.6,-
2024-06-02 6:28,266,20.1,32.3,-,-,-,-,2.5,¼­ºÏ¼­,285,18,1010.6,-
2024-06-02 6:29,265,20.1,32.3,-,-,-,-,2.5,¼­ºÏ¼­,300,18,1010.6,-
2024-06-02 6:30,265,20.1,32.3,-,-,-,-,2.4,¼­ºÏ¼­,301,18,1010.6,-
2024-06-02 6:31,264,20.1,32.3,-,-,-,-,1.8,¼­ºÏ¼­,302,18,1010.6,-
2024-06-02 6:32,263,20.1,32.3,-,-,-,-,1.8,¼­ºÏ¼­,291,18.1,1010.6,-
2024-06-02 6:33,263,20.1,32.3,-,-,-,-,1.2,¼­,270,18.1,1010.6,-
2024-06-02 6:34,262,20.1,32.3,-,-,-,-,1.4,¼­ºÏ¼­,286,18.1,1010.7,-
2024-06-02 6:35,262,20.1,32.3,-,-,-,-,1.1,ºÏ¼­,304,18.2,1010.7,-
2024-06-02 6:36,261,20.1,32.3,-,-,-,-,1.4,¼­ºÏ¼­,303,18.2,1010.7,-
2024-06-02 6:37,261,20.1,32.3,-,-,-,-,1.4,¼­ºÏ¼­,298,18.2,1010.7,-
2024-06-02 6:38,261,20.1,32.3,-,-,-,-,1.1,¼­,281,18.2,1010.7,-
2024-06-02 6:39,261,20.1,32.3,-,-,-,-,1.1,¼­ºÏ¼­,283,18.2,1010.7,-
2024-06-02 6:40,260,20.1,32.2,-,-,-,-,1.7,¼­ºÏ¼­,297,18.2,1010.7,-
2024-06-02 6:41,260,20.1,32.3,-,-,-,-,1.6,ºÏ¼­,306,18.2,1010.7,-
2024-06-02 6:42,260,20.1,32.3,-,-,-,-,1.6,¼­ºÏ¼­,294,18.2,1010.7,-
2024-06-02 6:43,260,20.1,32.2,-,-,-,-,2,¼­ºÏ¼­,285,18.2,1010.7,-
2024-06-02 6:44,259,20.1,32.2,-,-,-,-,1.9,¼­,275,18.2,1010.7,-
2024-06-02 6:45,259,20.1,32.3,-,-,-,-,2.2,ºÏºÏ¼­,339,18.3,1010.7,-
2024-06-02 6:46,259,20.1,32.2,-,-,-,-,1.5,ºÏºÏ¼­,341,18.3,1010.7,-
2024-06-02 6:47,258,20.1,32.2,-,-,-,-,1,ºÏ,3,18.4,1010.7,-
2024-06-02 6:48,257,20.1,32.2,-,-,-,-,0,ºÏºÏµ¿,24,18.6,1010.7,-
2024-06-02 6:49,257,20.1,32.3,-,-,-,-,0,ºÏ,0,18.7,1010.7,-
2024-06-02 6:50,256,20.1,32.2,-,-,-,-,0,µ¿ºÏµ¿,67,18.7,1010.7,-
2024-06-02 6:51,256,20.1,32.2,-,-,-,-,0.2,µ¿,84,18.9,1010.7,-
2024-06-02 6:52,256,20.1,32.2,-,-,-,-,0.1,µ¿ºÏµ¿,63,19,1010.7,-
2024-06-02 6:53,255,20.1,32.2,-,-,-,-,0,³²¼­,225,19.1,1010.7,-
2024-06-02 6:54,254,20.1,32.2,-,-,-,-,0,ºÏ,0,19.3,1010.7,-
2024-06-02 6:55,254,20.1,32.2,-,-,-,-,0,ºÏ,0,19.4,1010.7,-
2024-06-02 6:56,253,20.1,32.2,-,-,-,-,0,ºÏ,0,19.5,1010.7,-
2024-06-02 6:57,253,20.1,32.2,-,-,-,-,0,ºÏ,0,19.5,1010.7,-
2024-06-02 6:58,253,20.1,32.2,-,-,-,-,0,ºÏ,0,19.5,1010.7,-
2024-06-02 6:59,253,20.1,32.2,-,-,-,-,0,ºÏ,0,19.4,1010.7,-
2024-06-02 7:00,253,20.1,32.2,-,-,-,-,0,ºÏ,0,19.3,1010.7,-
2024-06-02 7:01,254,20.1,32.2,-,-,-,-,0,ºÏ,0,19.3,1010.7,-
2024-06-02 7:02,254,20.1,32.2,-,-,-,-,0,ºÏ,0,19.4,1010.7,-
2024-06-02 7:03,254,20.1,32.2,-,-,-,-,0,ºÏ,0,19.6,1010.7,-
2024-06-02 7:04,254,20.1,32.2,-,-,-,-,0,ºÏ,0,19.7,1010.7,-
