관측소명:인천,,,,,,,,,,,,,
위도:37.451944,,,,,,,,,,,,,
경도:126.592222,,,,,,,,,,,,,
관측시간,조위(cm),수온(℃),염분(PSU),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),풍향(16points),풍향(deg),기온(℃),기압(hPa),시정(m)
2024-06-08 19:05,714,20.2,29.6,-,-,-,-,3.2,서남서,239,20.2,1007.2,-
2024-06-08 19:06,712,20.3,29.5,-,-,-,-,3,서남서,238,20.2,1007.2,-
2024-06-08 19:07,710,20.3,29.5,-,-,-,-,2.8,남서,235,20.2,1007.2,-
2024-06-08 19:08,709,20.2,29.6,-,-,-,-,2.9,남서,232,20.2,1007.3,-
2024-06-08 19:09,707,20.2,29.6,-,-,-,-,2.6,남서,229,20.2,1007.3,-
2024-06-08 19:10,705,20.2,29.6,-,-,-,-,3.1,남서,230,20.2,1007.3,-
2024-06-08 19:11,704,20.2,29.6,-,-,-,-,2.6,남서,226,20.1,1007.3,-
2024-06-08 19:12,702,20.3,29.5,-,-,-,-,3,남서,227,20.1,1007.3,-
2024-06-08 19:13,700,20.3,29.5,-,-,-,-,2.9,남서,232,20.1,1007.2,-
2024-06-08 19:14,698,20.3,29.5,-,-,-,-,2.4,남서,228,20.1,1007.2,-
2024-06-08 19:15,696,20.3,29.5,-,-,-,-,2.6,남서,221,20,1007.2,-
2024-06-08 19:16,695,20.3,29.5,-,-,-,-,2.7,남서,220,20,1007.3,-
2024-06-08 19:17,693,20.3,29.5,-,-,-,-,2.3,남서,219,20,1007.3,-
2024-06-08 19:18,691,20.3,29.5,-,-,-,-,2.8,남서,222,20,1007.3,-
2024-06-08 19:19,689,20.3,29.5,-,-,-,-,2.9,남서,222,20,1007.3,-
2024-06-08 19:20,687,20.3,29.5,-,-,-,-,2.4,남서,217,20,1007.3,-
2024-06-08 19:21,685,20.3,29.5,-,-,-,-,2.9,남남서,212,20,1007.3,-
2024-06-08 19:22,683,20.3,29.5,-,-,-,-,3,남남서,212,19.9,1007.3,-
2024-06-08 19:23,681,20.3,29.5,-,-,-,-,2.8,남남서,213,19.9,1007.3,-
2024-06-08 19:24,679,20.3,29.5,-,-,-,-,3.2,남서,215,19.9,1007.3,-
2024-06-08 19:25,677,20.3,29.5,-,-,-,-,2.9,남서,217,19.9,1007.3,-
2024-06-08 19:26,675,20.3,29.5,-,-,-,-,2.4,남서,219,19.9,1007.3,-
2024-06-08 19:27,673,20.3,29.5,-,-,-,-,2.9,남서,219,19.9,1007.3,-
2024-06-08 19:28,671,20.3,29.5,-,-,-,-,3,남서,219,19.8,1007.3,-
2024-06-08 19:29,669,20.2,29.5,-,-,-,-,2.7,남서,221,19.8,1007.3,-
2024-06-08 19:30,667,20.3,29.5,-,-,-,-,3.1,남서,221,19.8,1007.3,-
2024-06-08 19:31,665,20.3,29.5,-,-,-,-,3,남서,223,19.8,1007.3,-
2024-06-08 19:32,662,20.3,29.5,-,-,-,-,2.8,남서,224,19.8,1007.3,-
2024-06-08 19:33,660,20.3,29.5,-,-,-,-,2.8,남서,224,19.8,1007.3,-
2024-06-08 19:34,658,20.3,29.5,-,-,-,-,2.5,남서,224,19.8,1007.3,-
2024-06-08 19:35,656,20.3,29.5,-,-,-,-,2.7,남서,225,19.8,1007.4,-
2024-06-08 19:36,654,20.3,29.5,-,-,-,-,2.9,남서,227,19.8,1007.4,-
2024-06-08 19:37,651,20.3,29.5,-,-,-,-,3,남서,225,19.8,1007.4,-
2024-06-08 19:38,649,20.3,29.5,-,-,-,-,3,남서,226,19.8,1007.4,-
2024-06-08 19:39,647,20.3,29.5,-,-,-,-,2.7,남서,229,19.7,1007.4,-
2024-06-08 19:40,644,20.3,29.5,-,-,-,-,2.5,남서,229,19.7,1007.4,-
2024-06-08 19:41,642,20.3,29.5,-,-,-,-,2.9,남서,231,19.7,1007.4,-
2024-06-08 19:42,640,20.3,29.5,-,-,-,-,2.7,남서,233,19.7,1007.4,-
2024-06-08 19:43,637,20.3,29.4,-,-,-,-,2.5,남서,236,19.7,1007.4,-
2024-06-08 19:44,635,20.3,29.4,-,-,-,-,2.4,남서,235,19.7,1007.4,-
2024-06-08 19:45,633,20.3,29.4,-,-,-,-,2.4,남서,233,19.8,1007.4,-
2024-06-08 19:46,630,20.3,29.4,-,-,-,-,2.4,남서,233,19.8,1007.4,-
2024-06-08 19:47,628,20.3,29.4,-,-,-,-,2.5,남서,228,19.8,1007.4,-
2024-06-08 19:48,625,20.3,29.4,-,-,-,-,2.7,남서,229,19.8,1007.4,-
2024-06-08 19:49,623,20.3,29.4,-,-,-,-,2.4,남서,232,19.7,1007.4,-
2024-06-08 19:50,621,20.3,29.4,-,-,-,-,2.3,남서,229,19.7,1007.4,-
2024-06-08 19:51,618,20.3,29.4,-,-,-,-,2.2,남서,228,19.7,1007.4,-
2024-06-08 19:52,616,20.3,29.4,-,-,-,-,2.4,남서,224,19.7,1007.4,-
2024-06-08 19:53,613,20.3,29.4,-,-,-,-,2.6,남서,223,19.7,1007.4,-
2024-06-08 19:54,611,20.3,29.4,-,-,-,-,2.6,남서,223,19.7,1007.4,-
2024-06-08 19:55,608,20.3,29.4,-,-,-,-,1.9,남서,216,19.7,1007.4,-
2024-06-08 19:56,606,20.3,29.4,-,-,-,-,1.7,남서,216,19.7,1007.4,-
2024-06-08 19:57,603,20.3,29.3,-,-,-,-,2.1,남서,217,19.7,1007.3,-
2024-06-08 19:58,601,20.3,29.3,-,-,-,-,2.2,남서,220,19.7,1007.3,-
2024-06-08 19:59,598,20.3,29.3,-,-,-,-,2.4,남서,221,19.7,1007.3,-
2024-06-08 20:00,595,20.3,29.3,-,-,-,-,2.4,남서,226,19.7,1007.3,-
2024-06-08 20:01,593,20.3,29.3,-,-,-,-,2.3,남서,226,19.7,1007.3,-
2024-06-08 20:02,590,20.3,29.3,-,-,-,-,2.5,남서,226,19.7,1007.3,-
2024-06-08 20:03,588,20.3,29.3,-,-,-,-,2.8,남서,226,19.7,1007.3,-
2024-06-08 20:04,585,20.3,29.3,-,-,-,-,2.6,남서,223,19.7,1007.3,-
2024-06-08 20:05,582,20.4,29.3,-,-,-,-,2.3,남서,224,19.7,1007.3,-
2024-06-08 20:06,580,20.4,29.3,-,-,-,-,2.7,남서,225,19.7,1007.3,-
2024-06-08 20:07,577,20.3,29.3,-,-,-,-,2.7,남서,223,19.7,1007.3,-
2024-06-08 20:08,574,20.3,29.3,-,-,-,-,2.4,남서,221,19.7,1007.4,-
2024-06-08 20:09,572,20.3,29.3,-,-,-,-,2.6,남서,227,19.7,1007.4,-
2024-06-08 20:10,569,20.3,29.3,-,-,-,-,2.9,남서,229,19.7,1007.4,-
2024-06-08 20:11,566,20.3,29.3,-,-,-,-,3.1,남서,225,19.7,1007.3,-
2024-06-08 20:12,563,20.3,29.3,-,-,-,-,2.8,남서,225,19.7,1007.3,-
2024-06-08 20:13,561,20.3,29.3,-,-,-,-,2.4,남서,228,19.7,1007.3,-
2024-06-08 20:14,558,20.3,29.3,-,-,-,-,2.7,남서,226,19.7,1007.3,-
2024-06-08 20:15,555,20.4,29.3,-,-,-,-,2.6,남서,226,19.7,1007.2,-
2024-06-08 20:16,552,20.4,29.3,-,-,-,-,2.5,남서,228,19.7,1007.2,-
2024-06-08 20:17,549,20.4,29.3,-,-,-,-,2.2,남서,231,19.7,1007.2,-
2024-06-08 20:18,547,20.3,29.3,-,-,-,-,2.4,남서,236,19.7,1007.2,-
2024-06-08 20:19,544,20.4,29.3,-,-,-,-,2.4,남서,230,19.7,1007.2,-
2024-06-08 20:20,541,20.4,29.3,-,-,-,-,2.5,남서,231,19.7,1007.2,-
2024-06-08 20:21,538,20.4,29.3,-,-,-,-,2.3,서남서,239,19.7,1007.2,-
2024-06-08 20:22,536,20.4,29.3,-,-,-,-,2.4,서남서,240,19.6,1007.2,-
2024-06-08 20:23,533,20.4,29.3,-,-,-,-,2.4,서남서,247,19.7,1007.2,-
2024-06-08 20:24,531,20.4,29.2,-,-,-,-,2.3,서남서,249,19.7,1007.2,-
2024-06-08 20:25,528,20.4,29.2,-,-,-,-,2.3,서남서,250,19.7,1007.2,-
2024-06-08 20:26,525,20.4,29.2,-,-,-,-,2.3,서남서,256,19.7,1007.2,-
2024-06-08 20:27,523,20.4,29.2,-,-,-,-,2.5,서남서,253,19.7,1007.2,-
2024-06-08 20:28,520,20.4,29.2,-,-,-,-,2.5,서남서,256,19.7,1007.2,-
2024-06-08 20:29,517,20.5,29.2,-,-,-,-,2.7,서남서,256,19.7,1007.2,-
2024-06-08 20:30,515,20.5,29.2,-,-,-,-,2.6,서남서,254,19.7,1007.2,-
2024-06-08 20:31,512,20.5,29.2,-,-,-,-,2.5,서남서,254,19.7,1007.2,-
2024-06-08 20:32,509,20.5,29.2,-,-,-,-,2.4,서남서,251,19.7,1007.2,-
2024-06-08 20:33,506,20.5,29.2,-,-,-,-,2.5,서남서,250,19.7,1007.2,-
2024-06-08 20:34,504,20.5,29.2,-,-,-,-,2.4,서남서,252,19.7,1007.2,-
2024-06-08 20:35,501,20.5,29.2,-,-,-,-,2.5,서남서,254,19.7,1007.2,-
2024-06-08 20:36,501,20.5,29.2,-,-,-,-,2.5,서남서,252,19.7,1007.2,-
2024-06-08 20:37,496,20.5,29.2,-,-,-,-,2.5,서남서,245,19.7,1007.2,-
2024-06-08 20:38,492,20.5,29.2,-,-,-,-,2.4,서남서,246,19.7,1007.2,-
2024-06-08 20:39,489,20.5,29.2,-,-,-,-,2.6,서남서,244,19.7,1007.2,-
2024-06-08 20:40,486,20.5,29.2,-,-,-,-,2.4,서남서,245,19.7,1007.2,-
2024-06-08 20:41,483,20.5,29.1,-,-,-,-,2.3,서남서,246,19.7,1007.2,-
2024-06-08 20:42,481,20.5,29.1,-,-,-,-,2.2,서남서,245,19.7,1007.2,-
2024-06-08 20:43,478,20.5,29.2,-,-,-,-,2.3,서남서,250,19.7,1007.2,-
2024-06-08 20:44,475,20.5,29.2,-,-,-,-,2.2,서남서,248,19.7,1007.2,-
2024-06-08 20:45,472,20.5,29.2,-,-,-,-,2.2,서남서,251,19.7,1007.2,-
2024-06-08 20:46,469,20.6,29.2,-,-,-,-,2.7,서남서,256,19.7,1007.2,-
2024-06-08 20:47,466,20.6,29.1,-,-,-,-,2.5,서남서,254,19.7,1007.2,-
2024-06-08 20:48,464,20.5,29.2,-,-,-,-,2.3,서남서,253,19.7,1007.2,-
2024-06-08 20:49,461,20.5,29.2,-,-,-,-,2.8,서남서,250,19.7,1007.2,-
2024-06-08 20:50,458,20.5,29.2,-,-,-,-,2.6,서,259,19.7,1007.3,-
2024-06-08 20:51,455,20.5,29.1,-,-,-,-,2.9,서남서,257,19.7,1007.3,-
2024-06-08 20:52,453,20.5,29.2,-,-,-,-,3,서남서,257,19.7,1007.4,-
2024-06-08 20:53,450,20.5,29.1,-,-,-,-,3,서,263,19.7,1007.4,-
2024-06-08 20:54,447,20.5,29.1,-,-,-,-,2.4,서,265,19.7,1007.4,-
2024-06-08 20:55,444,20.5,29.2,-,-,-,-,2.6,서,264,19.7,1007.4,-
2024-06-08 20:56,441,20.5,29.2,-,-,-,-,2.6,서,272,19.7,1007.4,-
2024-06-08 20:57,439,20.5,29.1,-,-,-,-,2.4,서,273,19.7,1007.4,-
2024-06-08 20:58,436,20.5,29.2,-,-,-,-,2.5,서,272,19.7,1007.3,-
2024-06-08 20:59,433,20.5,29.2,-,-,-,-,2,서,278,19.7,1007.4,-
2024-06-08 21:00,430,20.5,29.2,-,-,-,-,1.8,서북서,287,19.7,1007.3,-
2024-06-08 21:01,427,20.5,29.2,-,-,-,-,1.8,서북서,289,19.7,1007.4,-
2024-06-08 21:02,424,20.5,29.2,-,-,-,-,1.8,서북서,298,19.7,1007.4,-
2024-06-08 21:03,422,20.5,29.2,-,-,-,-,2.1,북서,307,19.8,1007.4,-
2024-06-08 21:04,419,20.4,29.2,-,-,-,-,2.2,서북서,303,19.8,1007.4,-
2024-06-08 21:05,416,20.5,29.2,-,-,-,-,2.4,서북서,301,19.8,1007.5,-
2024-06-08 21:06,413,20.5,29.2,-,-,-,-,2.3,서북서,299,19.8,1007.5,-
2024-06-08 21:07,410,20.5,29.1,-,-,-,-,2.3,서북서,300,19.8,1007.5,-
2024-06-08 21:08,407,20.5,29.1,-,-,-,-,2.4,서북서,298,19.8,1007.5,-
2024-06-08 21:09,404,20.5,29.1,-,-,-,-,2.1,서북서,299,19.8,1007.5,-
2024-06-08 21:10,401,20.5,29.2,-,-,-,-,2.2,서북서,296,19.8,1007.6,-
2024-06-08 21:11,399,20.5,29.2,-,-,-,-,2.2,서북서,299,19.8,1007.6,-
2024-06-08 21:12,396,20.5,29.2,-,-,-,-,2,북서,304,19.8,1007.6,-
2024-06-08 21:13,393,20.5,29.1,-,-,-,-,2.3,서북서,295,19.7,1007.6,-
2024-06-08 21:14,390,20.5,29.2,-,-,-,-,2.3,서북서,300,19.7,1007.7,-
2024-06-08 21:15,387,20.5,29.2,-,-,-,-,2.2,서북서,300,19.8,1007.7,-
2024-06-08 21:16,384,20.5,29.1,-,-,-,-,2.2,서북서,298,19.7,1007.7,-
2024-06-08 21:17,381,20.5,29.2,-,-,-,-,2.2,서북서,297,19.7,1007.7,-
2024-06-08 21:18,378,20.5,29.2,-,-,-,-,1.9,서북서,289,19.7,1007.8,-
2024-06-08 21:19,375,20.5,29.2,-,-,-,-,1.8,서북서,283,19.7,1007.8,-
2024-06-08 21:20,372,20.5,29.2,-,-,-,-,1.9,서북서,284,19.7,1007.8,-
2024-06-08 21:21,369,20.5,29.2,-,-,-,-,1.5,서북서,291,19.7,1007.8,-
2024-06-08 21:22,366,20.5,29.2,-,-,-,-,1.7,서북서,290,19.7,1007.7,-
2024-06-08 21:23,364,20.5,29.2,-,-,-,-,1.9,서북서,293,19.7,1007.7,-
2024-06-08 21:24,361,20.5,29.2,-,-,-,-,1.9,서북서,292,19.7,1007.7,-
2024-06-08 21:25,358,20.5,29.2,-,-,-,-,2,서북서,292,19.7,1007.7,-
2024-06-08 21:26,355,20.5,29.2,-,-,-,-,1.7,서북서,290,19.6,1007.7,-
2024-06-08 21:27,353,20.5,29.2,-,-,-,-,1.6,서북서,289,19.6,1007.7,-
2024-06-08 21:28,350,20.5,29.2,-,-,-,-,1.6,서북서,286,19.6,1007.7,-
2024-06-08 21:29,347,20.5,29.1,-,-,-,-,1.7,서북서,285,19.6,1007.7,-
2024-06-08 21:30,344,20.5,29.2,-,-,-,-,1.7,서,281,19.6,1007.7,-
2024-06-08 21:31,342,20.5,29.2,-,-,-,-,1.4,서북서,283,19.5,1007.7,-
2024-06-08 21:32,339,20.5,29.2,-,-,-,-,1.7,서,278,19.5,1007.8,-
2024-06-08 21:33,336,20.5,29.1,-,-,-,-,1.7,서,274,19.5,1007.8,-
2024-06-08 21:34,333,20.5,29.2,-,-,-,-,1.8,서,267,19.5,1007.8,-
2024-06-08 21:35,330,20.5,29.2,-,-,-,-,1.6,서,263,19.4,1007.8,-
2024-06-08 21:36,328,20.5,29.1,-,-,-,-,1.6,서,260,19.4,1007.8,-
2024-06-08 21:37,325,20.5,29.2,-,-,-,-,1.6,서,265,19.4,1007.8,-
2024-06-08 21:38,322,20.5,29.2,-,-,-,-,1.6,서,264,19.4,1007.8,-
2024-06-08 21:39,320,20.5,29.2,-,-,-,-,1.7,서,264,19.4,1007.8,-
2024-06-08 21:40,317,20.5,29.1,-,-,-,-,1.5,서,264,19.4,1007.8,-
2024-06-08 21:41,314,20.5,29.2,-,-,-,-,1.6,서,266,19.4,1007.8,-
2024-06-08 21:42,311,20.5,29.1,-,-,-,-,1.5,서,267,19.4,1007.8,-
2024-06-08 21:43,309,20.5,29.2,-,-,-,-,1.2,서,266,19.4,1007.9,-
2024-06-08 21:44,306,20.5,29.1,-,-,-,-,1,서,266,19.4,1007.9,-
2024-06-08 21:45,303,20.5,29.1,-,-,-,-,0.8,서,266,19.4,1007.9,-
2024-06-08 21:46,301,20.5,29.2,-,-,-,-,0.5,서,278,19.4,1007.9,-
2024-06-08 21:47,298,20.5,29.2,-,-,-,-,0.6,서북서,291,19.4,1007.9,-
2024-06-08 21:48,295,20.5,29.2,-,-,-,-,1,서북서,283,19.4,1007.9,-
2024-06-08 21:49,293,20.5,29.2,-,-,-,-,0.5,서,280,19.4,1007.8,-
2024-06-08 21:50,290,20.5,29.2,-,-,-,-,0.7,서,280,19.4,1007.8,-
2024-06-08 21:51,288,20.5,29.2,-,-,-,-,0.6,서,272,19.4,1007.8,-
2024-06-08 21:52,285,20.5,29.1,-,-,-,-,0.9,북서,309,19.4,1007.8,-
2024-06-08 21:53,283,20.5,29.2,-,-,-,-,1.3,북서,311,19.4,1007.8,-
2024-06-08 21:54,280,20.5,29.2,-,-,-,-,1.2,북서,305,19.4,1007.8,-
2024-06-08 21:55,278,20.5,29.1,-,-,-,-,1.2,북서,307,19.4,1007.9,-
2024-06-08 21:56,275,20.5,29.2,-,-,-,-,1.3,북서,316,19.4,1007.9,-
2024-06-08 21:57,273,20.4,29.2,-,-,-,-,1.3,북서,313,19.4,1007.9,-
2024-06-08 21:58,270,20.4,29.2,-,-,-,-,1.3,북서,315,19.4,1007.9,-
2024-06-08 21:59,268,20.5,29.2,-,-,-,-,1.1,북서,311,19.4,1007.9,-
2024-06-08 22:00,266,20.5,29.1,-,-,-,-,1,북서,318,19.4,1007.9,-
2024-06-08 22:01,263,20.5,29.1,-,-,-,-,1.1,북서,317,19.4,1007.9,-
2024-06-08 22:02,261,20.5,29.2,-,-,-,-,1,북서,321,19.4,1007.9,-
2024-06-08 22:03,259,20.5,29.2,-,-,-,-,0.9,북서,314,19.4,1007.8,-
2024-06-08 22:04,256,20.5,29.2,-,-,-,-,1.1,북서,322,19.4,1007.8,-
2024-06-08 22:05,254,20.5,29.1,-,-,-,-,0.8,북서,310,19.4,1007.8,-
2024-06-08 22:06,251,20.5,29.1,-,-,-,-,0.7,북서,317,19.4,1007.8,-
2024-06-08 22:07,249,20.5,29.1,-,-,-,-,0.6,북서,307,19.4,1007.8,-
2024-06-08 22:08,247,20.4,29.2,-,-,-,-,1.1,북서,313,19.3,1007.8,-
2024-06-08 22:09,244,20.5,29.2,-,-,-,-,0.8,서북서,303,19.3,1007.8,-
2024-06-08 22:10,242,20.5,29.2,-,-,-,-,0.7,서북서,289,19.3,1007.8,-
2024-06-08 22:11,240,20.4,29.2,-,-,-,-,0.7,서북서,285,19.3,1007.8,-
2024-06-08 22:12,237,20.4,29.2,-,-,-,-,0.9,서북서,284,19.3,1007.8,-
2024-06-08 22:13,235,20.4,29.2,-,-,-,-,0.9,서북서,284,19.3,1007.8,-
2024-06-08 22:14,232,20.3,29.2,-,-,-,-,0.9,서북서,282,19.3,1007.8,-
2024-06-08 22:15,230,20.4,29.2,-,-,-,-,1.2,서북서,284,19.3,1007.8,-
2024-06-08 22:16,228,20.4,29.2,-,-,-,-,1.4,서북서,284,19.3,1007.8,-
2024-06-08 22:17,226,20.4,29.2,-,-,-,-,1.6,서북서,292,19.4,1007.8,-
2024-06-08 22:18,224,20.4,29.2,-,-,-,-,1.7,서북서,299,19.4,1007.8,-
2024-06-08 22:19,221,20.4,29.2,-,-,-,-,1.7,북서,308,19.4,1007.8,-
2024-06-08 22:20,219,20.4,29.2,-,-,-,-,1.7,서북서,303,19.3,1007.8,-
2024-06-08 22:21,217,20.4,29.2,-,-,-,-,1.5,서북서,300,19.3,1007.9,-
2024-06-08 22:22,215,20.4,29.2,-,-,-,-,1.4,서북서,296,19.3,1007.9,-
2024-06-08 22:23,212,20.4,29.2,-,-,-,-,1.4,서북서,294,19.3,1007.9,-
2024-06-08 22:24,210,20.5,29.2,-,-,-,-,1.2,서북서,296,19.3,1007.8,-
2024-06-08 22:25,208,20.4,29.2,-,-,-,-,1.1,북서,304,19.3,1007.9,-
2024-06-08 22:26,206,20.4,29.2,-,-,-,-,1.3,북서,309,19.3,1007.8,-
2024-06-08 22:27,204,20.4,29.2,-,-,-,-,1.3,북서,310,19.3,1007.8,-
2024-06-08 22:28,202,20.4,29.2,-,-,-,-,1.5,북서,314,19.3,1007.8,-
2024-06-08 22:29,199,20.4,29.2,-,-,-,-,1.3,북서,318,19.3,1007.8,-
2024-06-08 22:30,197,20.4,29.2,-,-,-,-,1.3,북서,323,19.3,1007.8,-
2024-06-08 22:31,195,20.4,29.2,-,-,-,-,1.7,북서,318,19.3,1007.8,-
2024-06-08 22:32,193,20.4,29.2,-,-,-,-,1.5,북서,314,19.2,1007.8,-
2024-06-08 22:33,191,20.4,29.2,-,-,-,-,1.7,북서,324,19.3,1007.7,-
2024-06-08 22:34,189,20.4,29.2,-,-,-,-,1.5,북서,318,19.3,1007.7,-
2024-06-08 22:35,187,20.4,29.2,-,-,-,-,1.5,북서,314,19.2,1007.8,-
2024-06-08 22:36,184,20.4,29.2,-,-,-,-,1.6,북서,314,19.2,1007.8,-
2024-06-08 22:37,182,20.4,29.2,-,-,-,-,1.6,북서,308,19.2,1007.8,-
2024-06-08 22:38,180,20.4,29.2,-,-,-,-,1.7,북서,306,19.2,1007.8,-
2024-06-08 22:39,178,20.4,29.2,-,-,-,-,1.9,북서,316,19.2,1007.8,-
2024-06-08 22:40,175,20.4,29.2,-,-,-,-,2.1,북서,313,19.2,1007.8,-
2024-06-08 22:41,173,20.4,29.2,-,-,-,-,1.9,북서,313,19.1,1007.8,-
2024-06-08 22:42,171,20.4,29.2,-,-,-,-,1.7,북서,316,19.1,1007.8,-
2024-06-08 22:43,169,20.3,29.2,-,-,-,-,1.9,북서,315,19.1,1007.8,-
2024-06-08 22:44,167,20.4,29.2,-,-,-,-,1.8,북서,321,19.1,1007.8,-
2024-06-08 22:45,164,20.4,29.2,-,-,-,-,1.9,북서,322,19.1,1007.8,-
2024-06-08 22:46,162,20.4,29.2,-,-,-,-,2,북북서,327,19.1,1007.8,-
2024-06-08 22:47,160,20.3,29.2,-,-,-,-,2.2,북서,325,19.1,1007.8,-
2024-06-08 22:48,158,20.4,29.2,-,-,-,-,2.2,북북서,328,19.1,1007.8,-
2024-06-08 22:49,155,20.4,29.2,-,-,-,-,2.3,북북서,328,19.1,1007.8,-
2024-06-08 22:50,153,20.4,29.2,-,-,-,-,2.1,북북서,327,19.1,1007.8,-
2024-06-08 22:51,151,20.4,29.2,-,-,-,-,2.2,북북서,328,19.1,1007.8,-
2024-06-08 22:52,149,20.4,29.2,-,-,-,-,2.2,북북서,328,19.1,1007.8,-
2024-06-08 22:53,147,20.4,29.2,-,-,-,-,2.1,북북서,327,19,1007.8,-
2024-06-08 22:54,145,20.4,29.2,-,-,-,-,2.1,북서,323,19,1007.8,-
2024-06-08 22:55,143,20.4,29.2,-,-,-,-,2,북서,326,19,1007.9,-
2024-06-08 22:56,140,20.4,29.2,-,-,-,-,1.9,북서,323,19,1007.9,-
2024-06-08 22:57,138,20.4,29.2,-,-,-,-,1.7,북서,322,19,1007.9,-
2024-06-08 22:58,136,20.4,29.2,-,-,-,-,1.3,북서,324,19,1007.9,-
2024-06-08 22:59,134,20.4,29.2,-,-,-,-,1.3,북북서,328,19,1007.8,-
2024-06-08 23:00,132,20.4,29.2,-,-,-,-,1.2,북북서,331,19,1007.8,-
2024-06-08 23:01,130,20.4,29.2,-,-,-,-,1.2,북북서,333,19,1007.8,-
2024-06-08 23:02,128,20.4,29.2,-,-,-,-,1.5,북북서,336,19,1007.8,-
2024-06-08 23:03,126,20.4,29.2,-,-,-,-,1.6,북북서,333,19,1007.8,-
2024-06-08 23:04,124,20.4,29.2,-,-,-,-,1.4,북북서,331,19,1007.9,-
2024-06-08 23:05,122,20.4,29.2,-,-,-,-,1.6,북북서,335,19,1007.9,-
2024-06-08 23:06,120,20.4,29.2,-,-,-,-,1.4,북북서,334,19,1007.9,-
2024-06-08 23:07,118,20.4,29.2,-,-,-,-,1.4,북,349,19,1007.9,-
2024-06-08 23:08,116,20.4,29.2,-,-,-,-,1.7,북북서,343,19,1007.9,-
2024-06-08 23:09,115,20.4,29.2,-,-,-,-,1.4,북북서,333,19,1007.9,-
2024-06-08 23:10,113,20.4,29.2,-,-,-,-,1.2,북북서,336,19,1007.9,-
2024-06-08 23:11,111,20.4,29.2,-,-,-,-,1.1,북북서,338,19,1007.9,-
2024-06-08 23:12,109,20.4,29.2,-,-,-,-,2.3,북,0,19,1007.9,-
2024-06-08 23:13,107,20.4,29.2,-,-,-,-,2.4,북,358,19,1007.9,-
2024-06-08 23:14,106,20.4,29.2,-,-,-,-,2.5,북,1,19,1007.9,-
2024-06-08 23:15,104,20.4,29.2,-,-,-,-,2.8,북,2,19,1007.8,-
2024-06-08 23:16,102,20.4,29.2,-,-,-,-,2.3,북,0,19,1007.9,-
2024-06-08 23:17,101,20.4,29.2,-,-,-,-,2.3,북,356,19,1007.9,-
2024-06-08 23:18,99,20.4,29.2,-,-,-,-,2.3,북,353,18.9,1007.9,-
2024-06-08 23:19,98,20.4,29.2,-,-,-,-,2.6,북,355,18.9,1007.9,-
2024-06-08 23:20,96,20.4,29.2,-,-,-,-,2.5,북,357,18.8,1007.9,-
2024-06-08 23:21,94,20.4,29.2,-,-,-,-,2.6,북,353,18.8,1007.9,-
2024-06-08 23:22,93,20.4,29.2,-,-,-,-,2.7,북,355,18.8,1007.9,-
2024-06-08 23:23,92,20.3,29.2,-,-,-,-,2.5,북,357,18.7,1007.9,-
2024-06-08 23:24,90,20.4,29.2,-,-,-,-,2.5,북,354,18.7,1008,-
2024-06-08 23:25,88,20.4,29.2,-,-,-,-,2.4,북,356,18.7,1008,-
2024-06-08 23:26,87,20.4,29.2,-,-,-,-,2.4,북,353,18.6,1008,-
2024-06-08 23:27,86,20.4,29.2,-,-,-,-,2.4,북,352,18.6,1007.9,-
2024-06-08 23:28,84,20.4,29.2,-,-,-,-,2.4,북,357,18.6,1008,-
2024-06-08 23:29,83,20.4,29.2,-,-,-,-,2.4,북,356,18.5,1008,-
2024-06-08 23:30,81,20.4,29.2,-,-,-,-,2.3,북,356,18.5,1008,-
2024-06-08 23:31,80,20.4,29.2,-,-,-,-,2.4,북,359,18.5,1008,-
2024-06-08 23:32,79,20.4,29.2,-,-,-,-,2.5,북,357,18.5,1008,-
2024-06-08 23:33,78,20.4,29.2,-,-,-,-,2.1,북,355,18.5,1008,-
2024-06-08 23:34,77,20.4,29.2,-,-,-,-,2.5,북,353,18.5,1008,-
2024-06-08 23:35,76,20.4,29.2,-,-,-,-,2.5,북,355,18.5,1008,-
2024-06-08 23:36,74,20.4,29.2,-,-,-,-,2.6,북,357,18.5,1008,-
2024-06-08 23:37,73,20.4,29.2,-,-,-,-,2.6,북,1,18.5,1008,-
2024-06-08 23:38,72,20.4,29.2,-,-,-,-,2.8,북,3,18.4,1008,-
2024-06-08 23:39,71,20.4,29.2,-,-,-,-,2.9,북,2,18.4,1007.9,-
2024-06-08 23:40,70,20.4,29.2,-,-,-,-,2.7,북,7,18.4,1007.9,-
2024-06-08 23:41,69,20.4,29.2,-,-,-,-,2.9,북북동,12,18.4,1007.9,-
2024-06-08 23:42,67,20.4,29.2,-,-,-,-,2.7,북북동,12,18.4,1007.9,-
2024-06-08 23:43,67,20.4,29.2,-,-,-,-,2.9,북,8,18.4,1007.9,-
2024-06-08 23:44,66,20.4,29.2,-,-,-,-,2.3,북,10,18.4,1007.9,-
2024-06-08 23:45,64,20.4,29.2,-,-,-,-,2.2,북,9,18.4,1007.9,-
2024-06-08 23:46,63,20.4,29.2,-,-,-,-,1.9,북,8,18.4,1007.9,-
2024-06-08 23:47,63,20.4,29.2,-,-,-,-,1.5,북북동,18,18.4,1007.9,-
2024-06-08 23:48,62,20.4,29.2,-,-,-,-,1.5,북,10,18.4,1007.9,-
