包螟家疙:饶器,,,,,,,,,,,,,
困档:36.6775,,,,,,,,,,,,,
版档:129.453056,,,,,,,,,,,,,
包螟矫埃,炼困(cm),荐柯(∩),堪盒(PSU),蜡狼颇绊(m),蜡狼颇林扁(sec),弥措颇绊(m),弥措颇林扁(sec),浅加(m/s),浅氢(16points),浅氢(deg),扁柯(∩),扁拘(hPa),矫沥(m)
2024-06-09 4:11,23,19.2,33.6,-,-,-,-,1.7,巢,183,18.3,1007.9,-
2024-06-09 4:12,23,19.2,33.6,-,-,-,-,1.8,巢,187,18.3,1007.9,-
2024-06-09 4:13,24,19.2,33.6,-,-,-,-,1.5,巢巢辑,199,18.3,1007.8,-
2024-06-09 4:14,24,19.2,33.6,-,-,-,-,1.6,巢辑,216,18.4,1007.8,-
2024-06-09 4:15,24,19.2,33.6,-,-,-,-,1.3,巢辑,227,18.4,1007.8,-
2024-06-09 4:16,23,19.2,33.6,-,-,-,-,0.9,巢辑,225,18.4,1007.8,-
2024-06-09 4:17,23,19.2,33.6,-,-,-,-,0.8,巢辑,215,18.5,1007.8,-
2024-06-09 4:18,23,19.2,33.6,-,-,-,-,0.9,巢巢辑,212,18.4,1007.8,-
2024-06-09 4:19,23,19.2,33.6,-,-,-,-,1,巢巢辑,210,18.4,1007.8,-
2024-06-09 4:20,23,19.2,33.6,-,-,-,-,1,巢辑,226,18.5,1007.8,-
2024-06-09 4:21,23,19.2,33.6,-,-,-,-,0.6,巢巢辑,211,18.5,1007.8,-
2024-06-09 4:22,23,19.2,33.6,-,-,-,-,0.3,辑合辑,300,18.5,1007.8,-
2024-06-09 4:23,23,19.2,33.6,-,-,-,-,0.6,合辑,312,18.5,1007.8,-
2024-06-09 4:24,23,19.2,33.6,-,-,-,-,1.2,合辑,315,18.5,1007.8,-
2024-06-09 4:25,23,19.2,33.6,-,-,-,-,0.9,辑,279,18.4,1007.8,-
2024-06-09 4:26,22,19.2,33.6,-,-,-,-,0.3,巢辑,232,18.4,1007.8,-
2024-06-09 4:27,22,19.2,33.6,-,-,-,-,0.9,合,6,18.4,1007.8,-
2024-06-09 4:28,22,19.2,33.6,-,-,-,-,1.3,合合悼,12,18.4,1007.8,-
2024-06-09 4:29,22,19.2,33.6,-,-,-,-,1.4,合合悼,13,18.3,1007.7,-
2024-06-09 4:30,23,19.2,33.6,-,-,-,-,1.2,合合悼,13,18.3,1007.7,-
2024-06-09 4:31,24,19.2,33.6,-,-,-,-,1.1,合合悼,17,18.3,1007.8,-
2024-06-09 4:32,25,19.2,33.6,-,-,-,-,0.9,合合悼,22,18.3,1007.8,-
2024-06-09 4:33,25,19.2,33.6,-,-,-,-,0.8,合合悼,21,18.3,1007.8,-
2024-06-09 4:34,26,19.2,33.6,-,-,-,-,0.5,合合悼,20,18.3,1007.8,-
2024-06-09 4:35,26,19.2,33.6,-,-,-,-,0.1,合合悼,21,18.3,1007.8,-
2024-06-09 4:36,26,19.2,33.6,-,-,-,-,0.3,悼合悼,75,18.3,1007.8,-
2024-06-09 4:37,26,19.2,33.6,-,-,-,-,0.5,悼,81,18.3,1007.8,-
2024-06-09 4:38,25,19.2,33.6,-,-,-,-,0.4,悼,90,18.3,1007.8,-
2024-06-09 4:39,24,19.2,33.5,-,-,-,-,0.8,悼巢悼,113,18.3,1007.8,-
2024-06-09 4:40,23,19.2,33.6,-,-,-,-,0.9,巢悼,131,18.3,1007.8,-
2024-06-09 4:41,22,19.3,33.6,-,-,-,-,1.1,巢悼,128,18.3,1007.8,-
2024-06-09 4:42,22,19.3,33.5,-,-,-,-,2.1,巢悼,136,18.3,1007.8,-
2024-06-09 4:43,22,19.2,33.6,-,-,-,-,2.8,巢悼,138,18.3,1007.8,-
2024-06-09 4:44,23,19.2,33.6,-,-,-,-,2.8,巢悼,136,18.2,1007.8,-
2024-06-09 4:45,24,19.2,33.6,-,-,-,-,2.4,巢悼,144,18.2,1007.8,-
2024-06-09 4:46,25,19.2,33.5,-,-,-,-,2.3,巢悼,142,18.2,1007.9,-
2024-06-09 4:47,25,19.2,33.5,-,-,-,-,1.9,巢巢悼,153,18.2,1007.9,-
2024-06-09 4:48,25,19.2,33.6,-,-,-,-,2.1,巢巢悼,151,18.2,1007.9,-
2024-06-09 4:49,25,19.2,33.7,-,-,-,-,2.2,巢巢悼,153,18.3,1007.9,-
2024-06-09 4:50,25,19.2,33.8,-,-,-,-,2,巢悼,144,18.3,1007.9,-
2024-06-09 4:51,26,19.2,33.8,-,-,-,-,1.8,巢悼,143,18.3,1007.9,-
2024-06-09 4:52,27,19.2,33.8,-,-,-,-,2.1,巢悼,143,18.3,1007.9,-
2024-06-09 4:53,28,19.2,33.8,-,-,-,-,1.9,巢悼,137,18.3,1007.9,-
2024-06-09 4:54,29,19.2,33.8,-,-,-,-,2.4,巢巢悼,153,18.3,1007.9,-
2024-06-09 4:55,28,19.2,33.8,-,-,-,-,2.2,巢巢悼,162,18.3,1007.9,-
2024-06-09 4:56,27,19.2,33.8,-,-,-,-,2.9,巢,171,18.3,1007.9,-
2024-06-09 4:57,24,19.2,33.8,-,-,-,-,2.8,巢,181,18.2,1007.9,-
2024-06-09 4:58,22,19.2,33.8,-,-,-,-,2.3,巢,170,18.2,1007.9,-
2024-06-09 4:59,21,19.2,33.8,-,-,-,-,2.3,巢,189,18.3,1007.9,-
2024-06-09 5:00,20,19.2,33.8,-,-,-,-,2.4,巢,176,18.3,1007.9,-
2024-06-09 5:01,21,19.2,33.8,-,-,-,-,2.2,巢,173,18.2,1007.9,-
2024-06-09 5:02,22,19.2,33.8,-,-,-,-,2.2,巢,170,18.2,1007.9,-
2024-06-09 5:03,23,19.2,33.8,-,-,-,-,2.5,巢,176,18.3,1007.8,-
2024-06-09 5:04,25,19.2,33.8,-,-,-,-,2.6,巢,170,18.3,1007.8,-
2024-06-09 5:05,26,19.2,33.8,-,-,-,-,2.3,巢,169,18.3,1007.8,-
2024-06-09 5:06,27,19.2,33.8,-,-,-,-,3,巢,174,18.3,1007.8,-
2024-06-09 5:07,26,19.2,33.8,-,-,-,-,2.8,巢,180,18.3,1007.8,-
2024-06-09 5:08,25,19.2,33.8,-,-,-,-,3,巢,182,18.2,1007.8,-
2024-06-09 5:09,23,19.2,33.8,-,-,-,-,2.9,巢,188,18.3,1007.8,-
2024-06-09 5:10,21,19.2,33.8,-,-,-,-,2.9,巢巢辑,194,18.3,1007.8,-
2024-06-09 5:11,20,19.2,33.8,-,-,-,-,2.7,巢巢辑,194,18.2,1007.8,-
2024-06-09 5:12,20,19.2,33.8,-,-,-,-,2.7,巢巢辑,195,18.3,1007.8,-
2024-06-09 5:13,21,19.2,33.8,-,-,-,-,2.7,巢巢辑,199,18.3,1007.8,-
2024-06-09 5:14,23,19.2,33.8,-,-,-,-,2.5,巢巢辑,201,18.3,1007.8,-
2024-06-09 5:15,25,19.2,33.8,-,-,-,-,2.4,巢巢辑,202,18.3,1007.8,-
2024-06-09 5:16,26,19.2,33.8,-,-,-,-,2.4,巢巢辑,211,18.3,1007.8,-
2024-06-09 5:17,27,19.2,33.8,-,-,-,-,2.4,巢巢辑,213,18.3,1007.7,-
2024-06-09 5:18,27,19.2,33.8,-,-,-,-,2,巢巢辑,211,18.4,1007.8,-
2024-06-09 5:19,26,19.2,33.8,-,-,-,-,1.9,巢辑,235,18.4,1007.7,-
2024-06-09 5:20,26,19.2,33.7,-,-,-,-,1.5,辑巢辑,251,18.4,1007.7,-
2024-06-09 5:21,25,19.2,33.7,-,-,-,-,1.1,辑巢辑,256,18.4,1007.7,-
2024-06-09 5:22,25,19.3,33.7,-,-,-,-,1.1,辑巢辑,258,18.3,1007.7,-
2024-06-09 5:23,26,19.2,33.7,-,-,-,-,1.3,辑,278,18.3,1007.7,-
2024-06-09 5:24,26,19.2,33.7,-,-,-,-,1.1,辑,267,18.3,1007.7,-
2024-06-09 5:25,27,19.2,33.8,-,-,-,-,1.5,辑,271,18.3,1007.7,-
2024-06-09 5:26,27,19.2,33.8,-,-,-,-,1.3,辑,270,18.2,1007.7,-
2024-06-09 5:27,27,19.2,33.8,-,-,-,-,1.3,辑,266,18.2,1007.7,-
2024-06-09 5:28,27,19.2,33.8,-,-,-,-,1,辑,268,18.2,1007.7,-
2024-06-09 5:29,26,19.2,33.8,-,-,-,-,0.9,辑,276,18.2,1007.6,-
2024-06-09 5:30,26,19.2,33.8,-,-,-,-,0.8,辑,275,18.2,1007.6,-
2024-06-09 5:31,25,19.2,33.8,-,-,-,-,0.5,辑,276,18.2,1007.6,-
2024-06-09 5:32,26,19.2,33.7,-,-,-,-,0.9,辑,262,18.2,1007.6,-
2024-06-09 5:33,27,19.2,33.8,-,-,-,-,0.8,辑,261,18.1,1007.7,-
2024-06-09 5:34,28,19.2,33.7,-,-,-,-,0.8,辑,272,18.1,1007.7,-
2024-06-09 5:35,29,19.2,33.7,-,-,-,-,0.8,辑,277,18.1,1007.7,-
2024-06-09 5:36,30,19.2,33.7,-,-,-,-,0.7,辑,265,18.1,1007.7,-
2024-06-09 5:37,30,19.2,33.8,-,-,-,-,0.4,辑,272,18.1,1007.7,-
2024-06-09 5:38,29,19.2,33.8,-,-,-,-,0,辑,273,18.1,1007.7,-
2024-06-09 5:39,28,19.2,33.8,-,-,-,-,0,辑巢辑,253,18.1,1007.7,-
2024-06-09 5:40,27,19.2,33.8,-,-,-,-,0,合,0,18.1,1007.7,-
2024-06-09 5:41,26,19.2,33.8,-,-,-,-,0,合,0,18.1,1007.7,-
2024-06-09 5:42,25,19.1,33.8,-,-,-,-,0,合,0,18.1,1007.7,-
2024-06-09 5:43,25,19.2,33.8,-,-,-,-,0,合,0,18.1,1007.7,-
2024-06-09 5:44,26,19.2,33.8,-,-,-,-,0,合,0,18.1,1007.7,-
2024-06-09 5:45,26,19.2,33.8,-,-,-,-,0,合,0,18.1,1007.7,-
2024-06-09 5:46,27,19.2,33.8,-,-,-,-,0,合,0,18.1,1007.6,-
2024-06-09 5:47,27,19.2,33.8,-,-,-,-,0.1,辑巢辑,256,18.1,1007.6,-
2024-06-09 5:48,27,19.2,33.8,-,-,-,-,0.3,辑巢辑,252,18.1,1007.6,-
2024-06-09 5:49,27,19.2,33.8,-,-,-,-,0.2,辑巢辑,247,18.1,1007.6,-
2024-06-09 5:50,27,19.2,33.7,-,-,-,-,0.2,辑巢辑,243,18.1,1007.6,-
2024-06-09 5:51,27,19.2,33.8,-,-,-,-,0.7,辑,261,18.1,1007.6,-
2024-06-09 5:52,28,19.2,33.7,-,-,-,-,1.1,辑,279,18.1,1007.6,-
2024-06-09 5:53,28,19.2,33.7,-,-,-,-,1,合辑,312,18.1,1007.6,-
2024-06-09 5:54,29,19.2,33.8,-,-,-,-,0.5,合辑,324,18.1,1007.7,-
2024-06-09 5:55,29,19.2,33.8,-,-,-,-,0.3,合辑,308,18.1,1007.7,-
2024-06-09 5:56,28,19.2,33.7,-,-,-,-,0.3,辑合辑,303,18.1,1007.7,-
2024-06-09 5:57,27,19.2,33.7,-,-,-,-,0.3,合辑,313,18.2,1007.7,-
2024-06-09 5:58,26,19.2,33.7,-,-,-,-,0.1,合悼,51,18.2,1007.7,-
2024-06-09 5:59,26,19.2,33.7,-,-,-,-,0.1,悼合悼,60,18.2,1007.7,-
2024-06-09 6:00,26,19.2,33.7,-,-,-,-,0,合,0,18.2,1007.7,-
2024-06-09 6:01,26,19.3,33.7,-,-,-,-,0.4,悼合悼,75,18.2,1007.6,-
2024-06-09 6:02,27,19.3,33.7,-,-,-,-,0.3,悼合悼,75,18.2,1007.6,-
2024-06-09 6:03,29,19.2,33.7,-,-,-,-,0.2,合悼,52,18.2,1007.6,-
2024-06-09 6:04,30,19.2,33.7,-,-,-,-,0.5,合合悼,15,18.2,1007.6,-
2024-06-09 6:05,30,19.2,33.7,-,-,-,-,0.7,合,5,18.2,1007.6,-
2024-06-09 6:06,30,19.2,33.7,-,-,-,-,0.6,合,358,18.2,1007.6,-
2024-06-09 6:07,29,19.2,33.7,-,-,-,-,0.4,合合悼,22,18.2,1007.5,-
2024-06-09 6:08,28,19.2,33.7,-,-,-,-,0.1,合合悼,22,18.2,1007.5,-
2024-06-09 6:09,27,19.2,33.7,-,-,-,-,0,合悼,55,18.2,1007.6,-
2024-06-09 6:10,26,19.2,33.7,-,-,-,-,0.1,合悼,36,18.3,1007.6,-
2024-06-09 6:11,26,19.2,33.7,-,-,-,-,0.2,合悼,42,18.2,1007.6,-
2024-06-09 6:12,27,19.2,33.7,-,-,-,-,0.3,合悼,42,18.2,1007.6,-
2024-06-09 6:13,28,19.2,33.7,-,-,-,-,0.3,悼合悼,58,18.3,1007.6,-
2024-06-09 6:14,30,19.1,33.8,-,-,-,-,0.1,悼,93,18.3,1007.6,-
2024-06-09 6:15,31,19.1,33.8,-,-,-,-,0.2,悼巢悼,105,18.3,1007.7,-
2024-06-09 6:16,31,19.2,33.8,-,-,-,-,0.4,悼巢悼,103,18.4,1007.7,-
2024-06-09 6:17,31,19.2,33.8,-,-,-,-,0.6,悼,97,18.4,1007.6,-
2024-06-09 6:18,29,19.2,33.8,-,-,-,-,0.5,悼合悼,77,18.3,1007.6,-
2024-06-09 6:19,28,19.2,33.8,-,-,-,-,0.5,悼,89,18.4,1007.6,-
2024-06-09 6:20,28,19.2,33.8,-,-,-,-,0.3,悼巢悼,113,18.4,1007.6,-
2024-06-09 6:21,27,19.2,33.8,-,-,-,-,0.5,巢巢悼,149,18.4,1007.6,-
2024-06-09 6:22,28,19.2,33.7,-,-,-,-,0,悼巢悼,107,18.4,1007.6,-
2024-06-09 6:23,28,19.2,33.7,-,-,-,-,0,合,0,18.5,1007.6,-
2024-06-09 6:24,28,19.2,33.8,-,-,-,-,0.2,辑,281,18.5,1007.5,-
2024-06-09 6:25,28,19.2,33.8,-,-,-,-,0.2,合辑,306,18.5,1007.5,-
2024-06-09 6:26,28,19.2,33.8,-,-,-,-,0,合,0,18.5,1007.5,-
2024-06-09 6:27,28,19.2,33.7,-,-,-,-,0,合合悼,25,18.4,1007.5,-
2024-06-09 6:28,28,19.2,33.7,-,-,-,-,0.1,合,8,18.5,1007.5,-
2024-06-09 6:29,28,19.2,33.8,-,-,-,-,0.1,合,354,18.5,1007.5,-
2024-06-09 6:30,29,19.2,33.8,-,-,-,-,0.2,合合辑,337,18.5,1007.5,-
2024-06-09 6:31,28,19.2,33.8,-,-,-,-,0.3,合合辑,331,18.5,1007.5,-
2024-06-09 6:32,28,19.2,33.7,-,-,-,-,0.3,合,352,18.5,1007.5,-
2024-06-09 6:33,28,19.2,33.7,-,-,-,-,0.5,合,351,18.4,1007.5,-
2024-06-09 6:34,27,19.2,33.7,-,-,-,-,0.4,合,353,18.4,1007.5,-
2024-06-09 6:35,28,19.2,33.7,-,-,-,-,0.3,合,7,18.4,1007.5,-
2024-06-09 6:36,29,19.2,33.7,-,-,-,-,0.3,合合悼,23,18.4,1007.5,-
2024-06-09 6:37,30,19.2,33.7,-,-,-,-,0.6,合悼,37,18.5,1007.5,-
2024-06-09 6:38,31,19.2,33.7,-,-,-,-,0.7,合悼,43,18.4,1007.5,-
2024-06-09 6:39,31,19.2,33.8,-,-,-,-,0.4,合悼,43,18.4,1007.5,-
2024-06-09 6:40,31,19.2,33.7,-,-,-,-,0.1,合悼,45,18.5,1007.5,-
2024-06-09 6:41,29,19.2,33.7,-,-,-,-,0,合,0,18.5,1007.5,-
2024-06-09 6:42,28,19.2,33.7,-,-,-,-,0,合,0,18.5,1007.5,-
2024-06-09 6:43,26,19.2,33.7,-,-,-,-,0.2,巢巢悼,163,18.6,1007.5,-
2024-06-09 6:44,25,19.2,33.7,-,-,-,-,0.1,巢,178,18.6,1007.4,-
2024-06-09 6:45,26,19.2,33.8,-,-,-,-,0.1,巢,175,18.7,1007.5,-
2024-06-09 6:46,27,19.2,33.7,-,-,-,-,0.1,巢巢悼,157,18.7,1007.4,-
2024-06-09 6:47,30,19.2,33.7,-,-,-,-,0.1,巢巢悼,165,18.7,1007.5,-
2024-06-09 6:48,32,19.2,33.7,-,-,-,-,0.1,巢巢悼,167,18.7,1007.5,-
2024-06-09 6:49,34,19.2,33.8,-,-,-,-,0.2,巢巢悼,167,18.7,1007.5,-
2024-06-09 6:50,35,19.2,33.7,-,-,-,-,0.4,巢巢悼,166,18.7,1007.5,-
2024-06-09 6:51,34,19.2,33.8,-,-,-,-,0.6,巢巢悼,165,18.7,1007.5,-
2024-06-09 6:52,33,19.2,33.8,-,-,-,-,0.5,巢巢悼,167,18.7,1007.5,-
2024-06-09 6:53,31,19.2,33.8,-,-,-,-,0.6,巢,173,18.6,1007.5,-
2024-06-09 6:54,29,19.2,33.7,-,-,-,-,0.8,巢,184,18.6,1007.5,-
2024-06-09 6:55,28,19.2,33.8,-,-,-,-,0.8,巢巢辑,203,18.6,1007.5,-
2024-06-09 6:56,28,19.2,33.7,-,-,-,-,0.8,巢巢辑,204,18.6,1007.5,-
2024-06-09 6:57,29,19.2,33.8,-,-,-,-,0.7,巢巢辑,203,18.6,1007.5,-
2024-06-09 6:58,30,19.2,33.8,-,-,-,-,0.8,巢巢辑,195,18.6,1007.5,-
2024-06-09 6:59,32,19.2,33.8,-,-,-,-,0.8,巢巢辑,192,18.6,1007.5,-
2024-06-09 7:00,32,19.2,33.7,-,-,-,-,0.8,巢巢辑,204,18.6,1007.5,-
2024-06-09 7:01,33,19.2,33.7,-,-,-,-,0.9,巢辑,236,18.7,1007.5,-
2024-06-09 7:02,32,19.2,33.7,-,-,-,-,1.1,巢辑,235,18.7,1007.5,-
2024-06-09 7:03,32,19.2,33.7,-,-,-,-,1.3,辑巢辑,247,18.8,1007.4,-
2024-06-09 7:04,31,19.2,33.7,-,-,-,-,1.1,辑,263,18.9,1007.4,-
2024-06-09 7:05,29,19.2,33.7,-,-,-,-,1,辑,274,18.9,1007.5,-
2024-06-09 7:06,28,19.2,33.7,-,-,-,-,1.3,辑,273,19,1007.5,-
2024-06-09 7:07,27,19.2,33.7,-,-,-,-,1.3,辑,259,19,1007.4,-
2024-06-09 7:08,26,19.2,33.7,-,-,-,-,1.1,辑,276,19,1007.4,-
2024-06-09 7:09,27,19.2,33.7,-,-,-,-,0.8,辑,275,19,1007.4,-
2024-06-09 7:10,27,19.2,33.7,-,-,-,-,0.4,悼合悼,62,19.1,1007.4,-
2024-06-09 7:11,29,19.2,33.7,-,-,-,-,1.6,悼,82,19.1,1007.4,-
2024-06-09 7:12,30,19.2,33.7,-,-,-,-,1.8,悼,87,19,1007.4,-
2024-06-09 7:13,32,19.2,33.7,-,-,-,-,1.9,悼,90,19,1007.4,-
2024-06-09 7:14,32,19.2,33.7,-,-,-,-,1.9,悼,95,18.9,1007.4,-
2024-06-09 7:15,31,19.2,33.7,-,-,-,-,1.5,悼,101,18.8,1007.4,-
2024-06-09 7:16,30,19.2,33.7,-,-,-,-,1.2,悼巢悼,105,18.8,1007.4,-
2024-06-09 7:17,29,19.2,33.7,-,-,-,-,1,悼巢悼,110,18.8,1007.4,-
2024-06-09 7:18,29,19.2,33.7,-,-,-,-,1.1,悼巢悼,116,18.8,1007.4,-
2024-06-09 7:19,29,19.2,33.7,-,-,-,-,0.9,悼巢悼,122,18.8,1007.4,-
2024-06-09 7:20,30,19.2,33.7,-,-,-,-,0.6,巢悼,126,18.9,1007.4,-
2024-06-09 7:21,31,19.2,33.7,-,-,-,-,0.7,巢悼,139,18.9,1007.4,-
2024-06-09 7:22,32,19.2,33.7,-,-,-,-,1,巢巢悼,152,19,1007.4,-
2024-06-09 7:23,33,19.2,33.7,-,-,-,-,0.9,巢巢悼,165,19,1007.4,-
2024-06-09 7:24,33,19.2,33.7,-,-,-,-,0.8,巢,170,19,1007.4,-
2024-06-09 7:25,33,19.2,33.7,-,-,-,-,0.5,巢巢悼,165,19,1007.4,-
2024-06-09 7:26,32,19.2,33.8,-,-,-,-,0,巢悼,138,19,1007.4,-
2024-06-09 7:27,31,19.2,33.7,-,-,-,-,0.1,巢悼,142,19.1,1007.4,-
2024-06-09 7:28,30,19.2,33.7,-,-,-,-,0,巢悼,145,19.1,1007.4,-
2024-06-09 7:29,29,19.2,33.7,-,-,-,-,0,合,0,19.2,1007.4,-
2024-06-09 7:30,29,19.2,33.7,-,-,-,-,0,合,0,19.2,1007.4,-
2024-06-09 7:31,30,19.2,33.8,-,-,-,-,0,合,0,19.3,1007.4,-
2024-06-09 7:32,31,19.2,33.7,-,-,-,-,0,辑巢辑,251,19.3,1007.4,-
2024-06-09 7:33,32,19.2,33.8,-,-,-,-,0.7,辑巢辑,247,19.3,1007.4,-
2024-06-09 7:34,34,19.2,33.8,-,-,-,-,0.8,巢辑,234,19.2,1007.4,-
2024-06-09 7:35,35,19.2,33.8,-,-,-,-,0.9,巢辑,224,19.2,1007.4,-
2024-06-09 7:36,35,19.2,33.8,-,-,-,-,0.7,巢辑,232,19.2,1007.4,-
2024-06-09 7:37,34,19.2,33.8,-,-,-,-,0.5,巢辑,235,19.2,1007.4,-
2024-06-09 7:38,32,19.2,33.8,-,-,-,-,0.7,辑巢辑,255,19.3,1007.4,-
2024-06-09 7:39,31,19.2,33.8,-,-,-,-,0.7,辑,267,19.3,1007.4,-
2024-06-09 7:40,29,19.2,33.7,-,-,-,-,0.4,辑,270,19.4,1007.4,-
2024-06-09 7:41,28,19.2,33.8,-,-,-,-,0.4,辑,269,19.5,1007.5,-
2024-06-09 7:42,28,19.2,33.8,-,-,-,-,0,辑,261,19.5,1007.4,-
2024-06-09 7:43,29,19.2,33.7,-,-,-,-,0,合,0,19.6,1007.4,-
2024-06-09 7:44,30,19.2,33.8,-,-,-,-,0.3,巢,173,19.7,1007.4,-
2024-06-09 7:45,31,19.2,33.8,-,-,-,-,0.7,巢巢悼,168,19.7,1007.4,-
2024-06-09 7:46,33,19.2,33.8,-,-,-,-,0.8,巢巢悼,164,19.7,1007.4,-
2024-06-09 7:47,34,19.2,33.8,-,-,-,-,0.9,巢,171,19.7,1007.4,-
2024-06-09 7:48,34,19.2,33.8,-,-,-,-,0.9,巢,172,19.7,1007.4,-
2024-06-09 7:49,33,19.2,33.8,-,-,-,-,0.9,巢巢悼,168,19.7,1007.4,-
2024-06-09 7:50,31,19.2,33.8,-,-,-,-,0.8,巢,176,19.7,1007.4,-
2024-06-09 7:51,29,19.2,33.8,-,-,-,-,0.8,巢,187,19.7,1007.4,-
2024-06-09 7:52,28,19.2,33.7,-,-,-,-,0.8,巢巢辑,198,19.7,1007.4,-
2024-06-09 7:53,27,19.2,33.7,-,-,-,-,0.9,巢,190,19.7,1007.4,-
2024-06-09 7:54,27,19.2,33.8,-,-,-,-,1.5,巢巢悼,165,19.6,1007.4,-
2024-06-09 7:55,27,19.2,33.8,-,-,-,-,1.2,巢巢悼,162,19.5,1007.4,-
2024-06-09 7:56,28,19.2,33.8,-,-,-,-,0.9,巢,176,19.5,1007.4,-
2024-06-09 7:57,29,19.2,33.8,-,-,-,-,0.7,巢,184,19.4,1007.5,-
2024-06-09 7:58,30,19.1,33.8,-,-,-,-,0.5,巢,185,19.5,1007.5,-
2024-06-09 7:59,30,19.2,33.8,-,-,-,-,0.4,巢,183,19.6,1007.5,-
2024-06-09 8:00,31,19.2,33.8,-,-,-,-,0.8,巢巢悼,168,19.7,1007.5,-
2024-06-09 8:01,31,19.2,33.8,-,-,-,-,1.2,巢,178,19.7,1007.4,-
2024-06-09 8:02,31,19.2,33.8,-,-,-,-,0.8,巢,182,19.5,1007.5,-
2024-06-09 8:03,31,19.1,33.8,-,-,-,-,1.1,巢巢悼,168,19.5,1007.5,-
2024-06-09 8:04,30,19.2,33.8,-,-,-,-,1.4,巢巢悼,161,19.4,1007.5,-
2024-06-09 8:05,29,19.2,33.8,-,-,-,-,1.3,巢巢悼,157,19.3,1007.5,-
2024-06-09 8:06,28,19.2,33.8,-,-,-,-,1.1,巢悼,146,19.3,1007.5,-
2024-06-09 8:07,27,19.2,33.8,-,-,-,-,1,巢巢悼,155,19.3,1007.5,-
2024-06-09 8:08,27,19.1,33.8,-,-,-,-,1,巢巢悼,159,19.3,1007.5,-
2024-06-09 8:09,27,19.2,33.8,-,-,-,-,1.2,巢巢悼,158,19.2,1007.5,-
2024-06-09 8:10,28,19.1,33.8,-,-,-,-,1.1,巢巢悼,159,19.2,1007.5,-
2024-06-09 8:11,30,19.2,33.8,-,-,-,-,0.8,巢巢悼,158,19.2,1007.4,-
2024-06-09 8:12,31,19.2,33.8,-,-,-,-,0.5,巢悼,144,19.2,1007.4,-
2024-06-09 8:13,32,19.1,33.8,-,-,-,-,0.5,巢巢悼,151,19.3,1007.5,-
2024-06-09 8:14,33,19.1,33.8,-,-,-,-,0.1,巢,187,19.3,1007.5,-
2024-06-09 8:15,33,19.1,33.8,-,-,-,-,0.2,巢巢辑,196,19.4,1007.5,-
2024-06-09 8:16,32,19.1,33.8,-,-,-,-,0.2,巢,189,19.4,1007.5,-
2024-06-09 8:17,31,19.1,33.8,-,-,-,-,0,合,0,19.4,1007.5,-
2024-06-09 8:18,31,19.1,33.8,-,-,-,-,0,合,0,19.4,1007.5,-
2024-06-09 8:19,30,19.2,33.8,-,-,-,-,0,合,0,19.5,1007.5,-
2024-06-09 8:20,30,19.1,33.8,-,-,-,-,0,合,0,19.6,1007.5,-
2024-06-09 8:21,30,19.1,33.8,-,-,-,-,0.1,悼巢悼,102,19.7,1007.5,-
2024-06-09 8:22,30,19.1,33.8,-,-,-,-,0.8,悼巢悼,105,19.8,1007.6,-
2024-06-09 8:23,30,19.1,33.8,-,-,-,-,1,悼巢悼,109,19.7,1007.6,-
2024-06-09 8:24,31,19.1,33.8,-,-,-,-,1,巢悼,134,19.6,1007.6,-
2024-06-09 8:25,31,19.1,33.8,-,-,-,-,0.2,巢巢悼,157,19.6,1007.6,-
2024-06-09 8:26,32,19.1,33.8,-,-,-,-,0.3,巢巢悼,160,19.5,1007.6,-
2024-06-09 8:27,32,19.1,33.8,-,-,-,-,0.5,悼巢悼,116,19.6,1007.6,-
2024-06-09 8:28,31,19.1,33.8,-,-,-,-,1.2,悼,98,19.7,1007.6,-
2024-06-09 8:29,31,19.1,33.8,-,-,-,-,1,悼,98,19.6,1007.6,-
2024-06-09 8:30,30,19.1,33.8,-,-,-,-,0.7,悼巢悼,116,19.6,1007.6,-
2024-06-09 8:31,30,19.1,33.8,-,-,-,-,0.5,巢悼,131,19.6,1007.6,-
2024-06-09 8:32,30,19.1,33.8,-,-,-,-,0.3,巢巢悼,149,19.6,1007.6,-
2024-06-09 8:33,29,19.1,33.8,-,-,-,-,0,悼合悼,59,19.7,1007.6,-
2024-06-09 8:34,28,19.1,33.8,-,-,-,-,0.1,合悼,36,19.8,1007.6,-
2024-06-09 8:35,28,19.1,33.8,-,-,-,-,0.4,合合悼,29,19.8,1007.5,-
2024-06-09 8:36,27,19.1,33.8,-,-,-,-,0.3,合合悼,20,19.8,1007.5,-
2024-06-09 8:37,27,19.1,33.8,-,-,-,-,0.5,合悼,39,19.7,1007.5,-
2024-06-09 8:38,28,19.1,33.8,-,-,-,-,1,悼合悼,73,19.7,1007.5,-
2024-06-09 8:39,29,19.1,33.8,-,-,-,-,1.4,悼,96,19.6,1007.5,-
2024-06-09 8:40,30,19.1,33.8,-,-,-,-,1.1,悼,86,19.6,1007.6,-
2024-06-09 8:41,31,19.1,33.8,-,-,-,-,1,悼,89,19.6,1007.6,-
2024-06-09 8:42,31,19.1,33.8,-,-,-,-,0.7,悼,84,19.5,1007.6,-
2024-06-09 8:43,31,19.1,33.8,-,-,-,-,0.8,悼,94,19.5,1007.6,-
2024-06-09 8:44,31,19.1,33.8,-,-,-,-,1.2,悼,96,19.5,1007.5,-
