°üÃø¼Ò¸í:Åë¿µÇ×,,,,,,,,,,,,,,
À§µµ:34.773333,,,,,,,,,,,,,,
°æµµ:128.46,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-10 9:30,7.9,ºÏ,9,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-10 9:40,6.4,ºÏºÏ¼­,348,18.71,-,-,-,-,-,-,-,-,-,-
2024-06-10 9:50,3.8,ºÏ¼­,318,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:00,3.4,ºÏºÏ¼­,347,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:10,2.4,ºÏ,354,18.8,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:20,4.7,ºÏºÏ¼­,338,18.72,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:30,5,ºÏ¼­,316,18.77,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:40,3.5,ºÏºÏ¼­,331,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:50,2.3,ºÏºÏ¼­,343,18.52,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:00,1.3,ºÏºÏ¼­,342,18.73,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:10,2.6,ºÏºÏµ¿,18,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:20,1.5,ºÏ,359,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:30,3.1,µ¿,88,18.45,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:40,2.3,µ¿ºÏµ¿,68,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:50,2,µ¿ºÏµ¿,57,18.4,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:00,4.4,µ¿ºÏµ¿,74,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:10,3.5,ºÏµ¿,51,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:20,3.3,ºÏµ¿,44,18.56,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:30,4.9,µ¿ºÏµ¿,67,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:40,8,µ¿ºÏµ¿,59,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:50,8.9,µ¿ºÏµ¿,66,18.69,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:00,7.8,µ¿,94,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:10,8.3,µ¿³²µ¿,116,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:20,9.5,µ¿³²µ¿,119,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:30,8.8,µ¿³²µ¿,110,18.73,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:40,7.1,³²µ¿,127,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:50,5.1,³²µ¿,125,19.13,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:00,6,µ¿³²µ¿,116,19.26,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:10,4.9,µ¿³²µ¿,116,19.22,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:20,4.8,µ¿³²µ¿,122,19.31,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:30,5.9,µ¿³²µ¿,123,19.18,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:40,4.5,µ¿ºÏµ¿,69,19.29,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:50,3.7,ºÏµ¿,49,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:00,5.2,ºÏµ¿,56,19.44,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:10,1.4,³²µ¿,128,19.26,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:20,1.6,³²,172,19.27,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:30,1.7,³²³²¼­,211,19.27,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:40,4.2,ºÏºÏµ¿,30,19.36,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:50,1.2,µ¿,99,19.35,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:00,1.4,µ¿,81,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:10,4.6,ºÏºÏµ¿,24,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:20,4.1,ºÏºÏµ¿,30,19.33,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:30,5.3,ºÏ,10,19.43,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:40,2.6,ºÏºÏ¼­,340,19.32,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:50,3.9,ºÏºÏµ¿,14,19.32,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:00,3,ºÏ,357,19.36,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:10,8,ºÏºÏ¼­,343,19.46,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:20,7.3,ºÏ,352,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:30,8.3,ºÏºÏ¼­,339,19.53,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:40,7.8,ºÏºÏ¼­,332,19.38,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:50,12.2,ºÏ,351,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:00,8.8,ºÏºÏ¼­,344,19.48,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:10,9.1,ºÏºÏ¼­,334,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:20,12.1,ºÏ,1,19.44,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:30,9.9,ºÏ,357,19.19,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:40,7.8,ºÏ,7,19.27,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:50,6.5,ºÏºÏµ¿,27,19.01,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:00,6.5,ºÏ,5,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:10,5.4,ºÏ,4,18.82,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:20,4.4,³²¼­,217,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:30,3,¼­,274,19.02,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:40,2.2,ºÏµ¿,34,19.03,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:50,1.4,¼­,277,19.16,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:00,5.4,ºÏ¼­,323,19.45,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:10,2.1,ºÏºÏ¼­,327,19.28,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:20,2.7,ºÏºÏ¼­,338,19.21,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:30,3.1,ºÏ,0,19.05,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:40,4.8,ºÏµ¿,46,19.09,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:50,6.5,µ¿ºÏµ¿,65,18.88,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:00,5.4,µ¿ºÏµ¿,76,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:10,5.6,ºÏµ¿,42,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:20,7,µ¿ºÏµ¿,70,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:30,8.2,µ¿ºÏµ¿,76,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:40,9.8,µ¿ºÏµ¿,70,18.99,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:50,7.4,µ¿,96,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:00,8.5,µ¿,96,18.95,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:10,11.8,µ¿³²µ¿,105,18.84,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:20,13.4,µ¿³²µ¿,102,18.84,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:30,11.6,µ¿³²µ¿,105,18.8,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:40,9.9,µ¿³²µ¿,111,18.8,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:50,9.9,³²µ¿,131,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:00,9.8,³²µ¿,140,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:20,9.6,³²³²µ¿,160,18.99,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:30,8.9,³²µ¿,146,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:40,7.7,µ¿³²µ¿,118,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:50,7.2,³²µ¿,127,18.88,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:00,2.9,³²³²µ¿,153,19.5,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:10,3.6,³²,174,19.51,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:20,3.9,³²³²µ¿,164,19.34,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:30,3,³²³²µ¿,147,19.55,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:40,3,¼­ºÏ¼­,288,19.48,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:50,3.7,¼­³²¼­,255,19.25,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:00,5.3,³²¼­,218,18.99,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:10,3.1,¼­³²¼­,247,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:20,2,¼­ºÏ¼­,285,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:30,3.3,¼­ºÏ¼­,284,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:40,3.7,¼­,281,19.46,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:50,8.3,¼­,272,19.47,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:00,9.6,¼­,263,19.37,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:10,11.7,¼­,263,19.32,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:20,9.1,¼­,263,19.29,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:30,9.9,¼­,268,19.26,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:40,8.7,¼­ºÏ¼­,284,19.25,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:50,8.4,¼­ºÏ¼­,289,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:00,8.1,¼­,280,19.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:10,8.3,ºÏ¼­,317,19.44,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:20,8.5,ºÏºÏ¼­,327,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:30,8.8,ºÏºÏ¼­,330,19.27,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:40,10.2,ºÏºÏ¼­,332,19.01,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:50,7.2,ºÏ¼­,325,19.06,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:00,8.9,ºÏ¼­,324,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:10,9.5,ºÏ¼­,325,18.99,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:20,9.6,ºÏºÏ¼­,328,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:30,10.6,ºÏ¼­,318,18.8,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:40,10.4,¼­ºÏ¼­,301,18.74,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:50,10.3,ºÏ¼­,305,18.71,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:00,10.4,¼­ºÏ¼­,300,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:10,11.5,¼­ºÏ¼­,298,18.71,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:20,11.3,ºÏ¼­,308,18.72,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:30,10.8,ºÏ¼­,318,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:40,16.2,ºÏ¼­,325,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:50,13.8,ºÏ¼­,325,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:00,13.5,ºÏºÏ¼­,341,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:10,13.3,ºÏºÏ¼­,338,18.53,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:20,12.7,ºÏºÏ¼­,336,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:30,13.4,ºÏºÏ¼­,329,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:40,12.8,ºÏ¼­,325,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:50,14.2,ºÏ¼­,322,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:00,12.9,ºÏ¼­,318,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:10,14.2,ºÏ¼­,314,18.43,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:20,11.5,ºÏºÏ¼­,332,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:30,11.6,ºÏºÏ¼­,337,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:40,10.5,ºÏ¼­,326,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:50,9.6,ºÏ¼­,318,18.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:00,9.4,ºÏ¼­,322,18.48,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:10,12.3,ºÏºÏ¼­,337,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:20,10.9,ºÏºÏ¼­,327,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:30,9.5,ºÏºÏ¼­,340,18.52,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:40,7.7,ºÏºÏ¼­,335,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:50,7.3,ºÏ¼­,326,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:00,6.9,ºÏºÏ¼­,334,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:10,5,ºÏºÏ¼­,329,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:20,7,ºÏºÏ¼­,329,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:30,5.4,ºÏ¼­,320,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:40,9.4,ºÏ¼­,308,18.63,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:50,6.3,ºÏºÏ¼­,344,18.67,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:00,6.5,ºÏ¼­,326,18.71,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:10,7,ºÏºÏ¼­,337,18.69,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:20,8.1,ºÏ¼­,323,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:30,7.8,ºÏºÏ¼­,340,18.76,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:40,7.6,ºÏºÏ¼­,344,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:50,6.9,ºÏºÏ¼­,342,18.87,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:00,4.5,¼­ºÏ¼­,300,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:10,2.5,ºÏ¼­,311,19.06,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:20,4.3,¼­ºÏ¼­,296,19.01,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:30,4.2,¼­,271,19.03,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:40,3.4,¼­ºÏ¼­,301,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:50,4.2,¼­ºÏ¼­,288,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:00,1.8,¼­ºÏ¼­,292,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:10,1.7,¼­,276,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:20,2,ºÏºÏµ¿,12,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:30,1.1,³²³²µ¿,158,19.02,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:50,1.4,µ¿ºÏµ¿,63,18.95,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:00,6.3,µ¿³²µ¿,110,18.92,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:10,4.8,µ¿³²µ¿,122,19.11,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:20,7.8,³²µ¿,137,19.16,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:50,10.3,³²µ¿,129,19.31,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:00,10.7,µ¿³²µ¿,123,19.28,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:10,10.4,µ¿³²µ¿,120,19.52,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:20,8.5,µ¿³²µ¿,107,19.78,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:30,10.4,µ¿,81,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:40,6.9,ºÏµ¿,52,19.85,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:50,4.4,µ¿,85,19.6,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:00,7.2,µ¿³²µ¿,109,19.69,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:10,7.9,µ¿³²µ¿,107,19.59,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:20,4.9,µ¿³²µ¿,108,19.6,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:30,5.8,³²µ¿,138,19.55,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:40,6.2,³²µ¿,132,19.6,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:50,7.2,µ¿³²µ¿,111,19.58,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:00,2.5,µ¿³²µ¿,111,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:10,6.5,µ¿³²µ¿,102,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:20,4.3,µ¿³²µ¿,104,19.69,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:30,4.3,³²³²µ¿,149,19.75,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:40,4.1,³²µ¿,141,19.78,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:50,1.4,µ¿ºÏµ¿,70,19.71,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:00,1.5,³²³²µ¿,156,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:10,0.5,³²³²¼­,195,19.64,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:20,2,³²,173,19.7,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:30,3.4,³²³²µ¿,158,19.78,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:40,3.5,³²¼­,219,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:50,2.6,¼­³²¼­,255,19.47,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:00,5.3,¼­³²¼­,252,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:10,7.8,ºÏºÏ¼­,340,19.7,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:20,6.4,ºÏºÏ¼­,346,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:30,8.6,ºÏ,349,19.83,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:40,8.5,ºÏ,3,19.82,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:50,7.4,ºÏ,1,19.77,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:00,8.2,ºÏ,7,19.68,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:10,7.2,ºÏ,3,19.61,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:20,7.4,ºÏ,355,19.52,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:30,5.2,ºÏºÏ¼­,345,19.46,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:40,5,ºÏºÏµ¿,12,19.42,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:50,4.7,ºÏ,356,19.44,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:00,3.8,ºÏ,357,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:10,2.7,ºÏ¼­,315,19.37,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:20,1.8,¼­³²¼­,245,19.37,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:30,0.9,µ¿,82,19.35,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:40,1.8,ºÏ,360,19.34,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:50,3,ºÏºÏ¼­,332,19.35,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:00,1.9,ºÏ,353,19.33,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:10,2.3,µ¿ºÏµ¿,57,19.34,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:20,3,µ¿ºÏµ¿,76,19.32,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:30,4,ºÏµ¿,42,19.36,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:40,2.9,ºÏµ¿,37,19.34,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:50,4.2,µ¿ºÏµ¿,57,19.37,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:00,5.2,ºÏ,356,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:10,5.2,µ¿ºÏµ¿,66,19.27,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:20,5.6,µ¿ºÏµ¿,65,19.54,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:30,5.1,µ¿,81,19.56,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:40,1.6,ºÏµ¿,53,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:50,2.5,µ¿,79,19.66,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:00,4.7,³²µ¿,131,19.53,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:10,6.4,µ¿,87,19.2,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:20,8,µ¿³²µ¿,120,19.27,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:30,7.8,µ¿³²µ¿,109,19.33,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:40,9.4,µ¿,98,19.06,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:50,5.7,³²µ¿,124,19.19,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:00,6,µ¿³²µ¿,118,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:10,8.2,³²µ¿,129,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:20,8.1,³²µ¿,142,19.08,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:30,9.8,³²µ¿,138,19.06,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:40,9.9,³²µ¿,142,19.03,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:50,8.9,³²µ¿,146,19,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:00,10.3,³²µ¿,140,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:10,7.1,³²µ¿,138,18.95,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:20,7.7,³²µ¿,130,18.95,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:30,6.4,³²µ¿,138,19.02,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:40,6.8,³²³²µ¿,160,18.97,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:50,6.4,³²³²µ¿,162,18.97,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:00,6.2,³²³²µ¿,159,18.95,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:10,4.6,³²³²µ¿,166,19.35,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:20,4.1,³²³²µ¿,149,19.26,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:30,4.4,³²³²¼­,198,19.39,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:40,2.7,³²¼­,231,19.38,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:50,4.9,³²¼­,224,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:00,5.4,¼­³²¼­,242,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:10,4.3,¼­³²¼­,242,19.52,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:20,4.2,¼­³²¼­,253,19.55,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:30,5.3,¼­³²¼­,242,19.31,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:40,5.3,³²¼­,234,19.31,-,-,-,-,-,-,-,-,-,-
2024-06-12 3:50,9.3,³²¼­,223,19.33,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:00,9.5,³²¼­,219,19.18,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:10,9.8,³²¼­,225,19.17,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:20,9,³²¼­,236,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:30,10,³²¼­,223,19.08,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:40,7.9,³²¼­,230,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-12 4:50,9,¼­³²¼­,245,18.89,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:00,7.7,¼­³²¼­,252,19.11,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:10,8.9,¼­,260,19.38,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:20,7.3,¼­,263,19.53,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:30,8.2,ºÏ¼­,317,19.54,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:40,7.5,ºÏºÏ¼­,327,19.45,-,-,-,-,-,-,-,-,-,-
2024-06-12 5:50,9.6,ºÏºÏ¼­,339,19.43,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:00,6.1,ºÏ¼­,319,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:10,7,ºÏºÏ¼­,341,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:20,7.1,ºÏ,350,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:30,7.7,ºÏ,351,18.87,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:40,8.5,ºÏºÏµ¿,13,19.16,-,-,-,-,-,-,-,-,-,-
2024-06-12 6:50,10.7,ºÏ,7,19.12,-,-,-,-,-,-,-,-,-,-
2024-06-12 7:00,13.8,ºÏ,8,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-12 7:10,9.7,ºÏ,5,18.83,-,-,-,-,-,-,-,-,-,-
