°üÃø¼Ò¸í:¿©¼öÇ×,,,,,,,,,,,,,,
À§µµ:34.794722,,,,,,,,,,,,,,
°æµµ:127.808055,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-10 2:50,32.6,³²,173,20.6,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:00,31.2,³²,175,20.59,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:10,26.8,³²,181,20.56,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:20,34.5,³²,178,20.53,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:30,32.7,³²,177,20.49,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:40,34.5,³²,182,20.45,-,-,-,-,-,-,-,-,-,-
2024-06-10 3:50,32.3,³²,177,20.41,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:00,34.9,³²,182,20.39,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:10,31.2,³²,189,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:20,32.3,³²,188,20.32,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:30,31.5,³²,184,20.33,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:40,29.9,³²,181,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-10 4:50,30.7,³²,180,20.32,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:00,31.1,³²,187,20.32,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:10,28.1,³²,178,20.34,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:20,26.7,³²,183,20.36,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:30,16.6,³²,191,20.38,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:40,22.3,³²³²¼­,198,20.37,-,-,-,-,-,-,-,-,-,-
2024-06-10 5:50,13.8,³²³²¼­,194,20.34,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:00,16.7,³²³²¼­,203,20.34,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:10,17.1,³²¼­,223,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:20,13.3,¼­³²¼­,237,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:30,12.1,¼­,277,20.34,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:40,10,¼­,261,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-10 6:50,11.5,¼­ºÏ¼­,294,20.33,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:00,14.2,¼­ºÏ¼­,298,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:10,14.2,¼­ºÏ¼­,289,20.37,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:20,15.5,ºÏ¼­,314,20.39,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:30,16,ºÏ¼­,325,20.41,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:40,16.1,ºÏ¼­,326,20.42,-,-,-,-,-,-,-,-,-,-
2024-06-10 7:50,17,ºÏºÏ¼­,336,20.42,-,-,-,-,-,-,-,-,-,-
2024-06-10 8:00,15.7,ºÏºÏ¼­,340,20.42,-,-,-,-,-,-,-,-,-,-
2024-06-10 8:10,20.4,ºÏºÏ¼­,333,20.4,-,-,-,-,-,-,-,-,-,-
2024-06-10 8:20,10.8,ºÏºÏ¼­,343,20.37,-,-,-,-,-,-,-,-,-,-
2024-06-10 8:30,13.4,ºÏºÏ¼­,333,20.35,-,-,-,-,-,-,-,-,-,-
2024-06-10 8:40,15.8,ºÏºÏ¼­,328,20.37,-,-,-,-,-,-,-,-,-,-
2024-06-10 8:50,14.8,ºÏºÏ¼­,340,20.43,-,-,-,-,-,-,-,-,-,-
2024-06-10 9:00,16.4,ºÏºÏ¼­,329,20.47,-,-,-,-,-,-,-,-,-,-
2024-06-10 9:10,17.5,ºÏºÏ¼­,331,20.43,-,-,-,-,-,-,-,-,-,-
2024-06-10 9:20,18.6,ºÏºÏ¼­,345,20.36,-,-,-,-,-,-,-,-,-,-
2024-06-10 9:30,16,ºÏºÏ¼­,343,20.32,-,-,-,-,-,-,-,-,-,-
2024-06-10 9:40,18.2,ºÏºÏ¼­,342,20.3,-,-,-,-,-,-,-,-,-,-
2024-06-10 9:50,19.6,ºÏ,352,20.21,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:00,7,ºÏºÏµ¿,28,20.19,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:10,8.4,ºÏ,11,20.24,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:20,4.1,ºÏµ¿,50,20.18,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:30,3.1,ºÏµ¿,54,20.15,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:40,7.2,ºÏµ¿,43,20.13,-,-,-,-,-,-,-,-,-,-
2024-06-10 10:50,3.5,µ¿,80,20.09,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:00,3.9,ºÏµ¿,38,20.12,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:10,10.5,ºÏºÏµ¿,28,20.1,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:20,10.9,ºÏºÏµ¿,17,20.21,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:30,7.2,ºÏºÏµ¿,24,20.24,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:40,5.6,ºÏºÏµ¿,12,20.33,-,-,-,-,-,-,-,-,-,-
2024-06-10 11:50,4.7,µ¿,86,20.37,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:00,6,µ¿³²µ¿,121,20.44,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:10,3.6,³²³²µ¿,168,20.53,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:20,4.7,³²³²¼­,192,20.61,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:30,9.2,³²,184,20.63,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:40,11.4,µ¿,99,20.62,-,-,-,-,-,-,-,-,-,-
2024-06-10 12:50,12.1,³²,184,20.62,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:00,11.4,³²,182,20.62,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:10,16,³²,175,20.61,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:20,16.5,³²³²µ¿,168,20.59,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:30,22.6,³²³²µ¿,166,20.57,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:40,22.4,³²³²µ¿,162,20.63,-,-,-,-,-,-,-,-,-,-
2024-06-10 13:50,27.2,³²,174,20.83,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:00,27.2,³²,172,21.12,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:10,29.4,³²³²µ¿,164,21.14,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:20,27.3,³²,177,21.28,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:30,27.3,³²,177,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:40,26.6,³²,171,21.33,-,-,-,-,-,-,-,-,-,-
2024-06-10 14:50,30,³²,179,21.2,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:00,32.3,³²,171,21.07,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:10,36.5,µ¿,92,20.84,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:20,37.4,³²,171,20.7,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:30,38.6,³²,179,20.74,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:40,39.3,³²,179,20.62,-,-,-,-,-,-,-,-,-,-
2024-06-10 15:50,34.8,³²,181,20.59,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:00,34.6,³²,180,21.01,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:10,34.6,³²,180,21.07,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:20,33.3,³²,186,20.82,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:30,36.1,³²,184,20.53,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:40,36.5,³²,181,20.5,-,-,-,-,-,-,-,-,-,-
2024-06-10 16:50,34.6,³²,179,20.45,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:00,36.3,³²,181,20.48,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:10,29.6,³²,180,20.79,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:20,23.1,³²,184,21.05,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:40,22,³²³²¼­,192,21.12,-,-,-,-,-,-,-,-,-,-
2024-06-10 17:50,19.8,³²,190,21.1,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:00,18.7,³²³²¼­,197,21.06,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:10,14.9,µ¿,97,21.1,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:20,5,¼­³²¼­,242,21.28,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:30,7.6,¼­³²¼­,251,21.19,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:40,8.1,¼­,276,21.15,-,-,-,-,-,-,-,-,-,-
2024-06-10 18:50,5.9,ºÏ,5,21.2,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:00,8.7,ºÏºÏ¼­,344,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:10,8.9,ºÏºÏ¼­,327,21.25,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:20,7.5,ºÏ,354,21.3,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:30,8.3,ºÏºÏµ¿,21,21.3,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:40,5.8,ºÏ,357,21.21,-,-,-,-,-,-,-,-,-,-
2024-06-10 19:50,7.7,ºÏ,351,21.23,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:00,6.9,¼­ºÏ¼­,290,21.08,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:10,9.2,¼­ºÏ¼­,288,20.86,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:20,12,ºÏ,5,20.85,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:30,11,¼­,280,20.89,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:40,12.3,ºÏ,8,20.93,-,-,-,-,-,-,-,-,-,-
2024-06-10 20:50,14.6,ºÏºÏ¼­,342,20.94,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:00,20.1,ºÏºÏ¼­,348,20.99,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:10,23.6,ºÏ,359,21.04,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:20,23.7,ºÏ,1,21,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:30,16.2,¼­ºÏ¼­,286,20.93,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:40,24.6,¼­,281,20.91,-,-,-,-,-,-,-,-,-,-
2024-06-10 21:50,22.4,¼­,280,20.89,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:00,23.4,ºÏ,6,20.85,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:10,21.9,ºÏ,7,20.86,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:20,25.4,ºÏ,1,20.88,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:30,21.4,ºÏ,351,20.86,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:40,23.3,ºÏ,353,20.87,-,-,-,-,-,-,-,-,-,-
2024-06-10 22:50,16.2,¼­ºÏ¼­,289,20.89,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:00,22.8,ºÏ,353,20.87,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:10,18.8,ºÏ,351,20.87,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:20,6.1,ºÏºÏµ¿,28,20.86,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:30,13.6,ºÏºÏ¼­,341,20.83,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:40,14.5,ºÏºÏ¼­,348,20.85,-,-,-,-,-,-,-,-,-,-
2024-06-10 23:50,7,ºÏ,360,20.85,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:00,6,ºÏ,358,20.84,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:10,9,ºÏµ¿,41,20.82,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:20,6.1,µ¿,88,20.82,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:30,13.1,µ¿,79,20.82,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:40,4.7,³²³²µ¿,153,20.8,-,-,-,-,-,-,-,-,-,-
2024-06-11 0:50,6.9,³²µ¿,143,20.79,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:00,5.3,³²³²µ¿,167,20.79,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:10,7,³²³²µ¿,165,20.78,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:20,6.6,³²³²µ¿,165,20.77,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:30,9.5,³²³²µ¿,163,20.75,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:40,5.9,³²³²¼­,199,20.75,-,-,-,-,-,-,-,-,-,-
2024-06-11 1:50,7.3,³²,180,20.76,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:00,10.9,³²,174,20.79,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:10,17.4,³²,175,20.8,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:20,23.1,³²³²µ¿,166,20.81,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:30,9.1,³²,189,20.8,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:40,15.9,³²,185,20.81,-,-,-,-,-,-,-,-,-,-
2024-06-11 2:50,22.3,³²,181,20.82,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:00,17.2,³²,180,20.82,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:10,18.1,³²,181,20.86,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:20,17.1,³²,180,20.88,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:30,16.4,³²,187,20.89,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:40,16.7,³²,185,20.9,-,-,-,-,-,-,-,-,-,-
2024-06-11 3:50,22.6,³²,187,20.93,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:00,21.6,³²,179,20.94,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:10,20.8,³²,189,20.91,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:20,18.9,³²,183,20.87,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:30,26.9,³²,185,20.93,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:40,20.3,³²,185,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-11 4:50,22.3,³²,180,20.95,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:00,19.7,³²,181,20.89,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:10,16.1,³²³²¼­,194,20.91,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:20,8.3,³²³²¼­,207,20.93,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:30,5.9,³²³²¼­,199,20.94,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:40,6.6,³²³²¼­,201,20.91,-,-,-,-,-,-,-,-,-,-
2024-06-11 5:50,10.7,³²,182,20.91,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:00,13.5,³²,181,20.94,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:10,4.5,³²³²¼­,208,20.95,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:20,7.9,³²³²¼­,196,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:30,5.2,³²³²¼­,195,20.98,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:40,5.2,³²¼­,225,20.95,-,-,-,-,-,-,-,-,-,-
2024-06-11 6:50,7.3,³²¼­,214,20.95,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:00,3.8,³²³²¼­,204,20.92,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:10,1.8,¼­ºÏ¼­,292,20.93,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:20,3.6,ºÏºÏ¼­,330,20.95,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:30,4.7,ºÏºÏ¼­,338,20.95,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:40,4,ºÏ,6,20.95,-,-,-,-,-,-,-,-,-,-
2024-06-11 7:50,4.5,ºÏºÏ¼­,348,20.98,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:00,9,ºÏºÏ¼­,339,20.99,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:10,2.4,ºÏºÏ¼­,330,21,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:20,11.9,ºÏºÏ¼­,335,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:30,5.7,ºÏ,1,20.88,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:40,10.6,ºÏ,349,20.81,-,-,-,-,-,-,-,-,-,-
2024-06-11 8:50,6.4,ºÏ,7,20.81,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:00,15.5,ºÏ,352,20.85,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:10,8.1,ºÏ,2,20.86,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:20,17.3,ºÏ,352,20.87,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:30,9.5,ºÏ,354,20.89,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:40,12.5,ºÏ,356,20.88,-,-,-,-,-,-,-,-,-,-
2024-06-11 9:50,10.6,ºÏ,350,20.86,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:00,11.4,ºÏ,0,20.82,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:10,6.1,ºÏ,8,20.81,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:20,5.8,ºÏ,4,20.79,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:30,13,ºÏ,359,20.79,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:40,12.2,ºÏ,5,20.81,-,-,-,-,-,-,-,-,-,-
2024-06-11 10:50,7.2,ºÏ,359,20.87,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:00,9.5,ºÏ,6,20.83,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:10,11,ºÏ,4,20.78,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:20,10.2,ºÏ,1,20.85,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:30,10.4,ºÏ,357,20.82,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:40,6.5,ºÏ,9,20.68,-,-,-,-,-,-,-,-,-,-
2024-06-11 11:50,6.1,ºÏ,4,20.73,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:00,6.3,ºÏºÏµ¿,14,20.63,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:10,5.5,ºÏºÏµ¿,13,20.71,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:20,4.1,µ¿,94,20.97,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:30,4,³²µ¿,146,21.15,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:40,6.7,µ¿,80,21.22,-,-,-,-,-,-,-,-,-,-
2024-06-11 12:50,6.5,³²,178,21.29,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:00,7.3,³²,174,21.23,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:10,12.9,³²³²µ¿,150,21.26,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:20,12.8,³²³²µ¿,153,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:30,14.5,³²³²µ¿,150,21.35,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:40,17.7,³²³²µ¿,157,21.23,-,-,-,-,-,-,-,-,-,-
2024-06-11 13:50,12.9,µ¿³²µ¿,123,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:00,11.3,µ¿³²µ¿,118,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:10,14,³²µ¿,143,21.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:20,14.1,³²µ¿,127,21.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:30,21.9,³²³²µ¿,147,21.39,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:40,12.9,³²³²µ¿,156,21.34,-,-,-,-,-,-,-,-,-,-
2024-06-11 14:50,7.7,³²,173,21.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:00,4.7,³²,187,21.47,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:10,14.1,³²³²µ¿,165,21.53,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:20,3.3,³²,177,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:30,9,³²,169,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:40,8.3,³²³²µ¿,162,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-11 15:50,11.4,³²³²µ¿,165,21.5,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:00,14.4,³²³²µ¿,151,21.59,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:10,16.3,³²³²µ¿,159,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:20,9.7,³²,176,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:30,12.5,³²,173,21.43,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:40,9.6,¼­ºÏ¼­,291,21.3,-,-,-,-,-,-,-,-,-,-
2024-06-11 16:50,8.6,³²³²¼­,193,21.35,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:00,15.9,³²,180,21.4,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:10,22.7,¼­,281,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:20,20.4,³²,172,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:30,18.6,¼­ºÏ¼­,286,21.18,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:40,22.9,³²³²µ¿,167,20.98,-,-,-,-,-,-,-,-,-,-
2024-06-11 17:50,23.3,³²³²µ¿,159,21.22,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:00,19.7,³²,184,21.29,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:10,13.9,³²,181,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:20,14.6,³²,177,21.31,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:30,17.4,³²,170,21.47,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:40,11.9,³²,181,21.52,-,-,-,-,-,-,-,-,-,-
2024-06-11 18:50,10.7,³²,171,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:00,10.1,³²,190,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:10,9.6,³²¼­,224,21.39,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:20,5.6,¼­,267,21.37,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:30,2.8,¼­,269,21.35,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:40,4.6,ºÏ,354,21.34,-,-,-,-,-,-,-,-,-,-
2024-06-11 19:50,5.6,¼­,279,21.26,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:00,4.9,ºÏºÏµ¿,15,21.18,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:10,11.8,ºÏ,360,21.18,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:20,7.1,ºÏºÏµ¿,15,21.17,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:30,11.2,ºÏ,2,21.13,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:40,13.6,ºÏ,358,21.1,-,-,-,-,-,-,-,-,-,-
2024-06-11 20:50,10.9,ºÏ,8,21.19,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:00,12.2,¼­ºÏ¼­,284,21.21,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:10,9.3,ºÏºÏµ¿,20,21.19,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:20,9.7,ºÏ,4,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:30,9.1,ºÏ,7,21.24,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:40,8.5,ºÏºÏµ¿,16,21.21,-,-,-,-,-,-,-,-,-,-
2024-06-11 21:50,8.1,ºÏºÏµ¿,18,21.13,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:00,9.7,ºÏºÏµ¿,13,21.05,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:10,8.1,ºÏºÏµ¿,15,21,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:20,8.4,ºÏºÏµ¿,14,21,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:30,11.7,ºÏ,4,21.04,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:40,6.9,ºÏµ¿,36,21.04,-,-,-,-,-,-,-,-,-,-
2024-06-11 22:50,15.2,ºÏ,7,21.06,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:00,6.5,ºÏ,11,21.06,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:10,9,ºÏºÏµ¿,13,21.07,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:20,4.8,ºÏºÏµ¿,31,21.07,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:30,10.9,ºÏ,0,21.07,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:40,7.7,ºÏ,10,21.1,-,-,-,-,-,-,-,-,-,-
2024-06-11 23:50,6.6,ºÏ,7,21.13,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:00,11.2,ºÏ,352,21.13,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:10,9.3,ºÏ,350,21.13,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:20,4.6,ºÏ,358,21.16,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:30,0.8,ºÏºÏ¼­,344,21.2,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:40,4.9,ºÏ,0,21.16,-,-,-,-,-,-,-,-,-,-
2024-06-12 0:50,2.7,¼­ºÏ¼­,294,21.15,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:00,2.2,µ¿,91,21.14,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:10,3.6,¼­,271,21.09,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:20,2.9,µ¿,101,21.07,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:30,3.1,³²µ¿,125,21.06,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:40,1.1,³²µ¿,145,21.11,-,-,-,-,-,-,-,-,-,-
2024-06-12 1:50,6,³²,178,21.16,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:00,12.6,³²³²µ¿,166,21.16,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:10,9.2,³²³²µ¿,154,21.15,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:20,10.2,³²³²µ¿,168,21.13,-,-,-,-,-,-,-,-,-,-
2024-06-12 2:30,5.3,³²,182,21.13,-,-,-,-,-,-,-,-,-,-
